ID	class	Prob_class	order	Prob_order	family	Prob_family	 subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	 species	Prob_species
FBCOG339-12		Insecta	1.00	Coleoptera	0.64	Cryptophagidae	0.37	Atomariinae	0.37	dummy_Atomariinae	0.37	Atomaria	0.31	Atomaria_rubella	0.10
GMGMV2294-20		Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Agromyzinae	1.00	dummy_Agromyzinae	1.00	Ophiomyia	1.00	Ophiomyia_nasuta	1.00
FBLMU193-09		Insecta	1.00	Lepidoptera	0.99	Tortricidae	0.40	Olethreutinae	0.29	Eucosmini	0.11	Depressaria	0.10	Ancylis_badiana	0.07
GMGMW1202-20		Insecta	1.00	Hymenoptera	0.53	Tenthredinidae	0.29	Nematinae	0.19	dummy_Nematinae	0.19	Euura	0.12	Corticaria_lateritia	0.04
ODOPE411-11		Insecta	1.00	Lepidoptera	1.00	Tineidae	1.00	Nemapogoninae	1.00	dummy_Nemapogoninae	1.00	Nemaxera	1.00	Nemaxera_betulinella	1.00
GMGMP2817-18		Insecta	0.97	Hymenoptera	0.67	Braconidae	0.43	Exothecinae	0.40	dummy_Exothecinae	0.40	Colastes	0.40	Colastes_braconius	0.40
GMGMR287-18		Insecta	1.00	Lepidoptera	0.47	Ichneumonidae	0.16	Satyrinae	0.07	Satyrini	0.07	Mompha	0.04	Sphecodes_puncticeps	0.04
GBEPT1712-14		Insecta	1.00	Trichoptera	0.96	Polycentropodidae	0.96	Polycentropodinae	0.96	dummy_Polycentropodinae	0.96	Polycentropus	0.93	Polycentropus_flavomaculatus	0.86
GCOL11332-16		Insecta	1.00	Coleoptera	0.44	Curculionidae	0.23	Curculioninae	0.11	Tychiini	0.09	Tychius	0.08	Tychius_breviusculus	0.08
GCOL8307-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Athetini	1.00	Atheta	1.00	Atheta_macrocera	1.00
GCOL3957-16		Insecta	1.00	Coleoptera	0.79	Elateridae	0.37	Elaterinae	0.21	Agriotini	0.11	Agriotes	0.10	Agriotes_lineatus	0.09
GMGML1431-14		Insecta	0.99	Hymenoptera	0.98	Ichneumonidae	0.96	Phygadeuontinae	0.33	dummy_Phygadeuontinae	0.33	Stenobarichneumon	0.13	Stenobarichneumon_citator	0.13
FBCOQ257-13		Insecta	1.00	Coleoptera	0.77	Staphylinidae	0.52	Oxytelinae	0.32	Blediini	0.26	Bledius	0.26	Bledius_tricornis	0.13
FBAPC1042-11		Insecta	1.00	Hymenoptera	0.88	Halictidae	0.78	Halictinae	0.78	Halictini	0.78	Lasioglossum	0.77	Lasioglossum_punctatissimum	0.34
GMGRG3273-13		Insecta	0.99	Diptera	0.45	Chironomidae	0.08	Phaoniinae	0.06	Phaoniini	0.06	Helina	0.06	Helina_evecta	0.05
GBSYM1691-13		Insecta	1.00	Hymenoptera	1.00	Cephidae	1.00	Cephinae	1.00	dummy_Cephinae	1.00	Phylloecus	1.00	Phylloecus_xanthostoma	1.00
GBMIN29910-13		Insecta	1.00	Coleoptera	0.68	Curculionidae	0.27	Scolytinae	0.11	Dryocoetini	0.07	Dryocoetes	0.07	Dryocoetes_autographus	0.07
GBACU1010-12		Insecta	1.00	Hymenoptera	0.95	Crabronidae	0.82	dummy_Crabronidae	0.66	Larrini	0.62	Tachysphex	0.62	Tachysphex_dimidiatus	0.25
FBLMV703-09		Insecta	1.00	Lepidoptera	0.99	Tortricidae	0.75	Tortricinae	0.65	Cochylini	0.48	Cochylimorpha	0.35	Cochylimorpha_alternana	0.35
GWORD1100-08		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Sterrhinae	1.00	dummy_Sterrhinae	1.00	Idaea	1.00	Idaea_pallidata	1.00
GBCOB641-12		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Euplectini	1.00	Euplectus	1.00	Euplectus_kirbii	1.00
FBCAD072-10		Insecta	1.00	Trichoptera	0.89	Rhyacophilidae	0.89	dummy_Rhyacophilidae	0.89	dummy_Rhyacophilidae	0.89	Rhyacophila	0.89	Rhyacophila_fasciata	0.82
BNSB049-21		Insecta	0.97	Lepidoptera	0.38	Geometridae	0.14	Larentiinae	0.13	Eupitheciini	0.08	Eupithecia	0.08	Rhopalus_maculatus	0.04
GWOTF362-12		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Cidariini	1.00	Thera	1.00	Thera_obeliscata	1.00
GCOL7886-16		Insecta	1.00	Coleoptera	0.80	Cryptophagidae	0.58	Atomariinae	0.58	dummy_Atomariinae	0.58	Atomaria	0.58	Atomaria_umbrina	0.54
GBBSP1213-15		Arachnida	0.97	Araneae	0.97	Theridiidae	0.24	dummy_Theridiidae	0.24	dummy_Theridiidae	0.24	Yunohamella	0.16	Yunohamella_palmgreni	0.16
FBLMS054-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Sitochroa	1.00	Sitochroa_verticalis	1.00
GWORO842-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Hadenini	1.00	Sideridis	1.00	Sideridis_rivularis	1.00
FBHAP947-09		Insecta	1.00	Hymenoptera	0.91	Andrenidae	0.84	Andreninae	0.84	Andrenini	0.84	Andrena	0.84	Andrena_bicolor	0.22
GWORM122-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.98	Larentiinae	0.98	dummy_Larentiinae	0.98	Colostygia	0.98	Colostygia_turbata	0.93
FBSYM077-09		Insecta	0.99	Hymenoptera	0.80	Siricidae	0.74	Siricinae	0.73	dummy_Siricinae	0.73	Sirex	0.70	Sirex_noctilio	0.70
FBCOA422-10		Insecta	1.00	Coleoptera	0.76	Carabidae	0.74	Harpalinae	0.73	Harpalini	0.55	Stenolophus	0.45	Stenolophus_mixtus	0.45
FBACA145-10		Insecta	1.00	Hymenoptera	0.96	Crabronidae	0.89	Crabroninae	0.89	Crabronini	0.89	Ectemnius	0.80	Ectemnius_guttatus	0.63
FBCOD180-11		Insecta	1.00	Coleoptera	0.70	Carabidae	0.60	Harpalinae	0.59	Harpalini	0.45	Stenolophus	0.31	Stenolophus_mixtus	0.31
GMGMU2555-20		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Orthocentrinae	1.00	dummy_Orthocentrinae	1.00	Plectiscus	1.00	Plectiscus_ridibundus	1.00
FBLMW153-10		Insecta	1.00	Lepidoptera	0.98	Noctuidae	0.20	Noctuinae	0.16	Hadenini	0.10	Lacanobia	0.08	Lacanobia_contigua	0.08
GMGMP1792-18		Insecta	1.00	Diptera	1.00	Chloropidae	1.00	Chloropinae	1.00	Chloropini	1.00	Chlorops	1.00	Chlorops_scalaris	1.00
GMGMP5675-18		Insecta	0.99	Hymenoptera	0.34	Ichneumonidae	0.16	Polycentropodinae	0.12	dummy_Polycentropodinae	0.12	Plectrocnemia	0.10	Plectrocnemia_conjuncta	0.10
MJBRC071-17		Insecta	1.00	Diptera	0.56	Cecidomyiidae	0.16	Micromyinae	0.16	Bryomyiini	0.11	Bryomyia	0.11	Bryomyia_bergrothi	0.11
GBEPT2300-15		Insecta	1.00	Trichoptera	0.85	Limnephilidae	0.83	Limnephilinae	0.83	dummy_Limnephilinae	0.83	Limnephilus	0.31	Colpotaulius_incisus	0.14
GCOL7903-16		Insecta	1.00	Coleoptera	0.67	Staphylinidae	0.35	Omaliinae	0.09	Eusphalerini	0.06	Eusphalerum	0.06	Eusphalerum_lapponicum	0.05
GBLAC1002-13		Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Heterocampinae	1.00	dummy_Heterocampinae	1.00	Stauropus	1.00	Stauropus_fagi	1.00
GBLAA374-14		Insecta	1.00	Lepidoptera	0.89	Gelechiidae	0.21	Gelechiinae	0.17	dummy_Gelechiinae	0.17	Coleophora	0.06	Psoricoptera_speciosella	0.05
FBCAD003-10		Insecta	1.00	Trichoptera	1.00	Beraeidae	1.00	dummy_Beraeidae	1.00	dummy_Beraeidae	1.00	Beraea	1.00	Beraea_pullata	1.00
FGMLB048-13		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	dummy_Gelechiinae	1.00	Gelechia	1.00	Gelechia_cuneatella	1.00
FBCOG1100-12		Insecta	1.00	Coleoptera	1.00	Mordellidae	1.00	Mordellinae	1.00	Mordellistenini	1.00	Mordellistena	1.00	Mordellistena_humeralis	1.00
GMGRE745-13		Insecta	0.90	Hymenoptera	0.49	Ichneumonidae	0.13	Microgastrinae	0.09	dummy_Microgastrinae	0.09	Pholetesor	0.09	Pholetesor_circumscriptus	0.08
NEPT157-10		Insecta	1.00	Lepidoptera	1.00	Nepticulidae	1.00	dummy_Nepticulidae	1.00	dummy_Nepticulidae	1.00	Ectoedemia	1.00	Ectoedemia_argyropeza	0.79
GWOSA782-10		Insecta	1.00	Lepidoptera	0.97	Nymphalidae	0.77	Satyrinae	0.73	Satyrini	0.70	Erebia	0.48	Erebia_pandrose	0.30
BCHYM9355-15		Insecta	1.00	Hymenoptera	1.00	Psenidae	1.00	dummy_Psenidae	1.00	dummy_Psenidae	1.00	Mimumesa	1.00	Mimumesa_littoralis	1.00
FBLMX166-11		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Epipsilia	1.00	Epipsilia_grisescens	1.00
FBACB621-11		Insecta	0.97	Hymenoptera	0.65	Vespidae	0.48	Eumeninae	0.36	dummy_Eumeninae	0.36	Odynerus	0.14	Odynerus_spinipes	0.13
GBEPT2290-15		Insecta	1.00	Trichoptera	0.79	Limnephilidae	0.77	Limnephilinae	0.77	dummy_Limnephilinae	0.77	Potamophylax	0.24	Potamophylax_nigricornis	0.23
GCOL12850-16		Insecta	1.00	Coleoptera	1.00	Zopheridae	1.00	Colydiinae	1.00	Orthocerini	1.00	Orthocerus	1.00	Orthocerus_clavicornis	1.00
ODOPE570-11		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Ostrinia	1.00	Ostrinia_nubilalis	1.00
GMGRE736-13		Insecta	1.00	Hymenoptera	1.00	Formicidae	1.00	Myrmicinae	1.00	Myrmicini	1.00	Myrmica	1.00	Myrmica_sulcinodis	1.00
BCHYM11877-15		Insecta	1.00	Hymenoptera	0.96	Eulophidae	0.47	Pteromalinae	0.28	Pteromalini	0.28	Eulonchetron	0.28	Eulonchetron_torymoides	0.28
GBBSP1012-15		Arachnida	0.91	Araneae	0.91	Linyphiidae	0.41	dummy_Linyphiidae	0.41	dummy_Linyphiidae	0.41	Meta	0.35	Meta_menardi	0.35
FBCOH247-12		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Harpalini	1.00	Harpalus	0.92	Harpalus_tardus	0.34
FBSYM297-10		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombini	1.00	Bombus	1.00	Bombus_quadricolor	1.00
FBARB654-12		Arachnida	1.00	Araneae	1.00	Philodromidae	0.86	dummy_Philodromidae	0.86	dummy_Philodromidae	0.86	Thanatus	0.86	Thanatus_formicinus	0.84
GWOSK765-11		Insecta	1.00	Lepidoptera	1.00	Sphingidae	1.00	Macroglossinae	1.00	Hemarini	1.00	Hemaris	1.00	Hemaris_fuciformis	1.00
FBLMT117-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Tortricini	1.00	Acleris	1.00	Acleris_bergmanniana	1.00
FBLMX243-11		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.96	Noctuinae	0.93	Apameini	0.31	Anchoscelis	0.11	Anchoscelis_helvola	0.10
GBCOF562-13		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Homalotini	1.00	Gyrophaena	1.00	Gyrophaena_strictula	1.00
FBCOJ525-12		Insecta	1.00	Coleoptera	0.79	Staphylinidae	0.70	Staphylininae	0.43	Staphylinini	0.43	Quedius	0.37	Quedius_cinctus	0.21
FBAPC485-11		Insecta	0.88	Hymenoptera	0.57	Apidae	0.29	Nomadinae	0.18	Epeolini	0.13	Epeolus	0.13	Epeolus_alpinus	0.09
FBARB359-11		Arachnida	1.00	Araneae	1.00	Philodromidae	1.00	dummy_Philodromidae	1.00	dummy_Philodromidae	1.00	Tibellus	1.00	Tibellus_oblongus	0.76
GMGMD1034-14		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Anomologinae	1.00	dummy_Anomologinae	1.00	Oxypteryx	1.00	Oxypteryx_atrella	1.00
BCHYM12637-15		Insecta	0.99	Hymenoptera	0.86	Eulophidae	0.58	Eulophinae	0.51	dummy_Eulophinae	0.51	Cirrospilus	0.35	Cirrospilus_lyncus	0.34
GBDTA15381-21		Insecta	0.97	Hymenoptera	0.86	Braconidae	0.64	Microgastrinae	0.63	dummy_Microgastrinae	0.63	Pholetesor	0.63	Pholetesor_ornigis	0.45
GMGMP8883-18		Insecta	1.00	Diptera	0.98	Anthomyiidae	0.51	dummy_Anthomyiidae	0.51	dummy_Anthomyiidae	0.51	Pegomya	0.36	Pegomya_scapularis	0.16
BCEAB549-17		Insecta	1.00	Hemiptera	0.94	Notonectidae	0.82	Notonectinae	0.82	Notonectini	0.82	Notonecta	0.82	Notonecta_lutea	0.52
CHBAV001-15		Insecta	1.00	Diptera	0.89	Chironomidae	0.41	Chironominae	0.27	Chironomini	0.17	Platypalpus	0.06	Harnischia_fuscimana	0.04
GCOL2585-16		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Galerucinae	1.00	Alticini	1.00	Chaetocnema	1.00	Chaetocnema_aridula	1.00
GBCOU384-13		Insecta	1.00	Coleoptera	1.00	Dytiscidae	1.00	Dytiscinae	1.00	Dytiscini	1.00	Dytiscus	1.00	Dytiscus_lapponicus	1.00
GCOL13378-16		Insecta	1.00	Coleoptera	1.00	Latridiidae	1.00	Corticariinae	1.00	dummy_Corticariinae	1.00	Corticarina	1.00	Corticarina_obfuscata	1.00
GWORC056-07		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	dummy_Ennominae	1.00	Epione	1.00	Epione_repandaria	1.00
MYFAB074-10		Insecta	1.00	Diptera	0.53	Chironomidae	0.08	Orthocladiinae	0.05	dummy_Orthocladiinae	0.05	Mycetophila	0.04	Atomaria_testacea	0.03
FBACA130-10		Insecta	1.00	Hymenoptera	1.00	Crabronidae	0.98	Crabroninae	0.98	Crabronini	0.98	Crabro	0.88	Crabro_peltarius	0.73
GWORA2566-09		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Arctiini	1.00	Arctia	1.00	Arctia_plantaginis	1.00
FBCOA793-10		Insecta	1.00	Coleoptera	0.33	Tortricidae	0.13	Olethreutinae	0.11	dummy_Pediciinae	0.08	Dicranota	0.08	Dicranota_guerini	0.06
FBACB241-11		Insecta	1.00	Hymenoptera	0.58	Crabronidae	0.18	Crabroninae	0.14	Crabronini	0.14	Crossocerus	0.10	Crossocerus_lundbladi	0.08
GBCOU5479-14		Insecta	1.00	Coleoptera	0.68	Carabidae	0.37	Harpalinae	0.28	Pterostichini	0.12	Pterostichus	0.11	Meotica_pallens	0.05
FBCOB375-10		Insecta	0.99	Coleoptera	0.64	Brentidae	0.41	Apioninae	0.41	Apionini	0.41	Protapion	0.23	Protapion_assimile	0.14
NEPTA2601-22		Insecta	1.00	Lepidoptera	0.93	Nepticulidae	0.58	dummy_Nepticulidae	0.58	dummy_Nepticulidae	0.58	Stigmella	0.50	Stigmella_microtheriella	0.27
FGMLG306-15		Insecta	1.00	Lepidoptera	0.85	Nepticulidae	0.42	dummy_Nepticulidae	0.42	dummy_Nepticulidae	0.42	Stigmella	0.40	Stigmella_magdalenae	0.13
MIDGE457-07		Insecta	1.00	Diptera	0.89	Chironomidae	0.47	Chironominae	0.37	Chironomini	0.26	Tanytarsus	0.08	Microtendipes_pedellus	0.05
FBSYB756-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	dummy_Allantinae	1.00	Empria	1.00	Empria_liturata	1.00
BCEAB408-16		Insecta	1.00	Hemiptera	1.00	Corixidae	1.00	Corixinae	1.00	Corixini	1.00	Sigara	1.00	Sigara_semistriata	0.98
GBCM4988-17		Insecta	0.89	Diptera	0.54	Mycetophilidae	0.14	Gnoristinae	0.13	dummy_Gnoristinae	0.13	Boletina	0.11	Tachyporus_spACG2604	0.04
GWOTI461-12		Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Poecilocampinae	1.00	dummy_Poecilocampinae	1.00	Trichiura	1.00	Trichiura_crataegi	1.00
FBSYR1193-13		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Tachininae	1.00	Ernestiini	1.00	Panzeria	1.00	Panzeria_truncata	1.00
FBLMZ111-12		Insecta	1.00	Lepidoptera	0.96	Crambidae	0.36	Crambinae	0.27	dummy_Crambinae	0.27	Crambus	0.12	Crambus_heringiellus	0.08
GBORT903-15		Insecta	1.00	Lepidoptera	0.43	Tortricidae	0.08	Arctiinae	0.06	Zygaenini	0.06	Zygaena	0.06	Denisia_obscurella	0.05
GBEPT220-13		Insecta	1.00	Diptera	0.70	Chironomidae	0.18	Chironominae	0.09	Chironomini	0.09	Polypedilum	0.07	Polypedilum_cultellatum	0.07
GBLAC039-13		Insecta	1.00	Lepidoptera	1.00	Drepanidae	1.00	Drepaninae	1.00	dummy_Drepaninae	1.00	Watsonalla	1.00	Watsonalla_binaria	1.00
NEPTA474-13		Insecta	1.00	Lepidoptera	0.99	Nepticulidae	0.97	dummy_Nepticulidae	0.97	dummy_Nepticulidae	0.97	Stigmella	0.97	Stigmella_tristis	0.53
FBCOP470-13		Insecta	1.00	Coleoptera	0.74	Staphylinidae	0.59	Omaliinae	0.43	Omaliini	0.43	Omalium	0.41	Omalium_strigicolle	0.19
FBLMW149-10		Insecta	1.00	Lepidoptera	1.00	Cosmopterigidae	1.00	Cosmopteriginae	1.00	dummy_Cosmopteriginae	1.00	Limnaecia	1.00	Limnaecia_phragmitella	1.00
FBCOO420-13		Insecta	1.00	Coleoptera	0.73	Curculionidae	0.41	Curculioninae	0.16	Rhamphini	0.10	Polygraphus	0.08	Polygraphus_punctifrons	0.06
GBCOF359-13		Insecta	1.00	Coleoptera	0.60	Melyridae	0.24	Malachiinae	0.16	Malachiini	0.16	Cordylepherus	0.10	Cordylepherus_viridis	0.10
EUBUG769-11		Insecta	1.00	Hemiptera	1.00	Tingidae	1.00	Tinginae	1.00	Tingini	1.00	Catoplatus	1.00	Catoplatus_fabricii	1.00
FBCOC187-10		Insecta	1.00	Coleoptera	1.00	Silphidae	1.00	Silphinae	1.00	dummy_Silphinae	1.00	Oiceoptoma	1.00	Oiceoptoma_thoracicum	1.00
GBCOD064-13		Insecta	1.00	Coleoptera	0.72	Ptinidae	0.14	Dorcatominae	0.14	Dorcatomini	0.14	Dorcatoma	0.14	Dorcatoma_punctulata	0.09
FBCOE371-12		Insecta	1.00	Coleoptera	0.57	Brentidae	0.17	Apioninae	0.17	Apionini	0.17	Eutrichapion	0.13	Eutrichapion_facetum	0.13
FBCON911-13		Insecta	1.00	Coleoptera	0.59	Staphylinidae	0.47	Aleocharinae	0.37	Athetini	0.22	Atheta	0.13	Hydrochus_brevis	0.06
GMGMV2861-20		Insecta	1.00	Diptera	0.99	Tachinidae	0.26	Scathophaginae	0.18	Syrphini	0.13	Scathophaga	0.13	Graphogaster_nigrescens	0.11
GBLAD203-14		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	dummy_Ennominae	1.00	Alcis	1.00	Alcis_deversata	1.00
FBCOI143-12		Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.26	Aleocharinae	0.08	Lathrobiini	0.07	Pycnoglypta	0.05	Pycnoglypta_lurida	0.05
GCOL6371-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Omaliinae	1.00	Anthophagini	1.00	Anthophagus	1.00	Anthophagus_alpinus	1.00
GBSYM2239-13		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerini	1.00	Dolerus	1.00	Dolerus_aeneus	1.00
FBLMX152-11		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Plusiinae	1.00	Plusiini	0.95	Autographa	0.95	Autographa_buraetica	0.28
ODOPE650-11		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	dummy_Larentiinae	1.00	Lythria	1.00	Lythria_cruentaria	1.00
GBCOU2298-13		Insecta	1.00	Coleoptera	0.70	Elateridae	0.34	Dendrometrinae	0.24	Dendrometrini	0.18	Atheta	0.08	Athous_subfuscus	0.06
FBCOJ791-13		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Zabrini	0.95	Amara	0.95	Amara_familiaris	0.72
GWORK477-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Mythimna	1.00	Mythimna_pudorina	1.00
GWOTD003-12		Insecta	1.00	Lepidoptera	1.00	Nolidae	1.00	Nolinae	1.00	dummy_Nolinae	1.00	Nola	1.00	Nola_aerugula	1.00
GMGRD3018-13		Insecta	0.99	Coleoptera	0.47	Staphylinidae	0.17	Leiodinae	0.12	Archipini	0.06	Pristiphora	0.06	Sogda_ciliaris	0.05
FBAQU339-09		Insecta	0.99	Diptera	0.41	Carabidae	0.11	Brachypterainae	0.07	dummy_Brachypterainae	0.07	Brachyptera	0.06	Brachyptera_risi	0.06
FBAQU188-09		Insecta	1.00	Coleoptera	0.88	Dytiscidae	0.65	Hydroporinae	0.61	Hydroporini	0.61	Hydroporus	0.61	Hydroporus_pubescens	0.36
GWOSI799-10		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Hypenodinae	1.00	dummy_Hypenodinae	1.00	Schrankia	1.00	Schrankia_costaestrigalis	1.00
GBSYM1765-13		Insecta	1.00	Hymenoptera	0.90	Argidae	0.80	Arginae	0.79	dummy_Arginae	0.79	Arge	0.79	Arge_fuscipes	0.24
GBCOU2620-13		Insecta	1.00	Coleoptera	0.54	Carabidae	0.16	Harpalinae	0.14	Zabrini	0.09	Amara	0.09	Aplocnemus_nigricornis	0.07
GBCOU3370-13		Insecta	1.00	Coleoptera	0.47	Staphylinidae	0.38	Aleocharinae	0.24	Athetini	0.20	Atheta	0.12	Dinaraea_angustula	0.06
FGMLL730-17		Insecta	1.00	Lepidoptera	0.99	Gracillariidae	0.54	Gracillariinae	0.54	dummy_Gracillariinae	0.54	Caloptilia	0.48	Caloptilia_robustella	0.33
MIDGE932-11		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Cladotanytarsus	1.00	Cladotanytarsus_gedanicus	1.00
GMGMW870-20		Insecta	0.95	Hymenoptera	0.64	Braconidae	0.35	Exothecinae	0.27	dummy_Exothecinae	0.27	Colastes	0.27	Colastes_braconius	0.27
GBMND13953-21		Insecta	0.90	Coleoptera	0.27	Tenthredinidae	0.06	Limnephilinae	0.04	dummy_Limnephilinae	0.04	Myrmedobia	0.04	Myrmedobia_distinguenda	0.04
GBEPT1619-14		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	dummy_Limnephilinae	1.00	Hydatophylax	1.00	Hydatophylax_infumatus	1.00
GBODO012-18		Insecta	1.00	Odonata	0.75	Aeshnidae	0.75	Aeshninae	0.75	dummy_Aeshninae	0.75	Aeshna	0.75	Aeshna_juncea	0.40
GBEPT2350-15		Insecta	1.00	Trichoptera	0.87	Limnephilidae	0.83	Limnephilinae	0.83	dummy_Limnephilinae	0.83	Limnephilus	0.33	Grammotaulius_signatipennis	0.16
GBCM5016-17		Insecta	0.94	Diptera	0.57	Chironomidae	0.13	Orthocladiinae	0.08	dummy_Orthocladiinae	0.08	Simulium	0.07	Corynoptera_trepida	0.07
GWOSN636-11		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.72	Larentiinae	0.71	Eupitheciini	0.65	Eupithecia	0.65	Eupithecia_selinata	0.14
GCOL1557-16		Insecta	1.00	Lepidoptera	0.36	Tortricidae	0.13	Olethreutinae	0.09	dummy_Pediciinae	0.07	Dicranota	0.07	Dicranota_guerini	0.04
FBLMU402-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Ostrinia	1.00	Ostrinia_nubilalis	1.00
FBCOH217-12		Insecta	1.00	Coleoptera	0.78	Carabidae	0.62	Harpalinae	0.51	Chlaeniini	0.36	Chlaenius	0.36	Chlaenius_nigricornis	0.36
FBLMW168-10		Insecta	1.00	Lepidoptera	1.00	Depressariidae	1.00	Depressariinae	1.00	dummy_Depressariinae	1.00	Agonopterix	1.00	Agonopterix_astrantiae	0.26
GWOSI869-10		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	dummy_Larentiinae	1.00	Rheumaptera	1.00	Rheumaptera_subhastata	0.98
GCOL13163-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	1.00	Staphylinini	1.00	Philonthus	1.00	Philonthus_umbratilis	1.00
NOVMC035-21		Insecta	0.99	Diptera	0.44	Chironomidae	0.07	Luciliinae	0.07	dummy_Luciliinae	0.07	Lucilia	0.07	Lucilia_silvarum	0.05
FBSYB199-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	dummy_Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_arcuata_group	0.35
GBLAD404-14		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_subumbrata	1.00
GBLGC322-12		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xylenini	1.00	Ipimorpha	1.00	Ipimorpha_subtusa	1.00
GMGRB1897-13		Insecta	1.00	Diptera	0.64	Mycetophilidae	0.33	Mycomyinae	0.14	dummy_Mycomyinae	0.14	Mycomya	0.14	Mycomya_insignis	0.05
GBLAA2435-15		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xylenini	1.00	Ipimorpha	1.00	Ipimorpha_retusa	1.00
FBCOD1172-11		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Galerucinae	1.00	Alticini	1.00	Longitarsus	1.00	Longitarsus_brunneus	1.00
FBCOE129-12		Insecta	1.00	Coleoptera	0.65	Staphylinidae	0.25	Omaliinae	0.14	Anthophagini	0.13	Lesteva	0.11	Lesteva_longoelytrata	0.11
FBLMU375-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	0.99	Olethreutinae	0.93	Grapholitini	0.58	Grapholita	0.43	Grapholita_jungiella	0.36
FBAPC370-10		Insecta	0.99	Hymenoptera	0.81	Megachilidae	0.74	Megachilinae	0.74	Osmiini	0.69	Osmia	0.64	Osmia_pilicornis	0.31
FBCOD255-11		Insecta	1.00	Coleoptera	1.00	Hydrochidae	1.00	dummy_Hydrochidae	1.00	dummy_Hydrochidae	1.00	Hydrochus	1.00	Hydrochus_megaphallus	1.00
FBLMW694-10		Insecta	1.00	Lepidoptera	0.99	Gelechiidae	0.28	Oecophorinae	0.15	dummy_Oecophorinae	0.15	Helcystogramma	0.11	Crassa_tinctella	0.10
