ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
BCHYM3803-14		Insecta	1.00	Hymenoptera	0.62	Ichneumonidae	0.28	Ichneumoninae	0.11	dummy_Ichneumoninae	0.11	Ichneumon	0.06	Ichneumon_confusor	0.03
FBLMX149-11		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Eugnorisma	1.00	Eugnorisma_depuncta	1.00
BCHYM9374-15		Insecta	1.00	Hymenoptera	0.81	Crabronidae	0.57	Crabroninae	0.38	Crabronini	0.38	Crossocerus	0.31	Crossocerus_lundbladi	0.16
GBCOF573-13		Insecta	1.00	Coleoptera	0.46	Staphylinidae	0.10	Anaspidinae	0.05	Anaspidini	0.05	Anaspis	0.05	Anaspis_rufilabris	0.03
GBCOU2886-13		Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Cryptophaginae	1.00	dummy_Cryptophaginae	1.00	Antherophagus	1.00	Antherophagus_nigricornis	1.00
GBDP21574-19		Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Chalarinae	1.00	dummy_Chalarinae	1.00	Chalarus	1.00	Chalarus_fimbriatus	0.88
FBCOH565-12		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Scydmaeninae	1.00	Stenichnini	1.00	Stenichnus	1.00	Stenichnus_collaris	1.00
FBCOA220-10		Insecta	1.00	Coleoptera	0.47	Curculionidae	0.19	Entiminae	0.12	Sitonini	0.09	Sitona	0.09	Sitona_suturalis	0.07
GWORU089-10		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	0.25	Gelechiinae	0.16	dummy_Gelechiinae	0.12	Limenitis	0.09	Limenitis_populi	0.09
GBCOL562-12		Insecta	1.00	Coleoptera	0.99	Scarabaeidae	0.95	Aphodiinae	0.95	Aphodiini	0.95	Acrossus	0.95	Acrossus_depressus	0.95
FBCOE607-12		Insecta	1.00	Coleoptera	0.43	Tenebrionidae	0.12	Alleculinae	0.05	Alleculini	0.05	Aeshna	0.04	Aeshna_juncea	0.04
GBBSP135-15		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Kaestneria	1.00	Kaestneria_dorsalis	1.00
GDIP3789-22		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Rheotanytarsus	1.00	Rheotanytarsus_photophilus	0.91
GWOTL004-13		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Dilobinae	1.00	dummy_Dilobinae	1.00	Diloba	1.00	Diloba_caeruleocephala	1.00
FBACA902-10		Insecta	1.00	Hymenoptera	0.53	Crabronidae	0.30	Crabroninae	0.29	Crabronini	0.29	Ectemnius	0.24	Ectemnius_sexcinctus	0.18
FBLMW127-10		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.87	Noctuinae	0.49	dummy_Noctuinae	0.28	Cucullia	0.16	Pyrrhia_umbra	0.09
FBCOG1603-12		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Harpalini	1.00	Harpalus	0.99	Harpalus_affinis	0.42
GWOSA663-10		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.63	Larentiinae	0.54	dummy_Larentiinae	0.51	Epirrhoe	0.18	Catarhoe_cuculata	0.11
GBMNE48164-22		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Curculioninae	1.00	Anthonomini	1.00	Anthonomus	1.00	Anthonomus_humeralis	0.97
FBLMX154-11		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuini	1.00	Peridroma	1.00	Peridroma_saucia	1.00
GMGMV760-20		Insecta	0.99	Hymenoptera	0.63	Eulophidae	0.28	Entedoninae	0.15	dummy_Entedoninae	0.15	Pnigalio	0.11	Pnigalio_pectinicornis	0.04
GMGMQ4712-18		Insecta	0.99	Diptera	0.81	Phoridae	0.18	Phorinae	0.10	dummy_Phorinae	0.10	Diplonevra	0.07	Diplonevra_concinna	0.04
GMGMP7425-18		Insecta	1.00	Hymenoptera	0.50	Eulophidae	0.13	Pteromalinae	0.11	Pteromalini	0.11	Eulonchetron	0.11	Eulonchetron_torymoides	0.11
BCHYM9317-15		Insecta	1.00	Hymenoptera	0.47	Ichneumonidae	0.23	Olethreutinae	0.06	Eucosmini	0.05	Dahlica	0.04	Catharosia_pygmaea	0.03
BCHYM5176-14		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	dummy_Tenthredininae	1.00	Tenthredopsis	1.00	Tenthredopsis_scutellaris	1.00
BCEAB056-16		Insecta	1.00	Hemiptera	0.98	Notonectidae	0.98	Notonectinae	0.98	Notonectini	0.98	Notonecta	0.98	Notonecta_reuteri	0.66
GWOTF298-12		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Caradrina	1.00	Caradrina_clavipalpis	0.99
GBMIX1488-15		Insecta	0.99	Coleoptera	0.31	Miridae	0.07	Elaterinae	0.04	Pilophorini	0.03	Pilophorus	0.03	Pilophorus_cinnamopterus	0.03
GWOTA419-12		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	dummy_Ennominae	1.00	Macaria	1.00	Macaria_signaria	1.00
GMGME1046-14		Insecta	1.00	Coleoptera	0.78	Staphylinidae	0.46	Staphylininae	0.17	Staphylinini	0.16	Quedius	0.15	Quedius_curtipennis	0.04
FBAPC167-10		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Nomadinae	1.00	Nomadini	1.00	Nomada	1.00	Nomada_marshamella	0.99
GBCOC836-12		Insecta	1.00	Coleoptera	0.54	Curculionidae	0.31	Curculioninae	0.16	Rhamphini	0.12	Rhynchaenus	0.09	Rhynchaenus_lonicerae	0.09
GBCOU555-13		Insecta	1.00	Coleoptera	0.44	Staphylinidae	0.16	Aleocharinae	0.07	Agabini	0.05	Ilybius	0.04	Ilybius_subtilis	0.04
GBCOF722-13		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Trichonychini	1.00	Bibloporus	1.00	Bibloporus_bicolor	1.00
FBAPB923-09		Insecta	1.00	Hymenoptera	0.92	Halictidae	0.88	Halictinae	0.88	Halictini	0.88	Lasioglossum	0.87	Lasioglossum_villosulum	0.38
FGMLA724-12		Insecta	1.00	Lepidoptera	1.00	Nepticulidae	1.00	dummy_Nepticulidae	1.00	dummy_Nepticulidae	1.00	Ectoedemia	1.00	Ectoedemia_turbidella	1.00
FBLMT820-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Olethreutini	1.00	Apotomis	1.00	Apotomis_semifasciana	0.87
FBCOC424-10		Insecta	1.00	Coleoptera	0.88	Elateridae	0.75	Dendrometrinae	0.56	Prosternini	0.47	Selatosomus	0.32	Selatosomus_impressus	0.29
FBLMU133-09		Insecta	1.00	Lepidoptera	1.00	Lypusidae	1.00	Lypusinae	1.00	dummy_Lypusinae	1.00	Agnoea	1.00	Agnoea_flavifrontella	1.00
ODOPE170-11		Insecta	1.00	Lepidoptera	1.00	Yponomeutidae	1.00	Yponomeutinae	1.00	dummy_Yponomeutinae	1.00	Zelleria	1.00	Zelleria_hepariella	1.00
FBSYM298-10		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombini	1.00	Bombus	1.00	Bombus_quadricolor	1.00
GBCOU2406-13		Insecta	1.00	Coleoptera	0.71	Curculionidae	0.38	Entiminae	0.26	Phyllobiini	0.09	Phyllobius	0.09	Tropiphorus_elevatus	0.09
GBEPT1424-14		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	dummy_Limnephilinae	1.00	Limnephilus	1.00	Limnephilus_rhombicus	1.00
FBCOG479-12		Insecta	1.00	Coleoptera	0.52	Tachinidae	0.15	Exoristinae	0.08	dummy_Korynetinae	0.08	Necrobia	0.08	Necrobia_violacea	0.08
GBMNE48045-22		Insecta	1.00	Coleoptera	0.48	Curculionidae	0.24	Entiminae	0.12	Trachyphloeini	0.07	Trachyphloeus	0.06	Trachyphloeus_scabriculus	0.05
NEPT218-10		Insecta	1.00	Lepidoptera	0.83	Nepticulidae	0.19	dummy_Nepticulidae	0.19	dummy_Nepticulidae	0.19	Ectoedemia	0.11	Ectoedemia_arcuatella	0.06
GBMIN135336-18		Insecta	1.00	Coleoptera	0.46	Staphylinidae	0.10	Staphylininae	0.07	Staphylinini	0.07	Acylophorus	0.06	Acylophorus_wagenschieberi	0.06
FBLMX278-11		Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Lasiocampinae	1.00	dummy_Lasiocampinae	1.00	Lasiocampa	1.00	Lasiocampa_trifolii	1.00
FBLMZ389-12		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Crambinae	1.00	dummy_Crambinae	1.00	Chilo	1.00	Chilo_phragmitellus	1.00
GMGMK921-14		Insecta	1.00	Lepidoptera	1.00	Epermeniidae	1.00	Epermeniinae	1.00	dummy_Epermeniinae	1.00	Phaulernis	1.00	Phaulernis_dentella	1.00
GCOL8088-16		Insecta	1.00	Coleoptera	1.00	Ptiliidae	1.00	Ptiliinae	1.00	Ptenidiini	1.00	Ptenidium	1.00	Ptenidium_punctatum	1.00
FBARB847-14		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	dummy_Lycosidae	1.00	dummy_Lycosidae	1.00	Alopecosa	1.00	Alopecosa_pulverulenta	0.91
GBACU3550-13		Insecta	1.00	Hymenoptera	1.00	Colletidae	1.00	Hylaeinae	1.00	Hylaeini	1.00	Hylaeus	1.00	Hylaeus_incongruus	1.00
FBCOQ192-13		Insecta	1.00	Coleoptera	0.47	Brentidae	0.28	Apioninae	0.28	Apionini	0.28	Oxystoma	0.15	Oxystoma_cerdo	0.11
BCHYM2317-14		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Euura	1.00	Euura_pavida	1.00
GBACU1643-12		Insecta	1.00	Hymenoptera	1.00	Halictidae	1.00	Halictinae	1.00	Halictini	1.00	Sphecodes	1.00	Sphecodes_reticulatus	1.00
BCHYM7368-15		Insecta	1.00	Hymenoptera	0.79	Ichneumonidae	0.74	Mesochorinae	0.37	dummy_Mesochorinae	0.37	Mesochorus	0.37	Mesochorus_tachypus	0.18
GBACU222-12		Insecta	1.00	Hymenoptera	0.75	Ichneumonidae	0.29	Crabroninae	0.12	Crabronini	0.12	Crossocerus	0.06	Glypta_consimilis	0.03
FBAQU751-10		Insecta	0.99	Diptera	0.47	Chironomidae	0.10	Orthocladiinae	0.08	dummy_Orthocladiinae	0.08	Leptosciarella	0.03	Leptosciarella_claviforceps	0.03
FBACA068-10		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	Crabroninae	1.00	Crabronini	1.00	Crossocerus	1.00	Crossocerus_palmipes	1.00
BASYM430-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Euura	1.00	Euura_reticulatae	0.45
FBLMW687-10		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	dummy_Gelechiinae	1.00	Neotelphusa	1.00	Neotelphusa_sequax	1.00
GWORK239-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Metoponiinae	1.00	dummy_Metoponiinae	1.00	Tyta	1.00	Tyta_luctuosa	1.00
GMGMR1329-18		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	dummy_Phygadeuontinae	1.00	Mesoleptus	1.00	Mesoleptus_laticinctus	0.98
BCHYM11050-15		Insecta	0.97	Hymenoptera	0.89	Crabronidae	0.76	dummy_Crabronidae	0.57	Larrini	0.43	Tachysphex	0.43	Tachysphex_dimidiatus	0.18
FBLMZ513-12		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.89	Noctuinae	0.84	Xylenini	0.27	Apamea	0.08	Anchoscelis_nitida	0.05
GMGMM429-14		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ctenopelmatinae	1.00	Mesoleiini	0.92	Campodorus	0.92	Campodorus_dorsalis	0.90
GMGMM1461-14		Insecta	1.00	Lepidoptera	0.39	Staphylinidae	0.08	Aleocharinae	0.06	Mordellistenini	0.06	Mordellistena	0.06	Mordellistena_pumila	0.04
GBLAF482-14		Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Pygaerinae	1.00	dummy_Pygaerinae	1.00	Clostera	1.00	Clostera_curtula	1.00
GWOTI834-12		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.81	Sterrhinae	0.74	dummy_Sterrhinae	0.74	Idaea	0.72	Idaea_sylvestraria	0.31
FBSYB279-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Pristiphora	1.00	Pristiphora_carinata_group	0.92
GBLAB729-13		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Actinotiini	1.00	Actinotia	1.00	Actinotia_polyodon	1.00
BCHYM7255-15		Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.93	Mesochorinae	0.29	dummy_Mesochorinae	0.29	Mesochorus	0.28	Mesochorus_pallipes	0.05
FBAPB995-09		Insecta	1.00	Hymenoptera	0.99	Apidae	0.98	Apinae	0.98	Bombini	0.98	Bombus	0.98	Bombus_consobrinus	0.59
FBCOD692-11		Insecta	1.00	Coleoptera	0.47	Carabidae	0.37	Nebriinae	0.25	Nebriini	0.25	Leistus	0.24	Leistus_ferrugineus	0.19
GBCOE017-13		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Pselaphini	1.00	Pselaphus	1.00	Pselaphus_heisei	1.00
FBLMT518-09		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	dummy_Gelechiinae	1.00	Teleiodes	1.00	Teleiodes_luculella	0.99
FBCOA371-10		Insecta	1.00	Coleoptera	0.71	Staphylinidae	0.10	Alleculinae	0.06	Alleculini	0.06	Pseudocistela	0.06	Pseudocistela_ceramboides	0.06
FBCOA201-10		Insecta	1.00	Coleoptera	1.00	Nitidulidae	1.00	Meligethinae	1.00	dummy_Meligethinae	1.00	Lamiogethes	1.00	Lamiogethes_difficilis	1.00
FBCOP101-13		Insecta	1.00	Coleoptera	0.41	Staphylinidae	0.33	Aleocharinae	0.20	Aleocharini	0.06	Aleochara	0.06	Aleochara_curtula	0.04
MYFAB412-11		Insecta	0.95	Diptera	0.45	Mycetophilidae	0.12	Orthocladiinae	0.08	dummy_Orthocladiinae	0.08	Ypsolopha	0.03	Ypsolopha_parenthesella	0.03
FBSYB271-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Pristiphora	1.00	Pristiphora_mollis	1.00
FBAPB519-09		Insecta	1.00	Hymenoptera	1.00	Halictidae	1.00	Rophitinae	1.00	Rophitini	1.00	Dufourea	1.00	Dufourea_minuta	1.00
FBLMU134-09		Insecta	1.00	Lepidoptera	0.98	Lypusidae	0.31	Lypusinae	0.31	dummy_Lypusinae	0.31	Agnoea	0.31	Agnoea_flavifrontella	0.25
FBLMX263-11		Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Notodontinae	1.00	dummy_Notodontinae	1.00	Notodonta	1.00	Notodonta_tritophus	1.00
GBCOU1808-13		Insecta	1.00	Coleoptera	1.00	Buprestidae	1.00	Buprestinae	1.00	Chrysobothrini	1.00	Chrysobothris	1.00	Chrysobothris_chrysostigma	1.00
GMGMU2451-20		Insecta	0.97	Hymenoptera	0.58	Crabronidae	0.21	Crabroninae	0.20	Crabronini	0.20	Crossocerus	0.18	Crossocerus_ovalis	0.07
FBCOH167-12		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Lebiini	1.00	Cymindis	1.00	Cymindis_vaporariorum	1.00
GMGMP6830-18		Insecta	1.00	Diptera	0.80	Sciaridae	0.31	dummy_Sciaridae	0.31	dummy_Sciaridae	0.31	Bradysia	0.14	Bradysia_iridipennis	0.05
GMGMP8505-18		Insecta	1.00	Diptera	1.00	Anthomyiidae	0.40	dummy_Anthomyiidae	0.40	dummy_Anthomyiidae	0.40	Pegomya	0.17	Pegomya_curviphallis	0.05
GMGMP247-18		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Orthocentrinae	1.00	dummy_Orthocentrinae	1.00	Orthocentrus	1.00	Orthocentrus_marginatus	1.00
GBMIX3374-17		Insecta	0.99	Hymenoptera	0.89	Crabronidae	0.82	dummy_Crabronidae	0.43	Larrini	0.43	Tachysphex	0.43	Tachysphex_dimidiatus	0.18
BCHYM11048-15		Insecta	1.00	Hymenoptera	0.82	Crabronidae	0.70	dummy_Crabronidae	0.54	Larrini	0.52	Tachysphex	0.52	Tachysphex_helveticus	0.31
GCOL6871-16		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Trechinae	1.00	Trechini	1.00	Trechus	1.00	Trechus_secalis	1.00
GBCOU1685-13		Insecta	1.00	Coleoptera	0.46	Chironomidae	0.11	Chironominae	0.07	Chironomini	0.06	Polypedilum	0.05	Polypedilum_nubeculosum	0.05
GBACU2198-13		Insecta	0.99	Hymenoptera	0.69	Bembicidae	0.44	Bembicinae	0.43	Gorytini	0.43	Gorytes	0.43	Gorytes_quinquecinctus	0.21
GBCOE773-13		Insecta	1.00	Coleoptera	0.55	Staphylinidae	0.54	Scydmaeninae	0.51	Stenichnini	0.51	Stenichnus	0.51	Stenichnus_scutellaris	0.44
FBSYB1487-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerini	1.00	Dolerus	1.00	Dolerus_triplicatus	1.00
GWORL582-09		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	dummy_Phycitinae	1.00	Ortholepis	1.00	Ortholepis_betulae	1.00
FBLMS048-09		Insecta	1.00	Lepidoptera	0.97	Crambidae	0.56	Pyraustinae	0.43	dummy_Pyraustinae	0.43	Pyrausta	0.34	Pyrausta_porphyralis	0.13
GWORA2554-09		Insecta	1.00	Lepidoptera	1.00	Sphingidae	1.00	Macroglossinae	1.00	Hemarini	1.00	Hemaris	1.00	Hemaris_fuciformis	1.00
GCOL8048-16		Insecta	1.00	Lepidoptera	0.44	Tortricidae	0.14	Olethreutinae	0.10	Apionini	0.10	Taeniapion	0.05	Taeniapion_urticarium	0.05
FBCOO884-13		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Scaritinae	1.00	Dyschiriini	1.00	Dyschirius	1.00	Dyschirius_politus	1.00
MYFAB103-10		Insecta	0.93	Diptera	0.43	Tachinidae	0.10	Tachininae	0.07	dummy_Orthocladiinae	0.04	Baccha	0.03	Baccha_elongata	0.03
FBCOG978-12		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Athetini	1.00	Amischa	1.00	Amischa_analis	0.90
GWOSK895-11		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Nymphalinae	1.00	Melitaeini	1.00	Euphydryas	1.00	Euphydryas_aurinia	1.00
FBCOG1535-12		Insecta	1.00	Coleoptera	0.73	Carabidae	0.56	Harpalinae	0.43	Harpalini	0.16	Amara	0.10	Pterostichus_diligens	0.06
GMGMT1385-20		Insecta	1.00	Hymenoptera	0.36	Tenthredinidae	0.22	Allantinae	0.09	dummy_Allantinae	0.09	Phyllonorycter	0.05	Phyllonorycter_quinqueguttella	0.03
GMGMU2860-20		Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Tomosvaryellini	1.00	Eudorylas	1.00	Eudorylas_fuscipes	0.77
FBNE050-11		Insecta	1.00	Diptera	0.67	Syrphidae	0.23	Eristalinae	0.21	Rhingiini	0.15	Cheilosia	0.15	Cheilosia_rufimana	0.04
FBLMZ494-12		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Apameini	1.00	Hydraecia	1.00	Hydraecia_micacea	1.00
GBCOL914-12		Insecta	1.00	Coleoptera	0.97	Staphylinidae	0.96	Oxytelinae	0.95	Thinobiini	0.95	Carpelimus	0.95	Carpelimus_impressus	0.85
ODOPE244-11		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Satyrinae	1.00	Satyrini	1.00	Erebia	1.00	Erebia_ligea	1.00
FBCOG778-12		Insecta	1.00	Coleoptera	0.56	Staphylinidae	0.18	Aleocharinae	0.07	Athetini	0.06	Atheta	0.06	Elmis_aenea	0.05
GBLAA2774-15		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Archiearinae	1.00	dummy_Archiearinae	1.00	Archiearis	1.00	Archiearis_parthenias	1.00
GMGMK1467-14		Insecta	1.00	Hymenoptera	1.00	Chrysididae	1.00	Chrysidinae	1.00	dummy_Chrysidinae	1.00	Hedychrum	1.00	Hedychrum_niemelai	1.00
GCOL4576-16		Insecta	0.99	Coleoptera	0.40	Chrysomelidae	0.10	Cryptocephalinae	0.08	Cryptocephalini	0.08	Cryptocephalus	0.08	Cryptocephalus_sexpunctatus	0.03
GBLAB815-13		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.88	Ennominae	0.77	dummy_Ennominae	0.77	Perconia	0.71	Perconia_strigillaria	0.71
GMGMC408-14		Insecta	0.97	Hymenoptera	0.70	Braconidae	0.32	Exothecinae	0.22	dummy_Exothecinae	0.22	Colastes	0.22	Colastes_braconius	0.22
FBAPB603-09		Insecta	1.00	Hymenoptera	0.89	Colletidae	0.73	Hylaeinae	0.72	Hylaeini	0.72	Hylaeus	0.72	Hylaeus_angustatus	0.41
GCOL9748-16		Insecta	1.00	Coleoptera	0.62	Staphylinidae	0.28	Leiodinae	0.14	Anisotomini	0.14	Agathidium	0.12	Agathidium_arcticum	0.04
ODOPE901-11		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	dummy_Phycitinae	1.00	Selagia	1.00	Selagia_argyrella	1.00
GBLAA2326-15		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	dummy_Ennominae	1.00	Ennomos	1.00	Ennomos_fuscantaria	1.00
GBCOU1979-13		Insecta	1.00	Coleoptera	0.40	Curculionidae	0.19	Harpalinae	0.07	Zabrini	0.06	Amara	0.06	Amara_torrida	0.03
BSOIL272-18		Insecta	0.99	Diptera	0.52	Chironomidae	0.13	Tipulinae	0.07	dummy_Tipulinae	0.07	Tipula	0.06	Tipula_luridorostris	0.03
GBCOU1693-13		Insecta	1.00	Coleoptera	0.76	Scarabaeidae	0.59	Cetoniinae	0.59	Trichiini	0.59	Trichius	0.59	Trichius_fasciatus	0.59
GMGMQ4778-18		Insecta	1.00	Hymenoptera	0.98	Ichneumonidae	0.97	Campopleginae	0.91	dummy_Campopleginae	0.91	Olesicampe	0.79	Olesicampe_sericea	0.60
MJBRC054-17		Insecta	1.00	Diptera	0.41	Ichneumonidae	0.11	Micromyinae	0.07	dummy_Ichneumoninae	0.04	Elachista	0.03	Peromyia_abnormis	0.03
GCOL13341-16		Insecta	1.00	Coleoptera	0.66	Curculionidae	0.41	Hyperinae	0.27	Hyperini	0.27	Hypera	0.27	Hypera_nigrirostris	0.12
GBMIX2630-15		Insecta	1.00	Hymenoptera	0.99	Crabronidae	0.94	dummy_Crabronidae	0.85	Oxybelini	0.85	Oxybelus	0.85	Oxybelus_bipunctatus	0.39
GWOSR445-11		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.49	Ennominae	0.47	dummy_Ennominae	0.47	Crocallis	0.39	Crocallis_elinguaria	0.39
GBMIX2491-15		Insecta	1.00	Trichoptera	0.99	Limnephilidae	0.86	Limnephilinae	0.86	dummy_Limnephilinae	0.86	Limnephilus	0.38	Micropterna_lateralis	0.16
GMGMO913-18		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Paratanytarsus	1.00	Paratanytarsus_lauterborni	1.00
GBMIX2421-15		Insecta	0.99	Hymenoptera	0.40	Ichneumonidae	0.18	Ctenopelmatinae	0.07	dummy_Ctenopelmatinae	0.07	Bryomyia	0.03	Bryomyia_bergrothi	0.03
GBLAA903-14		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Acronictinae	1.00	dummy_Acronictinae	1.00	Moma	1.00	Moma_alpium	1.00
GWOTH369-12		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.90	Larentiinae	0.88	Eupitheciini	0.88	Eupithecia	0.88	Eupithecia_pimpinellata	0.19
GBLAD264-14		Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Notodontinae	1.00	dummy_Notodontinae	1.00	Notodonta	1.00	Notodonta_tritophus	1.00
FBCOF458-12		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Scolytinae	1.00	Ipini	1.00	Orthotomicus	1.00	Orthotomicus_laricis	1.00
GBSYM1286-12		Insecta	1.00	Hymenoptera	0.90	Tenthredinidae	0.90	Nematinae	0.45	dummy_Nematinae	0.45	Pristiphora	0.29	Pristiphora_ruficornis_group	0.14
GBCOE690-13		Insecta	1.00	Lepidoptera	0.45	Staphylinidae	0.20	Pselaphinae	0.09	Euplectini	0.05	Euplectus	0.05	Cercyon_melanocephalus	0.03
FBSYM195-09		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Pristiphora	1.00	Pristiphora_pallidiventris	1.00
GWOSY005-11		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.83	Ennominae	0.74	dummy_Ennominae	0.74	Perconia	0.70	Perconia_strigillaria	0.70
GWORA2569-09		Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Notodontinae	1.00	dummy_Notodontinae	1.00	Notodonta	1.00	Notodonta_ziczac	1.00
FBARB950-14		Arachnida	0.96	Araneae	0.96	Theridiidae	0.22	dummy_Theridiidae	0.22	dummy_Theridiidae	0.22	Dictyna	0.13	Robertus_arundineti	0.10
BCHYM3988-14		Insecta	1.00	Hymenoptera	0.91	Eulophidae	0.59	Eulophinae	0.57	dummy_Eulophinae	0.57	Pnigalio	0.47	Pnigalio_pectinicornis	0.29
GMGMP187-18		Insecta	1.00	Hymenoptera	0.52	Tenthredinidae	0.20	Nematinae	0.10	dummy_Nematinae	0.10	Euura	0.05	Coelioxys_conoidea	0.03
FBLMU861-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Schoenobiinae	1.00	dummy_Schoenobiinae	1.00	Donacaula	1.00	Donacaula_forficella	1.00
GWOTF706-12		Insecta	1.00	Lepidoptera	1.00	Erebidae	0.96	Arctiinae	0.96	Lithosiini	0.96	Eilema	0.96	Eilema_complana	0.48
GBDP17535-15		Insecta	1.00	Diptera	0.98	Pipunculidae	0.91	Pipunculinae	0.90	Pipunculini	0.89	Semicephalops	0.89	Semicephalops_varipes	0.81
GBLAA1073-15		Insecta	1.00	Lepidoptera	0.97	Geometridae	0.54	Ennominae	0.48	dummy_Ennominae	0.48	Lycia	0.08	Deileptenia_ribeata	0.05
GBCOU836-13		Insecta	1.00	Diptera	0.52	Tachinidae	0.08	Rhinophorinae	0.05	Rhinophorini	0.05	Stevenia	0.05	Stevenia_atramentaria	0.05
