ID	class	Prob_class	order	Prob_order	family	Prob_family	 subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	 species	Prob_species
GWORL584-09		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	Phycitinae_dummy_tribe	1.00	Ortholepis	1.00	Ortholepis_betulae	1.00
FBAQU287-09		Insecta	1.00	Coleoptera	0.60	Dytiscidae	0.25	Harpalinae	0.16	Platynini	0.10	Agonum	0.07	Bidessus_grossepunctatus	0.07
GWORA2536-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Amphipyrinae	1.00	Amphipyrinae_dummy_tribe	1.00	Amphipyra	1.00	Amphipyra_perflua	1.00
FBLMU046-09		Insecta	1.00	Lepidoptera	1.00	Pyralidae	0.58	Phycitinae	0.58	Phycitinae_dummy_tribe	0.58	Pempeliella	0.35	Pempeliella_ornatella	0.35
BCHYM4351-14		Insecta	1.00	Hymenoptera	0.90	Pteromalidae	0.79	Pteromalinae	0.79	Pteromalini	0.79	Eulonchetron	0.78	Eulonchetron_torymoides	0.78
FBLMX160-11		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.84	Noctuinae	0.62	Noctuinae_dummy_tribe	0.28	Bryophila	0.15	Bryophila_raptricula	0.15
GMGMV3627-20		Insecta	1.00	Hymenoptera	0.91	Eulophidae	0.62	Entedoninae	0.48	Entedoninae_dummy_tribe	0.48	Chrysocharis	0.23	Achrysocharoides_acerianus	0.20
GMGMP8707-18		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	Phygadeuontinae_dummy_tribe	1.00	Phygadeuon	0.69	Phygadeuon_leucostigmus	0.69
GBBSP721-15		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Bathyphantes	1.00	Bathyphantes_approximatus	1.00
GCOL8534-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Paederinae	1.00	Lathrobiini	1.00	Rugilus	1.00	Rugilus_angustatus	1.00
BCHYM8350-15		Insecta	1.00	Hymenoptera	0.98	Ichneumonidae	0.96	Ichneumoninae	0.60	Ichneumoninae_dummy_tribe	0.60	Cratichneumon	0.18	Tycherus_ophthalmicus	0.13
GMGMI508-14		Insecta	1.00	Diptera	1.00	Empididae	0.97	Empidinae	0.97	Hilarini	0.97	Hilara	0.97	Hilara_coracina	0.37
GBMWB320-15		Insecta	1.00	Diptera	1.00	Phoridae	1.00	Phorinae	1.00	Phorinae_dummy_tribe	1.00	Aenigmatias	1.00	Aenigmatias_lubbockii	1.00
FBNE216-13		Insecta	1.00	Neuroptera	1.00	Hemerobiidae	1.00	Drepanepteryginae	1.00	Drepanepteryginae_dummy_tribe	1.00	Drepanepteryx	1.00	Drepanepteryx_phalaenoides	1.00
GBCOD144-13		Insecta	1.00	Coleoptera	0.61	Curculionidae	0.50	Hyperinae	0.22	Hyperini	0.22	Hypera	0.21	Magdalis_ruficornis	0.11
GBLGC187-12		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Arctiini	1.00	Diaphora	1.00	Diaphora_mendica	1.00
GBSYM1121-12		Insecta	1.00	Hymenoptera	0.96	Tenthredinidae	0.94	Nematinae	0.55	Nematinae_dummy_tribe	0.55	Euura	0.43	Allantus_togatus	0.09
FBLMT734-09		Insecta	1.00	Lepidoptera	0.97	Gelechiidae	0.22	Gelechiinae	0.12	Gelechiinae_dummy_tribe	0.08	Gnophos	0.06	Gnophos_obfuscata	0.06
FBAQU1020-10		Insecta	1.00	Coleoptera	1.00	Dytiscidae	1.00	Agabinae	1.00	Agabini	1.00	Agabus	1.00	Agabus_setulosus	1.00
FBACA158-10		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	Crabroninae	1.00	Crabronini	1.00	Crabro	1.00	Crabro_peltarius	1.00
GWOSI828-10		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.69	Larentiinae	0.55	Larentiinae_dummy_tribe	0.43	Eupithecia	0.11	Xanthorhoe_fluctuata	0.05
GBCOU3600-13		Insecta	1.00	Coleoptera	0.52	Staphylinidae	0.22	Aleocharinae	0.12	Tachinusini	0.07	Tachinus	0.07	Tachinus_laticollis	0.05
GMGMT1443-20		Insecta	1.00	Lepidoptera	1.00	Tortricidae	0.99	Olethreutinae	0.99	Olethreutini	0.99	Lobesia	0.99	Lobesia_virulenta	0.69
GBACU2908-13		Insecta	0.99	Hymenoptera	0.84	Crabronidae	0.61	Crabroninae	0.58	Crabronini	0.58	Ectemnius	0.42	Ectemnius_sexcinctus	0.15
FBPSS047-16		Insecta	0.73	Diptera	0.36	Linyphiidae	0.08	Linyphiidae_dummy_subfamily	0.08	Linyphiidae_dummy_tribe	0.08	Ceratinella	0.05	Ceratinella_brevipes	0.05
FBLMZ302-12		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Cnephasiini	1.00	Eana	1.00	Eana_argentana	1.00
GCOL7981-16		Insecta	1.00	Coleoptera	0.88	Staphylinidae	0.65	Steninae	0.57	Steninae_dummy_tribe	0.57	Stenus	0.57	Stenus_comma	0.35
FGMLB432-13		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	Gelechiinae_dummy_tribe	1.00	Gelechia	1.00	Gelechia_turpella	1.00
FBCOO848-13		Insecta	1.00	Coleoptera	0.88	Staphylinidae	0.66	Aleocharinae	0.57	Oxypodini	0.42	Oxypoda	0.24	Oxypoda_brevicornis	0.18
FBCOH820-12		Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Ciinae_dummy_tribe	1.00	Cis	1.00	Cis_glabratus	1.00
GBCOB902-12		Insecta	0.99	Coleoptera	0.68	Brentidae	0.59	Apioninae	0.59	Apionini	0.59	Taeniapion	0.43	Taeniapion_urticarium	0.43
FBLMZ136-12		Insecta	1.00	Lepidoptera	0.98	Geometridae	0.46	Larentiinae	0.24	Larentiinae_dummy_tribe	0.21	Coleophora	0.13	Dioryctria_schuetzeella	0.06
FBCOE238-12		Insecta	1.00	Coleoptera	0.93	Chrysomelidae	0.89	Bruchinae	0.89	Bruchini	0.89	Bruchus	0.89	Bruchus_atomarius	0.87
FBAPB976-09		Insecta	1.00	Hymenoptera	0.98	Apidae	0.92	Nomadinae	0.92	Nomadini	0.90	Nomada	0.90	Nomada_opaca	0.26
FBLMS171-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Olethreutini	1.00	Phiaris	1.00	Phiaris_bipunctana	1.00
GWORM163-09		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.69	Larentiinae	0.61	Larentiinae_dummy_tribe	0.52	Perizoma	0.32	Perizoma_albulata	0.15
FBLMS224-09		Insecta	1.00	Lepidoptera	0.78	Pterophoridae	0.32	Pterophorinae	0.32	Pterophorinae_dummy_tribe	0.32	Platyptilia	0.09	Platyptilia_calodactyla	0.06
GBCOD948-13		Insecta	1.00	Lepidoptera	0.51	Gelechiidae	0.11	Gelechiinae	0.10	Gelechiini	0.08	Chionodes	0.08	Chionodes_tragicella	0.05
GBMNE48073-22		Insecta	1.00	Coleoptera	0.71	Brentidae	0.56	Apioninae	0.56	Apionini	0.56	Eutrichapion	0.21	Eutrichapion_facetum	0.14
GCOL11270-16		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Bruchinae	1.00	Bruchini	1.00	Bruchus	1.00	Bruchus_loti	1.00
GCOL3911-16		Insecta	1.00	Lepidoptera	0.50	Tortricidae	0.11	Olethreutinae	0.09	Mycetophaginae_dummy_tribe	0.06	Mycetophagus	0.06	Mycetophagus_multipunctatus	0.04
GBMWB353-15		Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Tachydromiinae	1.00	Tachydromiini	1.00	Tachypeza	1.00	Tachypeza_fuscipennis	1.00
GBLAB836-13		Insecta	1.00	Lepidoptera	0.98	Geometridae	0.65	Larentiinae	0.48	Larentiinae_dummy_tribe	0.40	Scopula	0.11	Xanthorhoe_fluctuata	0.09
FBAPB815-09		Insecta	1.00	Hymenoptera	0.84	Andrenidae	0.70	Andreninae	0.70	Andrenini	0.70	Andrena	0.70	Andrena_minutuloides	0.23
FBLMT417-09		Insecta	1.00	Lepidoptera	1.00	Oecophoridae	1.00	Oecophorinae	1.00	Oecophorinae_dummy_tribe	1.00	Denisia	1.00	Denisia_stipella	1.00
FBLMU894-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuinae_dummy_tribe	1.00	Eugnorisma	1.00	Eugnorisma_depuncta	1.00
GMGMT1630-20		Insecta	1.00	Diptera	1.00	Syrphidae	1.00	Eristalinae	1.00	Brachyopini	1.00	Brachyopa	1.00	Brachyopa_obscura	0.75
GMGMP4903-18		Insecta	1.00	Hymenoptera	0.40	Tenthredinidae	0.24	Selandriinae	0.11	Selandriinae_dummy_tribe	0.11	Euura	0.06	Birka_cinereipes	0.05
GBACU1912-12		Insecta	1.00	Hymenoptera	1.00	Philanthidae	1.00	Philanthinae	1.00	Cercerini	1.00	Cerceris	1.00	Cerceris_ruficornis	1.00
GWOSN616-11		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.98	Larentiinae	0.98	Eupitheciini	0.97	Eupithecia	0.97	Eupithecia_linariata	0.84
GCOL2696-16		Insecta	1.00	Coleoptera	0.72	Chrysomelidae	0.34	Galerucinae	0.34	Alticini	0.33	Longitarsus	0.32	Longitarsus_tabidus	0.21
GBLAA2211-15		Insecta	1.00	Lepidoptera	0.88	Tortricidae	0.28	Tortricinae	0.14	Archipini	0.11	Ancylis	0.09	Ancylis_obtusana	0.03
GMGMM1409-14		Insecta	1.00	Hymenoptera	0.45	Ichneumonidae	0.20	Phygadeuontinae	0.12	Phygadeuontinae_dummy_tribe	0.12	Euura	0.06	Chionodes_fumatella	0.04
GBCOU2405-13		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	1.00	Staphylinini	1.00	Quedionuchus	1.00	Quedionuchus_plagiatus	1.00
GBCOU1811-13		Insecta	1.00	Coleoptera	0.67	Curculionidae	0.26	Entiminae	0.09	Tachyporini	0.05	Sepedophilus	0.05	Sepedophilus_littoreus	0.05
GBCHA930-13		Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Cephalciinae	1.00	Cephalciinae_dummy_tribe	1.00	Cephalcia	1.00	Cephalcia_arvensis	0.96
BASYM141-10		Insecta	1.00	Hymenoptera	0.94	Tenthredinidae	0.94	Blennocampinae	0.35	Blennocampinae_dummy_tribe	0.35	Ametastegia	0.29	Ametastegia_tenera	0.22
FBCOJ221-12		Insecta	1.00	Lepidoptera	0.52	Tortricidae	0.24	Olethreutinae	0.14	Olethreutini	0.09	Aphelia	0.05	Aphelia_viburnana	0.05
FBHAP273-09		Insecta	0.99	Hymenoptera	0.85	Colletidae	0.58	Hylaeinae	0.57	Hylaeini	0.57	Hylaeus	0.57	Hylaeus_incongruus	0.19
FBAPB408-09		Insecta	1.00	Hymenoptera	1.00	Megachilidae	1.00	Megachilinae	1.00	Megachilini	1.00	Megachile	1.00	Megachile_nigriventris	0.74
FBLMT337-09		Insecta	1.00	Lepidoptera	0.83	Zygaenidae	0.39	Zygaeninae	0.38	Zygaenini	0.38	Zygaena	0.38	Zygaena_filipendulae	0.23
MIDGE141-06		Insecta	1.00	Diptera	0.87	Chironomidae	0.68	Chironominae	0.64	Tanytarsini	0.38	Micropsectra	0.18	Micropsectra_calcifontis	0.06
FBLMV913-09		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	Gelechiinae_dummy_tribe	1.00	Neotelphusa	1.00	Neotelphusa_sequax	1.00
FBARB311-11		Arachnida	0.96	Araneae	0.96	Araneidae	0.56	Araneidae_dummy_subfamily	0.56	Araneidae_dummy_tribe	0.56	Araneus	0.37	Araneus_saevus	0.33
GBMNE47875-22		Insecta	1.00	Coleoptera	0.45	Brentidae	0.18	Apioninae	0.18	Apionini	0.18	Protapion	0.08	Protapion_assimile	0.06
GDIP3725-22		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Tanytarsus	1.00	Tanytarsus_medius	1.00
GBACU2885-13		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	Crabroninae	1.00	Crabronini	1.00	Crossocerus	1.00	Crossocerus_congener	1.00
GBLAA1672-15		Insecta	1.00	Lepidoptera	1.00	Drepanidae	1.00	Thyatirinae	1.00	Thyatirinae_dummy_tribe	1.00	Tethea	1.00	Tethea_ocularis	1.00
GBCOD239-13		Insecta	0.98	Diptera	0.39	Tachinidae	0.10	Mycetophilinae	0.07	Mycetophilini	0.07	Mycetophila	0.07	Penthetria_funebris	0.03
FBCOF245-12		Insecta	0.99	Lepidoptera	0.49	Tortricidae	0.21	Olethreutinae	0.14	Eucosmini	0.12	Eurhodope	0.05	Eurhodope_cirrigerella	0.05
FBSYB1121-12		Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Arginae	1.00	Arginae_dummy_tribe	1.00	Arge	1.00	Arge_ustulata	0.42
FBCOD988-11		Insecta	1.00	Coleoptera	0.70	Staphylinidae	0.50	Aleocharinae	0.39	Athetini	0.16	Philhygra	0.12	Philhygra_angusticauda	0.12
FBLMV621-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Olethreutini	1.00	Apotomis	1.00	Apotomis_betuletana	0.41
FBLMU256-09		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	0.98	Nymphalinae	0.98	Melitaeini	0.98	Melitaea	0.98	Melitaea_athalia	0.94
FBAQU006-09		Insecta	1.00	Plecoptera	0.88	Capniidae	0.88	Capniidae_dummy_subfamily	0.88	Capniidae_dummy_tribe	0.88	Capnia	0.88	Capnia_atra	0.52
GWORU377-10		Insecta	1.00	Lepidoptera	1.00	Nolidae	1.00	Nolinae	1.00	Nolinae_dummy_tribe	1.00	Meganola	1.00	Meganola_albula	1.00
FBCOA228-10		Insecta	1.00	Coleoptera	0.99	Staphylinidae	0.99	Staphylininae	0.99	Staphylinini	0.99	Philonthus	0.99	Philonthus_carbonarius	0.97
FBCOB508-10		Insecta	1.00	Coleoptera	0.39	Staphylinidae	0.16	Steninae	0.05	Steninae_dummy_tribe	0.05	Stenus	0.05	Stenus_lustrator	0.04
GWOSN342-11		Insecta	1.00	Lepidoptera	0.87	Geometridae	0.49	Larentiinae	0.27	Sterrhinae_dummy_tribe	0.19	Idaea	0.19	Coleophora_salicorniae	0.11
BCHYM3848-14		Insecta	0.98	Hymenoptera	0.61	Vespidae	0.25	Eumeninae	0.14	Eumeninae_dummy_tribe	0.14	Dolichovespula	0.10	Eumenes_pedunculatus	0.05
FBCTA101-11		Insecta	1.00	Hymenoptera	0.79	Eulophidae	0.44	Tetrastichinae	0.28	Tetrastichinae_dummy_tribe	0.28	Baryscapus	0.28	Baryscapus_pallidae	0.28
BISCE066-17		Insecta	0.96	Diptera	0.33	Chrysomelidae	0.09	Coleophorinae	0.05	Coleophorinae_dummy_tribe	0.05	Coleophora	0.05	Empis_acinerea	0.03
GBEPT199-13		Insecta	1.00	Diptera	0.82	Chironomidae	0.22	Orthocladiinae	0.10	Orthocladiinae_dummy_tribe	0.10	Tipula	0.10	Spelobia_luteilabris	0.04
GCOL6990-16		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Chrysomelinae	1.00	Chrysomelinae_dummy_tribe	1.00	Chrysolina	1.00	Chrysolina_marginata	1.00
GMGMM1398-14		Insecta	1.00	Hymenoptera	0.44	Tenthredinidae	0.24	Nematinae	0.17	Nematinae_dummy_tribe	0.17	Euura	0.13	Aphanotrigonum_trilineatum	0.03
GMGMC102-14		Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiidae_dummy_subfamily	1.00	Anthomyiidae_dummy_tribe	1.00	Botanophila	1.00	Botanophila_gnava	1.00
GBCOU3433-13		Insecta	1.00	Coleoptera	0.55	Carabidae	0.10	Harpalinae	0.09	Dermestini	0.07	Dermestes	0.07	Dermestes_maculatus	0.07
FBCOO454-13		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Galerucinae	1.00	Alticini	1.00	Longitarsus	1.00	Longitarsus_nigerrimus	1.00
FBHET688-12		Insecta	1.00	Hemiptera	1.00	Saldidae	1.00	Saldinae	1.00	Saldoidini	1.00	Saldula	1.00	Saldula_palustris	0.64
GWOTL007-13		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuinae_dummy_tribe	1.00	Caradrina	1.00	Caradrina_clavipalpis	0.99
FBAPD029-11		Insecta	0.99	Hymenoptera	0.88	Andrenidae	0.55	Andreninae	0.55	Andrenini	0.55	Andrena	0.55	Andrena_haemorrhoa	0.14
FBLMV673-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Spilomelinae	1.00	Spilomelinae_dummy_tribe	1.00	Mecyna	1.00	Mecyna_flavalis	1.00
BCHYM3822-14		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	Crabronidae_dummy_subfamily	1.00	Trypoxylini	1.00	Trypoxylon	1.00	Trypoxylon_attenuatum	0.58
GCOL10931-16		Insecta	1.00	Coleoptera	0.46	Staphylinidae	0.22	Staphylininae	0.13	Staphylinini	0.11	Philonthus	0.10	Philonthus_rubripennis	0.04
AMTPF6873-16		Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Tachydromiinae	1.00	Tachydromiini	1.00	Platypalpus	1.00	Platypalpus_longicornis	1.00
GCOL6311-16		Insecta	1.00	Coleoptera	0.89	Staphylinidae	0.80	Aleocharinae	0.77	Athetini	0.73	Liogluta	0.43	Liogluta_alpestris	0.21
BCHYM406-13		Insecta	0.99	Hymenoptera	0.72	Crabronidae	0.44	Crabroninae	0.22	Crabronini	0.22	Tachysphex	0.21	Spilomena_troglodytes	0.09
GBMWS049-15		Insecta	1.00	Hymenoptera	0.42	Ichneumonidae	0.17	Elachistinae	0.07	Elachistinae_dummy_tribe	0.07	Elachista	0.07	Mompha_miscella	0.04
GBCOC037-12		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	1.00	Xantholinini	1.00	Gyrohypnus	1.00	Gyrohypnus_atratus	1.00
GBACU1653-12		Insecta	1.00	Hymenoptera	0.97	Apidae	0.95	Nomadinae	0.93	Nomadini	0.89	Nomada	0.89	Nomada_opaca	0.19
FBCOF1116-12		Insecta	1.00	Coleoptera	0.61	Ciidae	0.42	Ciinae	0.42	Ciinae_dummy_tribe	0.42	Orthocis	0.42	Orthocis_alni	0.42
GWOR4343-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.73	Ennominae	0.49	Ennominae_dummy_tribe	0.49	Yezognophos	0.28	Yezognophos_vittaria	0.28
GWORQ828-10		Insecta	1.00	Lepidoptera	1.00	Brahmaeidae	0.41	Brahmaeidae_dummy_subfamily	0.41	Brahmaeidae_dummy_tribe	0.41	Lemonia	0.41	Lemonia_dumi	0.41
FBLMW578-10		Insecta	1.00	Lepidoptera	1.00	Depressariidae	1.00	Peleopodinae	1.00	Peleopodinae_dummy_tribe	1.00	Carcina	1.00	Carcina_quercana	1.00
GBCOU1522-13		Insecta	1.00	Coleoptera	0.91	Staphylinidae	0.84	Staphylininae	0.80	Staphylinini	0.80	Philonthus	0.79	Philonthus_laevicollis	0.56
GWOSK606-11		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Satyrinae	1.00	Satyrini	1.00	Hipparchia	0.99	Hipparchia_semele	0.99
GCOL5140-16		Insecta	1.00	Coleoptera	0.40	Staphylinidae	0.12	Aleocharinae	0.09	Ennominae_dummy_tribe	0.05	Hilara	0.05	Klugia_marginata	0.04
GBBSP110-15		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	Lycosidae_dummy_subfamily	1.00	Lycosidae_dummy_tribe	1.00	Pirata	1.00	Pirata_piscatorius	1.00
GBORT542-14		Insecta	1.00	Diptera	0.42	Carabidae	0.07	Limnophilinae	0.05	Limnophilinae_dummy_tribe	0.05	Ypsolopha	0.04	Idioptera_pulchella	0.04
FBNE127-13		Insecta	1.00	Neuroptera	1.00	Chrysopidae	1.00	Chrysopinae	1.00	Ankylopterygini	1.00	Chrysopidia	1.00	Chrysopidia_ciliata	1.00
FBAPD524-11		Insecta	1.00	Hymenoptera	1.00	Andrenidae	1.00	Andreninae	1.00	Andrenini	1.00	Andrena	1.00	Andrena_nigrospina	1.00
GBSYM803-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinae_dummy_tribe	1.00	Euura	1.00	Euura_vittata_group	0.90
FBCON291-13		Insecta	1.00	Coleoptera	1.00	Scarabaeidae	1.00	Aphodiinae	1.00	Aphodiini	1.00	Nimbus	1.00	Nimbus_contaminatus	1.00
GMGMV3232-20		Insecta	1.00	Diptera	0.56	Limoniidae	0.13	Limnophilinae	0.05	Limnophilinae_dummy_tribe	0.05	Carterocephalus	0.05	Monopis_jussii	0.04
FGMLH370-16		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	Gelechiinae_dummy_tribe	1.00	Teleiopsis	1.00	Teleiopsis_diffinis	1.00
ODOPE549-11		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	Phycitinae_dummy_tribe	1.00	Pyla	1.00	Pyla_fusca	1.00
GWOSP891-11		Insecta	1.00	Lepidoptera	0.98	Geometridae	0.94	Larentiinae	0.92	Eupitheciini	0.85	Eupithecia	0.85	Eupithecia_nanata	0.30
ODOPE386-11		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_abietaria	1.00
GCOL1016-16		Insecta	1.00	Coleoptera	1.00	Dytiscidae	1.00	Hydroporinae	1.00	Hydroporini	1.00	Oreodytes	1.00	Oreodytes_alpinus	1.00
GMGMC332-14		Insecta	1.00	Diptera	1.00	Agromyzidae	0.99	Phytomyzinae	0.99	Phytomyzinae_dummy_tribe	0.99	Phytomyza	0.99	Phytomyza_farfarella	0.92
GBLAF459-14		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	Ennominae_dummy_tribe	1.00	Macaria	1.00	Macaria_brunneata	1.00
GMGRC2650-13		Insecta	1.00	Diptera	1.00	Dolichopodidae	1.00	Rhaphiinae	1.00	Rhaphiinae_dummy_tribe	1.00	Rhaphium	1.00	Rhaphium_longicorne	1.00
GMGRA765-13		Insecta	1.00	Hymenoptera	0.91	Ichneumonidae	0.89	Ctenopelmatinae	0.23	Ctenopelmatinae_dummy_tribe	0.23	Sympherta	0.11	Sympherta_facialis	0.08
GWOR3875-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Apameini	1.00	Rhizedra	1.00	Rhizedra_lutosa	1.00
ODOPE789-11		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Spilomelinae	1.00	Spilomelinae_dummy_tribe	1.00	Udea	1.00	Udea_accolalis	1.00
GBCOG656-13		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Homalotini	1.00	Gyrophaena	1.00	Gyrophaena_strictula	1.00
GWORP567-09		Insecta	1.00	Lepidoptera	0.97	Geometridae	0.63	Ennominae	0.51	Ennominae_dummy_tribe	0.51	Erannis	0.12	Erannis_defoliaria	0.12
GMGMQ5206-18		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ichneumoninae	1.00	Ichneumoninae_dummy_tribe	1.00	Diphyus	0.87	Diphyus_gradatorius	0.57
GBLAC959-13		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Nymphalinae	1.00	Nymphalini	1.00	Aglais	1.00	Aglais_io	1.00
GBMIN64333-17		Insecta	1.00	Diptera	1.00	Thaumaleidae	1.00	Thaumaleidae_dummy_subfamily	1.00	Thaumaleidae_dummy_tribe	1.00	Thaumalea	1.00	Thaumalea_truncata	1.00
MIDGE294-06		Insecta	1.00	Diptera	0.67	Chironomidae	0.32	Chironominae	0.25	Tanytarsini	0.18	Tanytarsus	0.08	Lebia_chlorocephala	0.03
GWOSI105-10		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.85	Larentiinae	0.65	Larentiinae_dummy_tribe	0.64	Xanthorhoe	0.43	Xanthorhoe_spadicearia	0.10
GCOL2883-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Omaliinae	1.00	Omaliini	1.00	Acrolocha	1.00	Acrolocha_pliginskii	1.00
GBBSP291-15		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Araeoncus	1.00	Araeoncus_crassiceps	1.00
GCOL6899-16		Insecta	1.00	Coleoptera	0.91	Nitidulidae	0.85	Meligethinae	0.84	Meligethinae_dummy_tribe	0.84	Astylogethes	0.83	Astylogethes_subrugosus	0.83
BCHYM467-13		Insecta	0.98	Hymenoptera	0.86	Apidae	0.69	Apinae	0.54	Anthophorini	0.34	Anthophora	0.34	Anthophora_furcata	0.34
GBLAC534-13		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuinae_dummy_tribe	1.00	Mythimna	1.00	Mythimna_straminea	1.00
FBCOQ124-13		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	0.99	Staphylinini	0.99	Philonthus	0.99	Philonthus_carbonarius	0.99
GMGRF3382-13		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ichneumoninae	1.00	Ichneumoninae_dummy_tribe	1.00	Ichneumon	0.83	Ichneumon_simulans	0.25
FBCON385-13		Insecta	1.00	Coleoptera	0.75	Staphylinidae	0.57	Aleocharinae	0.49	Athetini	0.28	Atheta	0.25	Atheta_hypnorum	0.09
FBCOG1514-12		Insecta	1.00	Coleoptera	0.62	Carabidae	0.49	Harpalinae	0.46	Pterostichini	0.15	Pterostichus	0.15	Pterostichus_minor	0.08
FBCOB755-10		Insecta	0.98	Coleoptera	0.69	Staphylinidae	0.26	Staphylininae	0.12	Staphylinini	0.12	Necrodes	0.04	Necrodes_littoralis	0.04
FBCOA620-10		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Homalotini	1.00	Euryusa	1.00	Euryusa_castanoptera	1.00
FBAPC121-10		Insecta	1.00	Hymenoptera	0.91	Apidae	0.73	Nomadinae	0.55	Nomadini	0.44	Nomada	0.44	Nomada_flavopicta	0.08
GBDTA10723-21		Insecta	1.00	Diptera	0.63	Cecidomyiidae	0.38	Micromyinae	0.38	Aprionini	0.26	Aprionus	0.26	Campylomyza_dilatata	0.10
GMGMR785-18		Insecta	0.91	Hymenoptera	0.51	Braconidae	0.19	Crabroninae	0.09	Crabronini	0.09	Crossocerus	0.09	Colastes_braconius	0.06
GBLAB323-13		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Nymphalinae	1.00	Melitaeini	1.00	Euphydryas	1.00	Euphydryas_aurinia	1.00
GCOL13384-16		Insecta	1.00	Coleoptera	0.57	Curculionidae	0.20	Scolytinae	0.13	Scolytini	0.12	Scolytus	0.12	Scolytus_ratzeburgii	0.08
GBORT804-15		Insecta	1.00	Diptera	0.52	Syrphidae	0.16	Syrphinae	0.09	Syrphini	0.07	Hybomitra	0.06	Melangyna_compositarum	0.03
