ID	class	Prob_class	order	Prob_order	family	Prob_family	 subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	 species	Prob_species
GBCOU945-13		Insecta	1.00	Coleoptera	1.00	Helophoridae	1.00	Helophoridae_dummy_subfamily	1.00	Helophoridae_dummy_tribe	1.00	Helophorus	1.00	Helophorus_strigifrons	1.00
GCOL3232-16		Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.46	Aleocharinae	0.25	Athetini	0.20	Atheta	0.16	Atheta_castanoptera	0.08
GBLAF547-14		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Acronictinae	1.00	Acronictinae_dummy_tribe	1.00	Moma	1.00	Moma_alpium	1.00
BCHYM17112-18		Insecta	0.96	Hymenoptera	0.65	Megachilidae	0.16	Megachilinae	0.16	Osmiini	0.11	Osmia	0.08	Eulonchetron_torymoides	0.05
AMTPC380-15		Insecta	1.00	Lepidoptera	0.98	Nymphalidae	0.65	Satyrinae	0.65	Satyrini	0.58	Erebia	0.50	Erebia_pandrose	0.30
GMGRD260-13		Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.98	Orthocentrinae	0.82	Orthocentrinae_dummy_tribe	0.82	Stenomacrus	0.43	Stenomacrus_nemoralis	0.20
GWORR429-10		Insecta	1.00	Lepidoptera	0.98	Tortricidae	0.31	Tortricinae	0.23	Satyrini	0.09	Oeneis	0.08	Neofriseria_peliella	0.05
GBCOF215-13		Insecta	0.99	Coleoptera	0.57	Staphylinidae	0.18	Aleocharinae	0.10	Orthocladiinae_dummy_tribe	0.07	Anomognathus	0.06	Anomognathus_cuspidatus	0.06
GBLAD961-14		Insecta	1.00	Lepidoptera	0.99	Noctuidae	0.58	Noctuinae	0.49	Noctuinae_dummy_tribe	0.23	Spodoptera	0.10	Spodoptera_exigua	0.10
FBLMZ159-12		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Lithosiini	1.00	Pelosia	1.00	Pelosia_muscerda	1.00
GWORR681-10		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Satyrinae	1.00	Satyrini	1.00	Erebia	1.00	Erebia_medusa	1.00
GWORK632-09		Insecta	1.00	Lepidoptera	0.96	Geometridae	0.76	Sterrhinae	0.42	Sterrhinae_dummy_tribe	0.42	Idaea	0.34	Idaea_muricata	0.13
FBLMS434-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Scopariinae	1.00	Scopariinae_dummy_tribe	1.00	Scoparia	1.00	Scoparia_subfusca	1.00
FBCOG270-12		Insecta	1.00	Coleoptera	0.45	Staphylinidae	0.18	Aleocharinae	0.12	Platynini	0.05	Ptenidium	0.04	Corticarina_obfuscata	0.03
FBCOF842-12		Insecta	0.99	Coleoptera	0.62	Curculionidae	0.36	Hyperinae	0.15	Hyperini	0.15	Hypera	0.15	Philopedon_plagiatum	0.07
FBTAC036-13		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Eryciini	1.00	Lydella	1.00	Lydella_stabulans	0.74
FBLMW301-10		Insecta	1.00	Lepidoptera	0.99	Noctuidae	0.28	Noctuinae	0.24	Nolinae_dummy_tribe	0.15	Nola	0.14	Nola_cucullatella	0.06
GWOSA789-10		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Larentiinae_dummy_tribe	1.00	Eulithis	1.00	Eulithis_testata	1.00
GTRI165-18		Insecta	1.00	Trichoptera	1.00	Hydroptilidae	1.00	Hydroptilinae	1.00	Hydroptilinae_dummy_tribe	1.00	Hydroptila	1.00	Hydroptila_simulans	1.00
FBSYB1323-12		Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Tenthredininae	0.72	Tenthredininae_dummy_tribe	0.72	Rhogogaster	0.48	Rhogogaster_punctulata	0.44
FBCOC296-10		Insecta	1.00	Coleoptera	1.00	Tenebrionidae	1.00	Diaperinae	1.00	Diaperini	1.00	Neomida	1.00	Neomida_haemorrhoidalis	1.00
GBSYM1992-13		Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Tenthredininae	0.49	Tenthredininae_dummy_tribe	0.49	Tenthredopsis	0.40	Tenthredopsis_ornata	0.19
GCOL8888-16		Insecta	1.00	Coleoptera	1.00	Gyrinidae	1.00	Gyrininae	1.00	Gyrinini	1.00	Gyrinus	1.00	Gyrinus_marinus	1.00
FBLMV769-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Eucosmini	1.00	Epinotia	1.00	Epinotia_ramella	1.00
FBLMW825-10		Insecta	1.00	Lepidoptera	1.00	Gracillariidae	1.00	Lithocolletinae	1.00	Lithocolletinae_dummy_tribe	1.00	Phyllonorycter	1.00	Phyllonorycter_sorbi	1.00
GST353-15		Insecta	0.99	Lepidoptera	0.36	Leptoceridae	0.18	Leptocerinae	0.18	Leptocerinae_dummy_tribe	0.18	Triaenodes	0.07	Erotesis_baltica	0.06
BCHYM6458-15		Insecta	0.98	Hymenoptera	0.84	Crabronidae	0.66	Crabronidae_dummy_subfamily	0.43	Oxybelini	0.43	Oxybelus	0.43	Oxybelus_bipunctatus	0.18
FBLMV021-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuini	1.00	Protolampra	1.00	Protolampra_sobrina	1.00
GMGRF1708-13		Insecta	1.00	Diptera	0.80	Tachinidae	0.11	Simuliinae	0.07	Simuliini	0.07	Tephritis	0.07	Microsoma_exiguum	0.03
GBDTA10261-21		Insecta	1.00	Lepidoptera	0.34	Tenthredinidae	0.14	Coleophorinae	0.07	Coleophorinae_dummy_tribe	0.07	Coleophora	0.07	Beraeodes_minutus	0.03
FBCOI042-12		Insecta	1.00	Coleoptera	1.00	Tetratomidae	1.00	Hallomeninae	1.00	Hallomeninae_dummy_tribe	1.00	Hallomenus	1.00	Hallomenus_axillaris	1.00
FGMLA450-12		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Anacampsinae	1.00	Anarsiini	1.00	Anarsia	1.00	Anarsia_innoxiella	1.00
AMTPC218-15		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Hadenini	0.98	Anarta	0.94	Anarta_trifolii	0.92
GBLAC376-13		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	0.89	Satyrinae	0.89	Satyrini	0.88	Erebia	0.79	Erebia_pandrose	0.50
FBLMT884-09		Insecta	1.00	Lepidoptera	1.00	Lycaenidae	1.00	Polyommatinae	1.00	Polyommatinae_dummy_tribe	1.00	Scolitantides	1.00	Scolitantides_orion	1.00
FBLMT332-09		Insecta	1.00	Lepidoptera	0.95	Zygaenidae	0.31	Procridinae	0.31	Procridini	0.31	Adscita	0.30	Adscita_statices	0.30
FBLMW920-10		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	Gelechiini	1.00	Chionodes	1.00	Chionodes_holosericella	1.00
FBLMW535-10		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Anomologinae	1.00	Anomologinae_dummy_tribe	1.00	Aristotelia	1.00	Aristotelia_ericinella	1.00
GCOL11175-16		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Ceutorhynchinae	1.00	Ceutorhynchini	1.00	Coeliodinus	1.00	Coeliodinus_rubicundus	1.00
GCOL2608-16		Insecta	1.00	Lepidoptera	0.49	Chrysomelidae	0.38	Galerucinae	0.37	Alticini	0.35	Chaetocnema	0.35	Chaetocnema_aridula	0.22
GCOL6147-16		Insecta	1.00	Coleoptera	0.61	Anthicidae	0.15	Anthicinae	0.14	Anthicini	0.14	Anthicus	0.12	Anthicus_flavipes	0.08
GMGMU962-20		Insecta	1.00	Hymenoptera	0.37	Ichneumonidae	0.17	Phygadeuontinae	0.08	Phygadeuontinae_dummy_tribe	0.08	Tetragoneura	0.03	Tetragoneura_ruuhijarvii	0.03
FGMLA601-12		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Anacampsinae	1.00	Anacampsinae_dummy_tribe	1.00	Nothris	1.00	Nothris_verbascella	1.00
GCOL11550-16		Insecta	0.99	Coleoptera	0.75	Staphylinidae	0.20	Buprestinae	0.09	Staphylinini	0.07	Anthaxia	0.06	Anthaxia_quadripunctata	0.06
GBCOB528-12		Insecta	1.00	Coleoptera	0.57	Staphylinidae	0.18	Staphylininae	0.08	Staphylinini	0.07	Asemum	0.05	Asemum_striatum	0.05
FBCOE814-12		Insecta	1.00	Coleoptera	0.49	Staphylinidae	0.12	Aleocharinae	0.07	Cryptophaginae_dummy_tribe	0.05	Cryptophagus	0.04	Cryptophagus_parallelus	0.04
GMGMA587-14		Insecta	1.00	Hymenoptera	0.94	Ichneumonidae	0.91	Banchinae	0.65	Atrophini	0.60	Lissonota	0.60	Lissonota_dubia	0.22
FBLMZ200-12		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Naryciinae	1.00	Naryciinae_dummy_tribe	1.00	Diplodoma	1.00	Diplodoma_laichartingella	1.00
FBCOB995-10		Insecta	0.99	Coleoptera	0.82	Curculionidae	0.26	Scolytinae	0.08	Donaciinae_dummy_tribe	0.05	Plateumaris	0.05	Plateumaris_sericea	0.05
GBACU2764-13		Insecta	1.00	Hymenoptera	1.00	Psenidae	1.00	Psenidae_dummy_subfamily	1.00	Psenidae_dummy_tribe	1.00	Psenulus	1.00	Psenulus_fuscipennis	1.00
GWOR3984-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuinae_dummy_tribe	1.00	Apamea	1.00	Apamea_lithoxylaea	1.00
GCOL1807-16		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Galerucinae	1.00	Alticini	1.00	Phyllotreta	1.00	Phyllotreta_striolata	0.68
ODOPE724-11		Insecta	1.00	Lepidoptera	1.00	Cossidae	1.00	Cossinae	1.00	Cossinae_dummy_tribe	1.00	Cossus	1.00	Cossus_cossus	1.00
GMGMP2793-18		Insecta	1.00	Hemiptera	0.70	Cicadellidae	0.66	Deltocephalinae	0.63	Macrostelini	0.31	Macrosteles	0.29	Graphocraerus_ventralis	0.22
FBCOB512-10		Insecta	1.00	Coleoptera	0.55	Elateridae	0.13	Dendrometrinae	0.08	Heterocerinae_dummy_tribe	0.06	Heterocerus	0.06	Heterocerus_fenestratus	0.06
GBCOC216-12		Insecta	1.00	Coleoptera	1.00	Tetratomidae	1.00	Hallomeninae	1.00	Hallomeninae_dummy_tribe	1.00	Hallomenus	1.00	Hallomenus_axillaris	1.00
GWORA2567-09		Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Cerurinae	1.00	Cerurinae_dummy_tribe	1.00	Cerura	1.00	Cerura_vinula	1.00
GBEPT575-14		Insecta	0.99	Diptera	0.35	Staphylinidae	0.12	Glossosomatinae	0.07	Glossosomatinae_dummy_tribe	0.07	Glossosoma	0.07	Glossosoma_intermedium	0.04
BASYM1191-11		Insecta	1.00	Hymenoptera	0.88	Tenthredinidae	0.87	Nematinae	0.58	Nematinae_dummy_tribe	0.58	Pseudodineura	0.15	Pseudodineura_enslini	0.13
FBIIA1028-10		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ichneumoninae	1.00	Ichneumoninae_dummy_tribe	1.00	Ichneumon	1.00	Ichneumon_computatorius	0.28
GWORR422-10		Insecta	1.00	Lepidoptera	0.97	Nymphalidae	0.74	Satyrinae	0.73	Satyrini	0.70	Oeneis	0.58	Oeneis_norna	0.41
GBMIN88539-17		Insecta	1.00	Odonata	1.00	Aeshnidae	1.00	Aeshninae	1.00	Aeshninae_dummy_tribe	1.00	Aeshna	1.00	Aeshna_grandis	0.99
GMGMP4018-18		Insecta	0.99	Hymenoptera	0.76	Braconidae	0.41	Exothecinae	0.35	Exothecinae_dummy_tribe	0.35	Colastes	0.35	Colastes_braconius	0.35
GMGMI175-14		Insecta	1.00	Diptera	1.00	Tachinidae	0.89	Tachininae	0.83	Macquartiini	0.82	Macquartia	0.82	Macquartia_viridana	0.51
GMGRF1686-13		Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophilini	1.00	Platurocypta	1.00	Platurocypta_punctum	1.00
FBAQU1205-12		Insecta	1.00	Trichoptera	1.00	Psychomyiidae	1.00	Psychomyiinae	1.00	Psychomyiinae_dummy_tribe	1.00	Lype	1.00	Lype_reducta	1.00
ODOPE904-11		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	Phycitinae_dummy_tribe	1.00	Oncocera	1.00	Oncocera_semirubella	1.00
BCHYM8485-15		Insecta	1.00	Hymenoptera	0.95	Ichneumonidae	0.94	Phygadeuontinae	0.56	Phygadeuontinae_dummy_tribe	0.56	Gelis	0.31	Gelis_areator	0.28
GMGRF3371-13		Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.99	Phygadeuontinae	0.97	Phygadeuontinae_dummy_tribe	0.97	Aclastus	0.95	Aclastus_gracilis	0.68
GMGRF1196-13		Insecta	1.00	Diptera	0.75	Chironomidae	0.50	Orthocladiinae	0.39	Orthocladiinae_dummy_tribe	0.39	Orthocladius	0.26	Orthocladius_rhyacobius	0.19
FBCOB788-10		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Tachyporinae	1.00	Tachyporini	1.00	Tachyporus	1.00	Tachyporus_pusillus	1.00
GWOSM042-11		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.77	Ennominae	0.62	Ennominae_dummy_tribe	0.62	Bupalus	0.33	Bupalus_piniaria	0.33
MJBRC081-17		Insecta	1.00	Lepidoptera	0.37	Tenthredinidae	0.13	Coleophorinae	0.08	Coleophorinae_dummy_tribe	0.08	Coleophora	0.08	Arge_ustulata	0.06
GBCOL718-12		Insecta	0.99	Coleoptera	0.56	Chrysomelidae	0.11	Galerucinae	0.11	Galerucini	0.11	Galerucella	0.09	Galerucella_sagittariae	0.07
FBCOP460-13		Insecta	1.00	Coleoptera	1.00	Latridiidae	1.00	Corticariinae	1.00	Corticariinae_dummy_tribe	1.00	Corticaria	1.00	Corticaria_longicollis	1.00
FBCOB188-10		Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.33	Staphylininae	0.14	Staphylinini	0.14	Quedius	0.14	Quedius_nitipennis	0.08
GBMIN47950-17		Insecta	0.99	Coleoptera	0.51	Brentidae	0.13	Apioninae	0.13	Apionini	0.13	Cyanapion	0.06	Cyanapion_spencii	0.05
GBEPT193-13		Insecta	1.00	Diptera	0.76	Chironomidae	0.17	Tipulinae	0.12	Tipulinae_dummy_tribe	0.12	Tipula	0.12	Chrysops_relictus	0.05
GMGMV611-20		Insecta	0.99	Hymenoptera	0.87	Ichneumonidae	0.25	Eulophinae	0.11	Eulophinae_dummy_tribe	0.11	Pnigalio	0.09	Pnigalio_pectinicornis	0.08
GBCOU2983-13		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Chrysomelinae	1.00	Chrysomelinae_dummy_tribe	1.00	Chrysolina	1.00	Chrysolina_marginata	1.00
GBCOU1250-13		Insecta	1.00	Coleoptera	1.00	Melyridae	1.00	Malachiinae	1.00	Malachiini	1.00	Malachius	1.00	Malachius_aeneus	1.00
GCOL069-16		Insecta	1.00	Coleoptera	1.00	Dytiscidae	1.00	Agabinae	1.00	Agabini	1.00	Ilybius	1.00	Ilybius_subtilis	1.00
FBLMV813-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	0.96	Scopariinae	0.96	Scopariinae_dummy_tribe	0.96	Eudonia	0.96	Eudonia_mercurella	0.65
MIDGE947-11		Insecta	1.00	Diptera	0.97	Chironomidae	0.94	Chironominae	0.94	Tanytarsini	0.91	Tanytarsus	0.91	Tanytarsus_bathophilus	0.88
GBDTA10780-21		Insecta	0.89	Lepidoptera	0.42	Coleophoridae	0.09	Coleophorinae	0.09	Coleophorinae_dummy_tribe	0.09	Coleophora	0.09	Gnophos_obfuscata	0.03
GBCOB661-12		Insecta	1.00	Coleoptera	0.99	Scarabaeidae	0.99	Aphodiinae	0.99	Aphodiini	0.99	Melinopterus	0.98	Melinopterus_prodromus	0.98
FBARB522-11		Arachnida	0.89	Araneae	0.89	Araneidae	0.22	Araneidae_dummy_subfamily	0.22	Araneidae_dummy_tribe	0.22	Nuctenea	0.10	Nuctenea_silvicultrix	0.10
GMGMK939-14		Insecta	1.00	Coleoptera	0.60	Staphylinidae	0.20	Aleocharinae	0.08	Hydroporini	0.06	Hydroporus	0.05	Dytiscus_marginalis	0.04
GWORR417-10		Insecta	1.00	Lepidoptera	0.98	Lycaenidae	0.33	Polyommatinae	0.26	Polyommatini	0.22	Cupido	0.15	Cupido_minimus	0.10
GBEPT773-14		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	Limnephilinae_dummy_tribe	1.00	Limnephilus	1.00	Limnephilus_subnitidus	0.63
GCOL2909-16		Insecta	1.00	Coleoptera	0.56	Staphylinidae	0.39	Omaliinae	0.27	Eusphalerini	0.26	Eusphalerum	0.26	Eusphalerum_lapponicum	0.26
GBSYM2463-13		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerini	1.00	Dolerus	1.00	Dolerus_aeneus	1.00
FBLMZ252-12		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Enarmoniini	1.00	Ancylis	1.00	Ancylis_geminana	1.00
GBEPT551-14		Insecta	1.00	Diptera	0.73	Chironomidae	0.24	Orthocladiinae	0.16	Orthocladiinae_dummy_tribe	0.16	Phronia	0.06	Metretopus_alter	0.03
MYFAB352-11		Insecta	1.00	Lepidoptera	0.51	Geometridae	0.10	Olethreutinae	0.06	Mycetophilini	0.04	Pammene	0.04	Monochroa_rumicetella	0.03
FBLMT597-09		Insecta	1.00	Lepidoptera	1.00	Prodoxidae	1.00	Lamproniinae	1.00	Lamproniinae_dummy_tribe	1.00	Lampronia	1.00	Lampronia_rupella	1.00
GCOL9875-16		Insecta	1.00	Coleoptera	0.81	Staphylinidae	0.76	Aleocharinae	0.73	Hypocyphtini	0.64	Cypha	0.64	Cypha_laeviuscula	0.56
FBLMT492-09		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Dichomeridinae	1.00	Dichomeridinae_dummy_tribe	1.00	Dichomeris	1.00	Dichomeris_derasella	1.00
GMGMF031-14		Insecta	1.00	Diptera	0.50	Tachinidae	0.12	Phaoniinae	0.07	Phaoniini	0.07	Loewia	0.05	Loewia_foeda	0.05
GBORT951-15		Insecta	0.99	Coleoptera	0.30	Staphylinidae	0.12	Olethreutinae	0.09	Phylini	0.06	Psallus	0.06	Psallus_montanus	0.02
ODOPE633-11		Insecta	1.00	Lepidoptera	0.98	Geometridae	0.72	Larentiinae	0.66	Larentiinae_dummy_tribe	0.64	Aplocera	0.60	Aplocera_plagiata	0.57
GBLAA721-14		Insecta	1.00	Lepidoptera	0.92	Geometridae	0.55	Larentiinae	0.41	Larentiinae_dummy_tribe	0.32	Xanthorhoe	0.13	Archiearis_notha	0.08
FBACA205-10		Insecta	1.00	Hymenoptera	1.00	Vespidae	1.00	Eumeninae	0.97	Eumeninae_dummy_tribe	0.97	Ancistrocerus	0.95	Ancistrocerus_scoticus	0.35
GBACU1725-12		Insecta	1.00	Hymenoptera	1.00	Vespidae	1.00	Eumeninae	1.00	Eumeninae_dummy_tribe	1.00	Odynerus	1.00	Odynerus_spinipes	1.00
GMGMN955-14		Insecta	0.99	Hymenoptera	0.45	Ichneumonidae	0.22	Nematinae	0.10	Nematinae_dummy_tribe	0.10	Euura	0.08	Heptamelus_viitasaarii	0.04
GWOR4209-09		Insecta	1.00	Lepidoptera	1.00	Drepanidae	1.00	Thyatirinae	1.00	Thyatirinae_dummy_tribe	1.00	Achlya	1.00	Achlya_flavicornis	1.00
FBLMW470-10		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Olethreutini	1.00	Hedya	1.00	Hedya_atropunctana	1.00
GWOSN915-11		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.99	Amphipyrinae	0.99	Amphipyrinae_dummy_tribe	0.99	Amphipyra	0.99	Amphipyra_tragopoginis	0.99
FBCOD282-11		Insecta	1.00	Coleoptera	1.00	Attelabidae	1.00	Rhynchitinae	1.00	Byctiscini	1.00	Byctiscus	1.00	Byctiscus_populi	1.00
FBHAP750-09		Insecta	1.00	Hymenoptera	0.89	Halictidae	0.66	Halictinae	0.66	Halictini	0.66	Lasioglossum	0.49	Lasioglossum_villosulum	0.22
FBLMZ051-12		Insecta	1.00	Lepidoptera	1.00	Gracillariidae	0.94	Lithocolletinae	0.94	Lithocolletinae_dummy_tribe	0.94	Phyllonorycter	0.94	Phyllonorycter_roboris	0.81
GWORU405-10		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.83	Larentiinae	0.77	Larentiinae_dummy_tribe	0.75	Rheumaptera	0.58	Rheumaptera_cervinalis	0.44
BCHYM9322-15		Insecta	1.00	Hymenoptera	1.00	Bembicidae	1.00	Nyssoninae	1.00	Nyssonini	1.00	Nysson	1.00	Nysson_interruptus	1.00
FBACA509-10		Insecta	1.00	Hymenoptera	1.00	Pemphredonidae	1.00	Pemphredoninae	1.00	Pemphredonini	1.00	Pemphredon	1.00	Pemphredon_inornata	1.00
ODOPE836-11		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Scopariinae	1.00	Scopariinae_dummy_tribe	1.00	Scoparia	1.00	Scoparia_subfusca	1.00
GBSYM903-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinae_dummy_tribe	1.00	Euura	1.00	Euura_vicina	0.99
FBLMT105-09		Insecta	1.00	Lepidoptera	0.93	Tortricidae	0.57	Tortricinae	0.46	Cochylini	0.23	Acleris	0.11	Aethes_rutilana	0.08
GBLGC365-12		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuinae_dummy_tribe	1.00	Conistra	1.00	Conistra_rubiginea	1.00
GBCOU1684-13		Insecta	1.00	Coleoptera	0.58	Staphylinidae	0.19	Buprestinae	0.10	Chrysobothrini	0.10	Chrysobothris	0.10	Chrysobothris_chrysostigma	0.10
FBSYM306-10		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombini	1.00	Bombus	1.00	Bombus_subterraneus	1.00
GCOL9384-16		Insecta	1.00	Coleoptera	0.79	Staphylinidae	0.54	Aleocharinae	0.27	Staphylinini	0.10	Atheta	0.09	Quedius_mesomelinus	0.06
FBLMT363-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Cidariini	1.00	Thera	1.00	Thera_obeliscata	1.00
FBLMZ086-12		Insecta	1.00	Lepidoptera	0.80	Tachinidae	0.10	Ypsolophinae	0.10	Ypsolophinae_dummy_tribe	0.10	Ypsolopha	0.10	Ypsolopha_falcella	0.04
FBCOC893-10		Insecta	1.00	Coleoptera	0.52	Curculionidae	0.23	Curculioninae	0.11	Mecinini	0.05	Camptozygum	0.04	Camptozygum_aequale	0.04
EPNG9130-15		Insecta	1.00	Lepidoptera	1.00	Stathmopodidae	1.00	Stathmopodidae_dummy_subfamily	1.00	Stathmopodidae_dummy_tribe	1.00	Stathmopoda	1.00	Stathmopoda_pedella	1.00
GBCOU3464-13		Insecta	1.00	Coleoptera	1.00	Brentidae	1.00	Apioninae	1.00	Apionini	1.00	Catapion	1.00	Catapion_seniculus	1.00
FBCOB533-10		Insecta	1.00	Coleoptera	0.69	Carabidae	0.24	Harpalinae	0.21	Platynini	0.09	Agonum	0.09	Omalium_strigicolle	0.06
GBCOF256-13		Insecta	0.99	Lepidoptera	0.43	Geometridae	0.10	Phycitinae	0.08	Phycitinae_dummy_tribe	0.08	Acrobasis	0.04	Acrobasis_advenella	0.03
FBAPC1015-11		Insecta	0.99	Hymenoptera	0.97	Halictidae	0.87	Halictinae	0.87	Halictini	0.87	Lasioglossum	0.84	Lasioglossum_villosulum	0.40
FBLMT757-09		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Anacampsinae	1.00	Anarsiini	1.00	Anarsia	1.00	Anarsia_innoxiella	1.00
GBEPT630-14		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	Limnephilinae_dummy_tribe	1.00	Glyphotaelius	1.00	Glyphotaelius_pellucidus	1.00
GBSYM1273-12		Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.98	Tenthredininae	0.68	Tenthredininae_dummy_tribe	0.68	Tenthredo	0.64	Tenthredo_campestris	0.28
GCOL8255-16		Insecta	1.00	Coleoptera	0.82	Haliplidae	0.67	Haliplidae_dummy_subfamily	0.67	Haliplidae_dummy_tribe	0.67	Haliplus	0.67	Haliplus_confinis	0.62
GBCOU1680-13		Insecta	1.00	Coleoptera	0.83	Oedemeridae	0.66	Oedemerinae	0.66	Oedemerini	0.66	Oedemera	0.66	Oedemera_lurida	0.33
FBAQU112-09		Insecta	0.99	Diptera	0.68	Dolichopodidae	0.18	Sciapodinae	0.07	Sciapodini	0.07	Sciapus	0.07	Sciapus_platypterus	0.07
FBAPD755-11		Insecta	1.00	Hymenoptera	0.99	Apidae	0.80	Nomadinae	0.61	Nomadini	0.48	Nomada	0.48	Nomada_flavoguttata	0.13
FGMLG465-15		Insecta	1.00	Lepidoptera	0.98	Gelechiidae	0.77	Gelechiinae	0.76	Gnorimoschemini	0.73	Scrobipalpa	0.73	Scrobipalpa_pauperella	0.30
GBEPT286-14		Insecta	1.00	Plecoptera	1.00	Perlodidae	1.00	Isoperlinae	1.00	Isoperlinae_dummy_tribe	1.00	Isoperla	1.00	Isoperla_grammatica	1.00
GMGMM351-14		Insecta	1.00	Hemiptera	0.83	Miridae	0.67	Mirinae	0.39	Mirini	0.34	Dichrooscytus	0.17	Dichrooscytus_fervens	0.17
FBCOP022-13		Insecta	1.00	Coleoptera	0.54	Curculionidae	0.39	Entiminae	0.24	Sitonini	0.18	Sitona	0.18	Sitona_lineellus	0.09
FBLMV854-09		Insecta	1.00	Lepidoptera	0.98	Tortricidae	0.20	Tortricinae	0.15	Ennominae_dummy_tribe	0.11	Gnophos	0.11	Gnophos_obfuscata	0.11
GBCOF840-13		Insecta	1.00	Coleoptera	0.73	Curculionidae	0.35	Curculioninae	0.15	Rhamphini	0.08	Tachyerges	0.08	Tachyerges_stigma	0.08
GBDTA10167-21		Insecta	1.00	Lepidoptera	0.49	Geometridae	0.09	Simuliinae	0.08	Simuliini	0.08	Simulium	0.08	Simulium_pusillum	0.07
CICRP046-15		Insecta	1.00	Coleoptera	0.58	Staphylinidae	0.19	Aphodiinae	0.15	Aphodiini	0.15	Planolinoides	0.11	Planolinoides_borealis	0.11
GWORK641-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Cidariini	1.00	Thera	1.00	Thera_cognata	1.00
GWORB3351-08		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.53	Ennominae	0.41	Ennominae_dummy_tribe	0.41	Lomaspilis	0.09	Lomaspilis_opis	0.08
GWORZ506-10		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuinae_dummy_tribe	1.00	Epipsilia	1.00	Epipsilia_grisescens	1.00
FBNE071-11		Insecta	1.00	Neuroptera	0.61	Chrysopidae	0.59	Chrysopinae	0.59	Chrysopini	0.54	Pseudomallada	0.45	Pseudomallada_prasinus	0.23
