ID	kingdom	phylum	class	order	family	genus	species
KC992930	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB000703	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX141451	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992931	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992932	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY260063	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT942640	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY281003	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH908474	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ376113	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AM882746	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC412005	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU552137	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992935	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX432963	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF453278	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992936	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX141456	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX845435	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992937	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992938	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LT984842	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444540	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ897790	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ376119	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444541	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ538521	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF219570	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444543	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444544	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX781358	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ897794	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX781359	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444545	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR072673	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ538524	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN688634	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444546	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ897796	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN688635	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444547	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HM562195	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444548	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ897798	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB001576	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ538528	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444549	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX668258	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX945366	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY559341	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB176603	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB001578	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB035137	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB001579	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY740051	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK926865	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY800504	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB035139	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY740053	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ860822	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY559346	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY800507	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC168089	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ778625	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG255730	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ778626	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF191243	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG255731	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ860829	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP257164	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU427298	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU846291	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX069870	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW114387	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX533447	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF926381	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX069871	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN758890	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU060266	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP257167	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JF908422	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ492694	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HM246681	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX069872	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU846294	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN758892	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX069873	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX533449	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN648452	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU846295	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX069874	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB0778992	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF325993	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LS998789	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN206362	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF210681	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX069875	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK033630	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC987176	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC164656	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF210682	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ244254	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ244255	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ244256	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FM865598	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KM873364	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KM873365	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW508849	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF005062	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX205092	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KM873369	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ677655	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ421971	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB671495	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW027539	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW647630	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK959107	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ630280	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN048885	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW647631	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ630281	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ417262	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK959109	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT055955	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK327255	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ417264	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB0780325	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB0780326	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC254073	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LC121132	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JF832597	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ630285	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR105775	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ262389	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT055959	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OL436233	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ630287	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW258847	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF043270	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY809156	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX287338	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ203782	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY809157	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK305901	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH508303	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KM243202	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB712455	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN206867	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK305903	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY997067	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY997069	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LT993584	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY157490	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY320522	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF951306	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992940	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992941	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY104480	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LT993588	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB540570	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK584806	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AM882754	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AM882755	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992944	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB000717	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB540572	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK775472	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992945	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF453288	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU552148	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY320528	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992946	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF453289	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK775474	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB540575	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU553332	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992947	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ230525	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992948	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU553334	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK775477	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444550	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444551	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK775478	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU553336	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ538531	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ538335	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444553	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LC516462	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN912495	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB001581	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB035140	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ538533	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU553338	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ538337	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MZ538534	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444556	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN512328	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ544860	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ838232	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015984	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444557	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH984965	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015985	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444558	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY606942	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH320794	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444559	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY559351	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY606944	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB035147	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH984968	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB026403	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ206984	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB176615	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX118703	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB176617	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP027649	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ206988	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF121863	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW114390	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ860836	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY740068	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ778638	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP257171	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY033108	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP881704	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ556515	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY053474	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF435829	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB018096	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB049123	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP881707	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF926392	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP881709	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB617741	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH784652	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF908478	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN266206	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN206371	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY266864	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB0799943	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG912910	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC164667	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY395800	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX926134	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW508854	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW508855	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JF908439	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF218259	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY611580	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH784659	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB000262	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK778041	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB000263	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB000264	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY230866	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ661745	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB032581	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU940153	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF536346	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ112554	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK778045	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB000267	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK064187	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HM484543	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU940155	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF227197	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LC387339	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN133555	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU940156	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX451902	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF149074	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ112557	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB0754094	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX451903	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU940157	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG975775	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT055961	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN387998	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU940158	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT055962	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HM484548	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT055963	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG975777	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG975778	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW258850	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT055964	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB018552	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN483126	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW258851	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU019276	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ630293	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW258852	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ630294	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT055967	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU019277	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU019278	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FN433128	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY997070	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ630298	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB712461	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY997072	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY103625	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB712463	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC344410	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY997074	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ203792	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF951310	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ203793	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB712465	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR017142	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF951311	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY425674	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LT993593	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY997079	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY243943	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY425677	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH508318	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW621494	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU552153	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992950	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JF419265	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF951317	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992951	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ645804	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB540580	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU552156	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ724511	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF742415	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH753663	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX120217	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY104494	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992956	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AM882769	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992958	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH753667	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC992959	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX978399	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444561	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY681199	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN720058	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444562	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF444563	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ621770	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF314965	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU360243	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
