ID	kingdom	phylum	class	order	family	genus	species
GU563372	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Dichotomopilus	unclassified
KU846287	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Capitofimbria	Capitofimbria_compacta
AY742693	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chermesinum
JX069866	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	unclassified	unclassified
AJ244243	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	Scleroconidioma	Scleroconidioma_sphagnicola
HM802135	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	unclassified	unclassified	unclassified
JX069867	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF210674	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys_rosea
AJ244244	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	Scleroconidioma	Scleroconidioma_sphagnicola
JX069868	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC164648	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB000240	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AJ244245	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Scleroconidioma	Dothideomycetes_fam_Incertae_sedis_Scleroconidioma	Scleroconidioma	Scleroconidioma_sphagnicola
KC164649	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX069869	Fungi	Ascomycota	Xylonomycetes	Xylonales	unclassified	unclassified	unclassified
KF285535	Fungi	Ascomycota	Sordariomycetes	Microascales	Triadelphiaceae	Triadelphia	Triadelphia_pulvinata
DQ286209	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	unclassified	unclassified
KP635972	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KF285536	Fungi	Ascomycota	Sordariomycetes	Microascales	Triadelphiaceae	Triadelphia	Triadelphia_heterospora
AF210677	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Bionectria	unclassified
AJ244247	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideales_fam_Incertae_sedis_Hormonema	Hormonema	Hormonema_macrosporum
UDB000243	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HM800896	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF210678	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Bionectria	Bionectria_grammicospora
KU940131	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU940132	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unclassified	unclassified	unclassified
KU940133	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT118240	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH399730	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU940134	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT118242	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU940135	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
MG309307	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH399732	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	unclassified
KU940136	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myxospora	unclassified
MT118243	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU058192	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	unclassified	unclassified
MT185540	Fungi	Ascomycota	Dothideomycetes	unclassified	unclassified	unclassified	unclassified
MT118244	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU019250	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU940137	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY105797	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Vanderwaltozyma	Vanderwaltozyma_yarrowii
MT185541	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	unclassified	unclassified
KU940139	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
AF182794	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN483105	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG817720	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT068564	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB0780313	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ001441	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW647623	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ513295	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH571702	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Dentipellis	Dentipellis_tasmanica
MW647625	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG817723	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ399884	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH177616	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT185549	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG817725	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ001445	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW647627	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ630277	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Dissophora	Dissophora_ornata
KP131531	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Xenoacremonium	Xenoacremonium_recifei
KU846741	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW647628	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KP131532	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	unclassified
MW647629	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GQ329853	Fungi	Basidiomycota	Tritirachiomycetes	Tritirachiales	Tritirachiaceae	Tritirachium	unclassified
HQ630279	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_angusta
AY971813	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
MT622788	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY997053	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT622789	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY997055	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN562097	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
AY997056	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY997057	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN562098	Fungi	Ascomycota	Dothideomycetes	unclassified	unclassified	unclassified	unclassified
MT725735	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN562099	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU552130	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Saccharataceae	Saccharata	Saccharata_capensis
LT993573	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	unclassified	unclassified
AB712448	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY997059	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
LT993574	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens
AB712449	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FJ389931	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces	Paecilomyces_divaricatus
KC412000	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	unclassified	unclassified
EU014044	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU435152	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AM882742	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FJ389933	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	unclassified	unclassified
KC992930	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB000703	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX141451	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992931	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992932	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY260063	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora_angolensis
MT942640	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY281003	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH908474	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GQ376113	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Bisifusarium	Bisifusarium_delphinoides
AM882746	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC412005	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	unclassified	unclassified
EU552137	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992935	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX432963	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF453278	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992936	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX141456	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KX845435	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992937	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992938	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
LT984842	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444540	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales_fam_Incertae_sedis_Hasegawazyma	Hasegawazyma	Hasegawazyma_lactosa
HQ897790	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	unclassified	unclassified
GQ376119	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	unclassified	unclassified
AF444541	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	unclassified
MZ538521	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	unclassified	unclassified
KF219570	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444543	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis_Colacogloeaceae	Colacogloeaceae	Colacogloea	Colacogloea_falcata
AF444544	Fungi	Basidiomycota	Cystobasidiomycetes	Buckleyzymales	Buckleyzymaceae	Buckleyzyma	Buckleyzyma_kluyveri-nielii
KX781358	Fungi	Ascomycota	Leotiomycetes	Helotiales	unclassified	unclassified	unclassified
HQ897794	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Microcera	Microcera_coccophila
KX781359	Fungi	Ascomycota	Leotiomycetes	Helotiales	unclassified	unclassified	unclassified
AF444545	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Cystobasidiopsis	Cystobasidiopsis_lactophila
KR072673	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	unclassified	unclassified
MZ538524	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN688634	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis_Rhexocercosporidium	Rhexocercosporidium	unclassified
AF444546	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis_Symmetrosporaceae	Symmetrosporaceae	Symmetrospora	Symmetrospora_oryzicola
HQ897796	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Aquanectria	Aquanectria_submersa
MN688635	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis_Rhexocercosporidium	Rhexocercosporidium	Rhexocercosporidium_panacis
AF444547	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Ballistosporomyces	Ballistosporomyces_xanthus
HM562195	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444548	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Ballistosporomyces	Ballistosporomyces_sasicola
HQ897798	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Chaetopsina	Chaetopsina_penicillata
UDB001576	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MZ538528	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
AF444549	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales	Spiculogloeaceae	Phyllozyma	Phyllozyma_subbrunnea
KX668258	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KX945366	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY559341	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
AB176603	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	unclassified
UDB001578	Fungi	Basidiomycota	Agaricomycetes	Boletales	Hygrophoropsidaceae	Hygrophoropsis	Hygrophoropsis_aurantiaca
UDB035137	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB001579	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY740051	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	unclassified	unclassified	unclassified
MK926865	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Triangularia	Triangularia_allahabadensis
KY800504	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB035139	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY740053	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
FJ860822	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_rhododendri
AY559346	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY800507	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC168089	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ778625	Fungi	Basidiomycota	Cystobasidiomycetes	Sakaguchiales	unclassified	unclassified	unclassified
MG255730	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ778626	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EF191243	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MG255731	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	unclassified	unclassified
FJ860829	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_sambuci
KP257164	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU427298	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sclerotiorum
KU846291	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Paramyrothecium	Paramyrothecium_cupuliforme
JX069870	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW114387	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KX533447	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MF926381	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Microsporum	Microsporum_praecox
JX069871	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	unclassified	unclassified	unclassified
MN758890	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unclassified	unclassified	unclassified
GU060266	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KP257167	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JF908422	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
DQ492694	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HM246681	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX069872	Fungi	Ascomycota	Dothideomycetes	unclassified	unclassified	unclassified	unclassified
KU846294	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Paramyrothecium	unclassified
MN758892	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Melanomma	unclassified
JX069873	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae	Coniella	unclassified
KX533449	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN648452	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	unclassified
KU846295	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Paramyrothecium	Paramyrothecium_humicola
JX069874	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Toxicocladosporium	unclassified
UDB0778992	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Sphaerobolus	Sphaerobolus_stellatus
MF325993	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	unclassified
LS998789	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Geosmithia	unclassified
JN206362	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus_microsporus
AF210681	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys_chlorina
JX069875	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia	Neodevriesia_agapanthi
MK033630	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC987176	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	Acremonium_dichromosporum
KC164656	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
AF210682	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	unclassified	unclassified
AJ244254	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis_Phaeosclera	Dothideomycetes_fam_Incertae_sedis_Phaeosclera	Phaeosclera	Phaeosclera_dematioides
AJ244255	Fungi	Ascomycota	Dothideomycetes	Phaeothecales	Phaeothecaceae	Phaeotheca	Phaeotheca_fissurella
AJ244256	Fungi	Ascomycota	Dothideomycetes	Neophaeothecales	Neophaeothecaceae	Neophaeotheca	Neophaeotheca_triangularis
FM865598	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KM873364	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KM873365	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW508849	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF005062	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX205092	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	unclassified	unclassified
KM873369	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ677655	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_pubescens
DQ421971	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AB671495	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_ord_Incertae_sedis_Myxocephala	Sordariomycetidae_fam_Incertae_sedis_Myxocephala	Myxocephala	Myxocephala_albida
MW027539	Fungi	Ascomycota	Sordariomycetes	Glomerellales	unclassified	unclassified	unclassified
MW647630	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK959107	Fungi	Mucoromycota	Mucoromycetes	unclassified	unclassified	unclassified	unclassified
HQ630280	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Gamsiella	Gamsiella_stylospora
JN048885	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW647631	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ630281	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_cogitans
KJ417262	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK959109	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT055955	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK327255	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ417264	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB0780325	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Polyporus	unclassified
UDB0780326	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC254073	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis_Sampaiozyma	unclassified	unclassified	unclassified
LC121132	Fungi	Ascomycota	Dothideomycetes	unclassified	unclassified	unclassified	unclassified
JF832597	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thyronectria	Thyronectria_aquifolii
HQ630285	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_autotrophica
KR105775	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MZ262389	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta_luteoviridis
MT055959	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
OL436233	Fungi	Ascomycota	unclassified	unclassified	unclassified	unclassified	unclassified
HQ630287	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_longicollis
MW258847	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EF043270	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_simii
KY809156	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	unclassified	unclassified
KX287338	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia_beticola
GQ203782	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY809157	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	Ceratocystis_platani
MK305901	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH508303	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KM243202	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AB712455	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN206867	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Gymnopilus	unclassified
MK305903	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY997067	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY997069	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
LT993584	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens
AY157490	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_decumbens
KY320522	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MF951306	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Dothistroma	unclassified
KC992940	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KC992941	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	unclassified	unclassified
KY104480	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Peterozyma	Peterozyma	unclassified
LT993588	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens
AB540570	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	Acremonium_brachypenium
MK584806	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AM882754	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AM882755	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992944	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	unclassified	unclassified
UDB000717	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AB540572	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	Acremonium_dichromosporum
MK775472	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992945	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF453288	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium_variabile
EU552148	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY320528	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992946	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF453289	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Derxomyces	Derxomyces_anomalus
MK775474	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AB540575	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Verruciconidia	Verruciconidia_persicina
GU553332	Fungi	Ascomycota	Sordariomycetes	Xylariales	Coniocessiaceae	Coniocessia	Coniocessia_maxima
KC992947	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MZ230525	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KC992948	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GU553334	Fungi	Ascomycota	Sordariomycetes	Xylariales	Coniocessiaceae	Coniocessia	Coniocessia_maxima
MK775477	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AF444550	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Ruineniaceae	Ruinenia	Ruinenia_rubra
AF444551	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Sterigmatomyces	Sterigmatomyces_elviae
MK775478	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
