ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus	species	Prob_species
GMGRD2303-13	Insecta	1.00	Diptera	0.36	Tenthredinidae	0.11	Coleophorinae	0.07	Coleophora	0.07	Epiblema_simploniana	0.03
GMGRD2308-13	Insecta	0.96	Diptera	0.65	Chironomidae	0.17	Orthocladiinae	0.11	Phytomyza	0.06	Phytomyza_abdominalis	0.02
GMGRD2321-13	Insecta	1.00	Diptera	0.63	Carabidae	0.09	Harpalinae	0.08	Scymnus	0.03	Chaoborus_posio	0.03
GMGRD2317-13	Insecta	1.00	Diptera	0.88	Chloropidae	0.31	Oscinellinae	0.26	Oscinella	0.09	Oscinella_nigerrima	0.07
GMGRD237-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Orthocentrinae	1.00	Symplecis	1.00	Symplecis_bicingulata	1.00
GMGRD2389-13	Insecta	1.00	Diptera	0.43	Sciaridae	0.19	dummy_Sciaridae	0.19	Bradysia	0.11	Bradysia_subalpina	0.05
GMGRD2401-13	Insecta	0.98	Diptera	0.69	Chironomidae	0.19	Orthocladiinae	0.10	Phytomyza	0.06	Phytomyza_marginella	0.03
GMGRD2293-13	Insecta	1.00	Diptera	0.28	Cecidomyiidae	0.13	Micromyinae	0.13	Bryomyia	0.08	Bryomyia_bergrothi	0.08
GMGRD2417-13	Insecta	1.00	Diptera	0.59	Chironomidae	0.09	Chioneinae	0.06	Euura	0.02	Euura_scutellata	0.02
GMGRD2515-13	Insecta	0.97	Diptera	0.50	Chironomidae	0.08	dummy_Sciaridae	0.07	Tipula	0.04	Limnophyes_brachytomus	0.03
GMGRD243-13	Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.91	Tryphoninae	0.58	Ctenochira	0.49	Ctenochira_pastoralis	0.17
GMGRD2483-13	Insecta	1.00	Diptera	0.62	Mycetophilidae	0.08	Empidinae	0.05	Rhamphomyia	0.03	Rhamphomyia_umbripennis	0.02
GMGRD2430-13	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Tanypodinae	1.00	Krenopelopia	1.00	Krenopelopia_binotata	1.00
GMGRD2456-13	Insecta	1.00	Diptera	0.37	Mycetophilidae	0.10	Mycetophilinae	0.08	Mycetophila	0.08	Mycetophila_strigatoides	0.03
GMGRD2564-13	Insecta	1.00	Coleoptera	0.33	Tenthredinidae	0.09	Micromyinae	0.08	Peromyia	0.04	Peromyia_abnormis	0.04
GMGRD257-13	Insecta	1.00	Hymenoptera	0.91	Ichneumonidae	0.86	Phygadeuontinae	0.16	Stenomacrus	0.07	Stenomacrus_minutissimus	0.07
GMGRD242-13	Insecta	1.00	Hymenoptera	0.91	Tenthredinidae	0.24	Allantinae	0.09	Athalia	0.07	Aclista_prolongata	0.07
GMGRD2604-13	Insecta	1.00	Diptera	0.65	Chironomidae	0.14	Orthocladiinae	0.07	Fannia	0.03	Macrocera_pilosa	0.02
GMGRD260-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	0.99	Orthocentrinae	0.67	Stenomacrus	0.29	Stenomacrus_minutissimus	0.18
GMGRD264-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Orthocentrinae	1.00	Orthocentrus	1.00	Orthocentrus_fulvipes	1.00
GMGRD2622-13	Insecta	1.00	Diptera	1.00	Chloropidae	1.00	Oscinellinae	1.00	Gaurax	1.00	Gaurax_maculipennis	1.00
GMGRD2655-13	Insecta	0.96	Diptera	0.48	Sciaridae	0.13	dummy_Sciaridae	0.13	Bradysia	0.08	Bradysia_normalis	0.03
GMGRD2557-13	Insecta	0.96	Diptera	0.48	Sciaridae	0.11	dummy_Sciaridae	0.11	Bradysia	0.04	Bradysia_excelsa	0.04
GMGRD2673-13	Insecta	1.00	Diptera	0.78	Chironomidae	0.32	Orthocladiinae	0.26	Limnophyes	0.12	Limnophyes_spinigus	0.08
GMGRD271-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Orthocentrinae	1.00	Orthocentrus	1.00	Orthocentrus_fulvipes	1.00
GMGRD2725-13	Insecta	1.00	Diptera	0.49	Sciaridae	0.12	dummy_Sciaridae	0.12	Bradysia	0.06	Spondylis_buprestoides	0.02
GMGRD2687-13	Insecta	0.98	Diptera	0.39	Mycetophilidae	0.07	Harpalinae	0.05	Coleophora	0.04	Pipiza_quadrimaculata	0.02
GMGRD2712-13	Insecta	1.00	Diptera	0.72	Ephydridae	0.10	Ephydrinae	0.09	Scatella	0.08	Scatella_stagnalis	0.06
GMGRD2760-13	Insecta	0.98	Diptera	0.63	Agromyzidae	0.14	Phytomyzinae	0.13	Phytomyza	0.11	Phytomyza_albipennis	0.05
GMGRD2780-13	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycomyinae	1.00	Mycomya	1.00	Mycomya_dziedzickii	1.00
GMGRD2677-13	Insecta	1.00	Diptera	0.98	Chloropidae	0.73	Oscinellinae	0.67	Hapleginella	0.49	Hapleginella_laevicollis	0.39
GMGRD2785-13	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Dexiinae	1.00	Campylocheta	1.00	Campylocheta_inepta	1.00
GMGRD2786-13	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Delia	1.00	Delia_lophota	1.00
GMGRD2789-13	Insecta	1.00	Diptera	0.72	Mycetophilidae	0.20	Leiinae	0.08	Greenomyia	0.08	Greenomyia_stackelbergi	0.08
GMGRD2797-13	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophila	1.00	Mycetophila_attonsa	1.00
GMGRD2803-13	Insecta	1.00	Diptera	1.00	Limoniidae	1.00	Chioneinae	1.00	Neolimnophila	1.00	Neolimnophila_carteri	1.00
GMGRD2814-13	Insecta	1.00	Diptera	0.74	Mycetophilidae	0.36	Mycomyinae	0.20	Mycomya	0.20	Mycomya_trivittata	0.08
GMGRD2768-13	Insecta	1.00	Diptera	0.30	Cecidomyiidae	0.19	Micromyinae	0.18	Aprionus	0.08	Bryomyia_bergrothi	0.06
GMGRD282-13	Insecta	1.00	Hymenoptera	0.91	Ichneumonidae	0.83	Phygadeuontinae	0.39	Phygadeuon	0.17	Theroscopus_opacinotum	0.05
GMGRD2827-13	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycomyinae	1.00	Mycomya	1.00	Mycomya_trivittata	1.00
GMGRD2830-13	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophila	1.00	Mycetophila_attonsa	1.00
GMGRD2834-13	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Pegomyinae	1.00	Alliopsis	1.00	Alliopsis_silvestris	1.00
GMGRD2839-13	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Dexiinae	1.00	Campylocheta	1.00	Campylocheta_inepta	1.00
GMGRD2838-13	Insecta	1.00	Diptera	0.73	Carabidae	0.13	Harpalinae	0.12	Pegoplata	0.05	Pegoplata_annulata	0.05
GMGRD2852-13	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Keroplatinae	1.00	Orfelia	1.00	Orfelia_ochracea	1.00
GMGRD2877-13	Insecta	1.00	Hymenoptera	0.86	Ichneumonidae	0.83	Orthocentrinae	0.17	Orthocentrus	0.13	Orthocentrus_protervus	0.07
GMGRD3006-13	Insecta	1.00	Coleoptera	1.00	Scraptiidae	1.00	Anaspidinae	1.00	Anaspis	1.00	Anaspis_marginicollis	1.00
GMGRD2944-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Orthocentrinae	1.00	Stenomacrus	1.00	Stenomacrus_minutissimus	1.00
GMGRD2985-13	Insecta	1.00	Coleoptera	0.86	Staphylinidae	0.68	Aleocharinae	0.58	Atheta	0.31	Aleochara_intricata	0.08
GMGRD2881-13	Insecta	0.92	Hymenoptera	0.65	Braconidae	0.37	Microgastrinae	0.35	Pholetesor	0.35	Pholetesor_circumscriptus	0.18
GMGRD3014-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Gyrophaena	1.00	Gyrophaena_bihamata	1.00
GMGRD2817-13	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Sciophilinae	1.00	Sciophila	1.00	Sciophila_buxtoni	0.80
GMGRD3035-13	Insecta	0.99	Coleoptera	0.74	Staphylinidae	0.16	Elaterinae	0.08	Ectinus	0.05	Ectinus_aterrimus	0.05
GMGRD3027-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Mycetoporinae	1.00	Mycetoporus	1.00	Mycetoporus_punctus	1.00
GMGRD3018-13	Insecta	1.00	Coleoptera	0.52	Staphylinidae	0.20	Nematinae	0.16	Pristiphora	0.11	Xyletinus_hanseni	0.05
GMGRD3065-13	Insecta	1.00	Diptera	0.97	Chironomidae	0.40	Tanypodinae	0.19	Boletina	0.07	Boletina_JKJ-spA	0.05
GMGRD3078-13	Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Oedaleinae	1.00	Oedalea	1.00	Oedalea_holmgreni	1.00
GMGRD3104-13	Insecta	1.00	Diptera	0.72	Staphylinidae	0.11	Suilliinae	0.08	Suillia	0.08	Agathomyia_unicolor	0.07
GMGRD3116-13	Insecta	1.00	Diptera	0.60	Syrphidae	0.15	Eristalinae	0.08	Hilara	0.04	Plagiodera_versicolora	0.04
GMGRD3113-13	Insecta	1.00	Diptera	0.31	Cecidomyiidae	0.17	Micromyinae	0.13	Bryomyia	0.08	Bryomyia_bergrothi	0.08
GMGRD3145-13	Insecta	1.00	Diptera	1.00	Lauxaniidae	1.00	Lauxaniinae	1.00	Poecilolycia	1.00	Poecilolycia_vittata	1.00
GMGRD3131-13	Insecta	1.00	Diptera	0.79	Syrphidae	0.18	Syrphinae	0.15	Platycheirus	0.15	Platycheirus_groenlandicus	0.14
GMGRD319-13	Insecta	1.00	Diptera	1.00	Phoridae	1.00	Phorinae	1.00	Hypocera	1.00	Hypocera_mordellaria	1.00
GMGRD3250-13	Insecta	1.00	Diptera	0.82	Chironomidae	0.30	Orthocladiinae	0.22	Limnophyes	0.08	Limnophyes_pentaplastus	0.03
GMGRD3281-13	Insecta	1.00	Diptera	0.58	Gelechiidae	0.10	Gelechiinae	0.09	Amauromyza	0.04	Amauromyza_chenopodivora	0.04
GMGRD3285-13	Insecta	1.00	Diptera	0.98	Chironomidae	0.76	Chironominae	0.68	Chironomus	0.09	Stempellinella_edwardsi	0.06
GMGRD3102-13	Insecta	1.00	Diptera	0.96	Chloropidae	0.70	Oscinellinae	0.65	Hapleginella	0.45	Hapleginella_laevicollis	0.34
GMGRD3391-13	Insecta	1.00	Diptera	1.00	Ceratopogonidae	1.00	Ceratopogoninae	1.00	Brachypogon	1.00	Brachypogon_sociabilis	1.00
GMGRD3427-13	Insecta	1.00	Hymenoptera	1.00	Vespidae	1.00	Eumeninae	1.00	Symmorphus	1.00	Symmorphus_bifasciatus	1.00
GMGRD3413-13	Insecta	1.00	Diptera	1.00	Muscidae	1.00	Coenosiinae	1.00	Coenosia	1.00	Coenosia_sallae	1.00
GMGRD3416-13	Insecta	1.00	Diptera	1.00	Muscidae	1.00	Coenosiinae	1.00	Coenosia	1.00	Coenosia_sallae	1.00
GMGRD3422-13	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_cincta	1.00
GMGRD3428-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Tryphoninae	1.00	Polyblastus	1.00	Polyblastus_westringi	1.00
GMGRD3429-13	Insecta	1.00	Hymenoptera	0.87	Ichneumonidae	0.84	Pimplinae	0.22	Scambus	0.08	Astiphromma_tenuicorne	0.04
GMGRD3290-13	Insecta	1.00	Diptera	0.94	Chironomidae	0.38	Tanypodinae	0.16	Rhamphomyia	0.04	Pegoplata_annulata	0.03
GMGRD3433-13	Insecta	1.00	Hymenoptera	1.00	Chrysididae	1.00	Chrysidinae	1.00	Chrysis	1.00	Chrysis_solida	0.98
GMGRD3318-13	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycomyinae	1.00	Mycomya	1.00	Mycomya_ruficollis	1.00
GMGRD3445-13	Insecta	1.00	Hymenoptera	0.89	Ichneumonidae	0.86	Phygadeuontinae	0.30	Trychosis	0.11	Ctenochira_propinqua	0.05
GMGRD3442-13	Insecta	1.00	Hymenoptera	0.84	Ichneumonidae	0.76	Phygadeuontinae	0.19	Trychosis	0.15	Trychosis_tristator	0.07
GMGRD3439-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ctenopelmatinae	0.99	Campodorus	0.54	Neostroblia_ruficollis	0.29
GMGRD3470-13	Arachnida	1.00	Araneae	1.00	Salticidae	1.00	dummy_Salticidae	1.00	Heliophanus	1.00	Heliophanus_dubius	0.90
GMGRD353-13	Insecta	1.00	Diptera	0.64	Sciaridae	0.32	dummy_Sciaridae	0.32	Leptosciarella	0.08	Leptosciarella_flagellata	0.08
GMGRD349-13	Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Oedaleinae	1.00	Euthyneura	1.00	Euthyneura_gyllenhali	1.00
GMGRD3563-13	Insecta	0.98	Coleoptera	0.31	Curculionidae	0.07	Phylinae	0.05	Bombus	0.03	Hebrus_pusillus	0.03
GMGRD3587-13	Insecta	0.97	Coleoptera	0.39	Miridae	0.09	Mirinae	0.04	Coelostoma	0.02	Coelostoma_orbiculare	0.02
GMGRD3596-13	Insecta	1.00	Diptera	0.45	Carabidae	0.09	Harpalinae	0.08	Hydrobius	0.05	Hydrobius_fuscipes	0.05
GMGRD3625-13	Insecta	1.00	Hymenoptera	0.84	Ichneumonidae	0.79	Banchinae	0.49	Exetastes	0.43	Exetastes_illusor	0.42
GMGRD3630-13	Insecta	0.99	Lepidoptera	0.40	Tortricidae	0.10	Galerucinae	0.07	Corticaria	0.04	Psylliodes_crambicola	0.03
GMGRD3631-13	Insecta	1.00	Hymenoptera	0.92	Ichneumonidae	0.86	Campopleginae	0.45	Dusona	0.35	Dusona_falcator	0.24
GMGRD3642-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ichneumoninae	1.00	Aoplus	1.00	Aoplus_ochropis	1.00
GMGRD354-13	Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Ocydromiinae	1.00	Ocydromia	1.00	Ocydromia_melanopleura	1.00
GMGRD3645-13	Insecta	0.99	Hymenoptera	0.80	Ichneumonidae	0.70	Phygadeuontinae	0.15	Bathythrix	0.08	Bathythrix_formosa	0.06
GMGRD3648-13	Insecta	1.00	Diptera	1.00	Tachinidae	0.91	Tachininae	0.88	Macquartia	0.87	Macquartia_dispar	0.70
GMGRD3664-13	Insecta	0.97	Coleoptera	0.63	Carabidae	0.47	Harpalinae	0.32	Pterostichus	0.13	Dromius_quadraticollis	0.09
GMGRD3651-13	Insecta	0.99	Coleoptera	0.57	Buprestidae	0.29	Buprestinae	0.29	Chrysobothris	0.29	Chrysobothris_chrysostigma	0.29
GMGRD352-13	Insecta	1.00	Diptera	1.00	Limoniidae	1.00	Chioneinae	1.00	Ormosia	1.00	Ormosia_ruficauda	0.92
GMGRD391-13	Insecta	1.00	Diptera	0.64	Chironomidae	0.29	Chironominae	0.21	Tanytarsus	0.05	Cryptotendipes_pflugfelderi	0.04
GMGRD466-13	Insecta	0.99	Diptera	0.73	Chironomidae	0.19	Orthocladiinae	0.11	Orthocladius	0.04	Rheocricotopus_reduncus	0.03
GMGRD540-13	Insecta	0.99	Diptera	0.56	Sciaridae	0.32	dummy_Sciaridae	0.32	Bradysia	0.14	Bradysia_normalis	0.05
GMGRD710-13	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Sciophilinae	1.00	Sciophila	1.00	Sciophila_buxtoni	0.79
GMGRD725-13	Insecta	1.00	Diptera	1.00	Limoniidae	1.00	Limnophilinae	1.00	Eloeophila	1.00	Eloeophila_submarmorata	1.00
GMGRD730-13	Insecta	1.00	Diptera	1.00	Keroplatidae	1.00	Macrocerinae	1.00	Macrocera	1.00	Macrocera_angulata	1.00
GMGRD467-13	Insecta	0.98	Diptera	0.65	Chironomidae	0.20	Orthocladiinae	0.10	Ilybius	0.04	Coccidula_rufa	0.03
GMGRD706-13	Insecta	1.00	Diptera	1.00	Muscidae	0.90	Coenosiinae	0.89	Coenosia	0.86	Coenosia_agromyzina	0.23
GMGRD783-13	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophila	1.00	Mycetophila_attonsa	1.00
GMGRD822-13	Insecta	1.00	Diptera	0.70	Chironomidae	0.15	Chironominae	0.05	Phytomyza	0.03	Aedes_cinereus	0.03
GMGRD798-13	Insecta	1.00	Diptera	0.68	Carabidae	0.19	Harpalinae	0.19	Agonum	0.10	Agonum_muelleri	0.04
GMGRD838-13	Insecta	1.00	Diptera	0.82	Syrphidae	0.29	Eristalinae	0.22	Chalcosyrphus	0.07	Eristalis_similis	0.07
GMGRD926-13	Insecta	1.00	Hymenoptera	0.81	Ichneumonidae	0.71	Phygadeuontinae	0.19	Gelis	0.10	Cryptopimpla_errabunda	0.04
GMGRD925-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ichneumoninae	1.00	Aoplus	1.00	Aoplus_ochropis	1.00
GMGRD937-13	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Nomadinae	1.00	Nomada	1.00	Nomada_flavoguttata	1.00
GMGRD936-13	Insecta	1.00	Hymenoptera	0.87	Ichneumonidae	0.83	Phygadeuontinae	0.33	Phygadeuon	0.10	Phygadeuon_variabilis	0.06
GMGRD945-13	Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.89	Phygadeuontinae	0.27	Pimpla	0.08	Cratichneumon_flavifrons	0.06
GMGRD959-13	Insecta	1.00	Hymenoptera	0.84	Ichneumonidae	0.82	Phygadeuontinae	0.31	Trychosis	0.16	Trychosis_tristator	0.07
GMGRD966-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Tryphoninae	0.83	Ctenochira	0.81	Ctenochira_gilvipes	0.57
GMGRD965-13	Insecta	1.00	Hymenoptera	0.95	Ichneumonidae	0.92	Campopleginae	0.47	Dusona	0.41	Dusona_peregrina	0.16
GMGRD951-13	Insecta	1.00	Hymenoptera	0.89	Ichneumonidae	0.81	Phygadeuontinae	0.28	Theroscopus	0.09	Theroscopus_esenbeckii	0.08
GMGRD967-13	Insecta	1.00	Hymenoptera	0.97	Ichneumonidae	0.87	Phygadeuontinae	0.43	Theroscopus	0.11	Theroscopus_esenbeckii	0.11
GMGRD993-13	Insecta	0.99	Hymenoptera	0.63	Tenthredinidae	0.24	Tenthredininae	0.08	Passaloecus	0.07	Aclista_prolongata	0.04
GMGRD972-13	Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.96	Campopleginae	0.53	Dusona	0.43	Dusona_peregrina	0.16
GMGRE089-13	Insecta	0.99	Diptera	0.55	Phoridae	0.06	Aleocharinae	0.05	Leiodes	0.03	Leiodes_lucens	0.03
GMGRD935-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Mesochorinae	1.00	Astiphromma	1.00	Astiphromma_splenium	0.99
GMGRE1093-13	Insecta	1.00	Diptera	0.79	Chironomidae	0.14	Chironominae	0.08	Pogonota	0.05	Pogonota_barbata	0.04
GMGRE1101-13	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Smittia	1.00	Smittia_leucopogon	1.00
GMGRE1322-13	Insecta	0.99	Diptera	0.80	Chironomidae	0.45	Orthocladiinae	0.38	Limnophyes	0.10	Limnophyes_spinigus	0.07
GMGRE1446-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Banchinae	1.00	Glypta	1.00	Glypta_schneideri	0.85
GMGRE1207-13	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Smittia	1.00	Smittia_leucopogon	1.00
GMGRE1455-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	0.99	Campoplex	0.99	Campoplex_difformis	0.99
GMGRE1460-13	Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.88	Phygadeuontinae	0.27	Theroscopus	0.07	Theroscopus_esenbeckii	0.07
GMGRE1463-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Pimplinae	1.00	Itoplectis	1.00	Itoplectis_alternans	0.67
GMGRE1408-13	Insecta	1.00	Diptera	0.72	Phoridae	0.18	Phorinae	0.12	Phalacrotophora	0.06	Phalacrotophora_fasciata	0.05
GMGRE1470-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	1.00	Hyposoter	1.00	Hyposoter_leucomerus	1.00
GMGRE1467-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ctenopelmatinae	0.93	Mesoleius	0.40	Mesoleius_axillaris	0.24
GMGRE1483-13	Insecta	1.00	Hymenoptera	1.00	Chrysididae	1.00	Chrysidinae	1.00	Chrysis	1.00	Chrysis_schencki	1.00
GMGRE1487-13	Insecta	1.00	Hymenoptera	0.95	Ichneumonidae	0.91	Campopleginae	0.23	Olesicampe	0.10	Olesicampe_sericea	0.04
GMGRE1172-13	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Limnophyes	1.00	Limnophyes_asquamatus	1.00
GMGRE1494-13	Insecta	1.00	Hymenoptera	0.89	Ichneumonidae	0.84	Phygadeuontinae	0.23	Gelis	0.12	Gelis_viduus	0.06
GMGRE1496-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Tryphoninae	1.00	Polyblastus	1.00	Polyblastus_westringi	1.00
GMGRE1505-13	Insecta	1.00	Diptera	0.83	Mycetophilidae	0.77	Mycetophilinae	0.75	Mycetophila	0.68	Mycetophila_tomensis	0.37
GMGRE1529-13	Insecta	1.00	Diptera	0.89	Pipunculidae	0.61	Pipunculinae	0.61	Dorylomorpha	0.59	Dorylomorpha_beckeri	0.48
GMGRE1551-13	Insecta	1.00	Diptera	1.00	Limoniidae	1.00	Chioneinae	1.00	Neolimnophila	1.00	Neolimnophila_carteri	1.00
GMGRE1593-13	Insecta	1.00	Hymenoptera	0.80	Ichneumonidae	0.77	Phygadeuontinae	0.27	Gelis	0.10	Gelis_viduus	0.05
GMGRE1502-13	Insecta	1.00	Diptera	0.97	Mycetophilidae	0.95	Mycetophilinae	0.93	Mycetophila	0.92	Mycetophila_gemerensis	0.33
GMGRE1602-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Cryptinae	1.00	Agrothereutes	1.00	Agrothereutes_fumipennis	0.83
GMGRE1620-13	Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.99	Tersilochinae	0.97	Barycnemis	0.97	Barycnemis_bellator	0.54
GMGRE1619-13	Insecta	0.97	Hymenoptera	0.57	Ichneumonidae	0.23	Crabroninae	0.13	Pholetesor	0.12	Pholetesor_circumscriptus	0.11
GMGRE1600-13	Insecta	0.98	Hymenoptera	0.52	Crabronidae	0.15	Crabroninae	0.12	Crossocerus	0.07	Pholetesor_circumscriptus	0.05
GMGRE1630-13	Insecta	0.98	Hymenoptera	0.57	Ichneumonidae	0.22	Crabroninae	0.12	Crossocerus	0.07	Crossocerus_leucostoma	0.03
GMGRE1656-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	Bathythrix	1.00	Bathythrix_thomsoni	0.82
GMGRE1678-13	Insecta	0.97	Hymenoptera	0.68	Crabronidae	0.22	Crabroninae	0.18	Crossocerus	0.17	Colastes_braconius	0.07
GMGRE1674-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	1.00	Diadegma	1.00	Diadegma_nanus	1.00
GMGRE1733-13	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Limnophyes	1.00	Limnophyes_asquamatus	1.00
GMGRE1772-13	Insecta	1.00	Diptera	0.92	Chironomidae	0.36	Tanypodinae	0.19	Phaonia	0.06	Rheopelopia_ornata	0.05
GMGRE182-13	Insecta	1.00	Diptera	0.90	Mycetophilidae	0.79	Mycetophilinae	0.79	Mycetophila	0.73	Mycetophila_tomensis	0.29
GMGRE1641-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Cryptinae	1.00	Demopheles	1.00	Demopheles_corruptor	1.00
GMGRE1951-13	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Smittia	1.00	Smittia_leucopogon	1.00
GMGRE1927-13	Insecta	1.00	Diptera	0.72	Phoridae	0.13	Metopininae	0.10	Phalacrotophora	0.09	Phalacrotophora_fasciata	0.06
GMGRE1957-13	Insecta	0.98	Diptera	0.84	Chironomidae	0.51	Orthocladiinae	0.37	Limnophyes	0.15	Limnophyes_spinigus	0.07
GMGRE1990-13	Insecta	1.00	Diptera	0.57	Chironomidae	0.11	Chironominae	0.09	Filatima	0.05	Filatima_incomptella	0.05
GMGRE1664-13	Insecta	0.98	Hymenoptera	0.86	Braconidae	0.74	Aphidiinae	0.70	Aphidius	0.70	Aphidius_eadyi	0.70
GMGRE2256-13	Insecta	1.00	Hymenoptera	1.00	Eulophidae	1.00	Tetrastichinae	1.00	Baryscapus	1.00	Baryscapus_pallidae	1.00
GMGRE2251-13	Insecta	0.95	Hymenoptera	0.46	Crabronidae	0.11	Crabroninae	0.09	Colastes	0.07	Colastes_braconius	0.07
GMGRE226-13	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Heterostylodes	1.00	Heterostylodes_obscura	1.00
GMGRE2458-13	Insecta	1.00	Diptera	1.00	Sciaridae	1.00	dummy_Sciaridae	1.00	Dichopygina	1.00	Dichopygina_ramosa	1.00
GMGRE2299-13	Insecta	1.00	Diptera	0.77	Syrphidae	0.16	Phorinae	0.10	Cheilosia	0.05	Anchomenus_dorsalis	0.04
GMGRE214-13	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophila	1.00	Mycetophila_luctuosa	1.00
GMGRE2460-13	Insecta	1.00	Diptera	1.00	Muscidae	1.00	Azeliinae	1.00	Azelia	1.00	Azelia_trigonica	1.00
GMGRE2491-13	Insecta	1.00	Hymenoptera	0.89	Ichneumonidae	0.80	Pimplinae	0.23	Tryphon	0.09	Tryphon_signator	0.06
GMGRE2494-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Pimplinae	1.00	Pimpla	1.00	Pimpla_turionellae	1.00
GMGRE2508-13	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ctenopelmatinae	1.00	Campodorus	0.48	Neostroblia_ruficollis	0.24
GMGRE2595-13	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophila	1.00	Mycetophila_stylata	1.00
GMGRE2596-13	Insecta	1.00	Diptera	0.80	Syrphidae	0.28	Eristalinae	0.22	Eristalis	0.10	Volucella_inanis	0.04
GMGRE2466-13	Insecta	1.00	Diptera	0.57	Carabidae	0.15	Harpalinae	0.13	Platycheirus	0.05	Diplonevra_nitidula	0.03
GMGRE2802-13	Insecta	1.00	Diptera	1.00	Asilidae	1.00	Asilinae	1.00	Neoitamus	1.00	Neoitamus_socius	1.00
GMGRE2753-13	Insecta	1.00	Diptera	0.85	Pipunculidae	0.19	Pipunculinae	0.19	Dorylomorpha	0.12	Dorylomorpha_beckeri	0.07
