ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus	species	Prob_species
GMGMI547-14	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Phytomyzinae	1.00	Aulagromyza	1.00	Aulagromyza_trivittata	1.00
GMGMI651-14	Insecta	1.00	Hymenoptera	0.92	Ichneumonidae	0.87	Orthocentrinae	0.28	Stenomacrus	0.15	Stenomacrus_minutissimus	0.11
GMGMI685-14	Insecta	1.00	Diptera	0.89	Agromyzidae	0.59	Phytomyzinae	0.59	Phytomyza	0.58	Phytomyza_lateralis	0.23
GMGMI847-14	Insecta	1.00	Hymenoptera	0.52	Tenthredinidae	0.21	Nematinae	0.07	Urophora	0.04	Urophora_cardui	0.03
GMGMI740-14	Insecta	1.00	Diptera	0.99	Empididae	0.93	Empidinae	0.93	Hilara	0.93	Hilara_coracina	0.46
GMGMI926-14	Insecta	1.00	Lepidoptera	0.86	Adelidae	0.80	Adelinae	0.79	Adela	0.60	Adela_cuprella	0.46
GMGMI615-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Tryphoninae	1.00	Thymaris	1.00	Thymaris_niger	0.50
GMGMI944-14	Insecta	1.00	Coleoptera	0.57	Staphylinidae	0.18	Chironominae	0.06	Habrocerus	0.04	Habrocerus_capillaricornis	0.04
GMGMI644-14	Insecta	0.95	Hymenoptera	0.68	Braconidae	0.19	Exothecinae	0.13	Colastes	0.13	Colastes_braconius	0.13
GMGMJ008-14	Insecta	0.99	Hemiptera	0.44	Rhyparochromidae	0.17	Rhyparochrominae	0.17	Nysius	0.08	Nysius_helveticus	0.06
GMGMJ1066-14	Insecta	1.00	Diptera	0.72	Muscidae	0.12	Phaoniinae	0.05	Helina	0.05	Helina_confinis	0.04
GMGMI986-14	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Phytomyzinae	1.00	Phytomyza	1.00	Phytomyza_farfarella	0.99
GMGMJ1084-14	Insecta	1.00	Diptera	0.96	Syrphidae	0.21	Syrphinae	0.13	Platycheirus	0.07	Rhamphomyia_niveipennis	0.04
GMGMJ1089-14	Insecta	1.00	Diptera	0.77	Agromyzidae	0.09	Anthomyiinae	0.05	Agromyza	0.04	Psila_fimetaria	0.04
GMGMJ1124-14	Insecta	1.00	Diptera	0.90	Empididae	0.26	Empidinae	0.26	Hilara	0.19	Hilara_coracina	0.11
GMGMJ121-14	Insecta	1.00	Hymenoptera	0.89	Tenthredinidae	0.84	Nematinae	0.29	Empria	0.13	Anoplonyx_ovatus	0.07
GMGMJ1106-14	Insecta	1.00	Diptera	0.98	Diastatidae	0.83	Campichoetinae	0.83	Campichoeta	0.83	Campichoeta_griseola	0.83
GMGMJ1211-14	Insecta	1.00	Diptera	1.00	Empididae	0.95	Empidinae	0.95	Hilara	0.94	Hilara_albitarsis	0.37
GMGMJ1250-14	Insecta	0.99	Hymenoptera	0.73	Ichneumonidae	0.66	Phygadeuontinae	0.20	Atractodes	0.12	Cycasis_rubiginosa	0.09
GMGMJ1230-14	Insecta	1.00	Diptera	0.75	Scathophagidae	0.09	Phytomyzinae	0.05	Parallelomma	0.05	Parallelomma_sellatum	0.03
GMGMJ1256-14	Insecta	1.00	Hymenoptera	0.97	Ichneumonidae	0.93	Phygadeuontinae	0.43	Gelis	0.25	Gelis_rufogaster	0.05
GMGMJ1254-14	Insecta	1.00	Hymenoptera	1.00	Cephidae	1.00	Cephinae	1.00	Cephus	1.00	Cephus_spinipes	1.00
GMGMJ1225-14	Insecta	1.00	Diptera	0.79	Agromyzidae	0.14	Agromyzinae	0.09	Thricops	0.05	Ophiomyia_curvipalpis	0.04
GMGMJ1286-14	Insecta	1.00	Hymenoptera	0.87	Ichneumonidae	0.77	Ichneumoninae	0.25	Phygadeuon	0.16	Phygadeuon_pegomyiae	0.03
GMGMJ1300-14	Insecta	1.00	Hymenoptera	0.97	Ichneumonidae	0.96	Pimplinae	0.30	Zaglyptus	0.14	Zaglyptus_varipes	0.14
GMGMJ1154-14	Insecta	1.00	Diptera	0.82	Chironomidae	0.50	Orthocladiinae	0.36	Chaetocladius	0.12	Chaetocladius_crassisaetosus	0.08
GMGMJ1305-14	Insecta	0.99	Hymenoptera	0.97	Ichneumonidae	0.95	Tryphoninae	0.30	Tryphon	0.17	Tryphon_signator	0.12
GMGMJ1324-14	Insecta	0.96	Hymenoptera	0.44	Crabronidae	0.16	Crabroninae	0.11	Crossocerus	0.06	Oxybelus_trispinosus	0.05
GMGMJ1327-14	Insecta	1.00	Hymenoptera	0.79	Ichneumonidae	0.67	Mesochorinae	0.14	Astiphromma	0.14	Astiphromma_pictum	0.09
GMGMJ1329-14	Insecta	0.98	Hymenoptera	0.75	Braconidae	0.25	Microgastrinae	0.23	Pholetesor	0.23	Pholetesor_ornigis	0.19
GMGMJ133-14	Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.94	Pimplinae	0.23	Pimpla	0.08	Polyblastus_westringi	0.05
GMGMJ1407-14	Insecta	0.91	Hymenoptera	0.51	Crabronidae	0.13	Crabroninae	0.10	Passaloecus	0.08	Passaloecus_insignis	0.08
GMGMJ1401-14	Insecta	0.99	Hymenoptera	0.76	Ichneumonidae	0.73	Phygadeuontinae	0.22	Atractodes	0.13	Cycasis_rubiginosa	0.12
GMGMJ140-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ichneumoninae	0.98	Ichneumon	0.88	Ichneumon_sarcitorius	0.79
GMGMJ1378-14	Insecta	1.00	Coleoptera	0.68	Brentidae	0.19	Apioninae	0.19	Protapion	0.11	Protapion_interjectum	0.05
GMGMJ1338-14	Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Dichrorampha	1.00	Dichrorampha_agilana	1.00
GMGMJ1414-14	Insecta	1.00	Hymenoptera	0.85	Chrysididae	0.55	Cleptinae	0.55	Cleptes	0.55	Cleptes_semiauratus	0.51
GMGMJ1458-14	Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.85	Orthocentrinae	0.21	Gnathochorisis	0.08	Gnathochorisis_crassulus	0.07
GMGMJ1366-14	Insecta	1.00	Lepidoptera	0.94	Coleophoridae	0.18	Coleophorinae	0.18	Coleophora	0.18	Coleophora_mayrella	0.06
GMGMJ1531-14	Insecta	1.00	Hemiptera	0.36	Cicadellidae	0.26	Typhlocybinae	0.19	Eupteryx	0.16	Eupteryx_decemnotata	0.15
GMGMJ1417-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Tryphoninae	1.00	Thymaris	1.00	Thymaris_tener	0.51
GMGMJ1548-14	Insecta	1.00	Hemiptera	0.43	Lygaeidae	0.08	Rhyparochrominae	0.08	Tephritis	0.03	Gerris_odontogaster	0.03
GMGMJ1591-14	Insecta	0.98	Hymenoptera	0.48	Ichneumonidae	0.16	Phygadeuontinae	0.07	Euura	0.05	Osmia_parietina	0.03
GMGMJ244-14	Insecta	1.00	Diptera	0.71	Dolichopodidae	0.15	Dolichopodinae	0.13	Dolichopus	0.11	Melieria_omissa	0.04
GMGMJ292-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Pimplinae	1.00	Dolichomitus	1.00	Dolichomitus_mesocentrus	1.00
GMGMJ298-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Cryptinae	1.00	Polytribax	1.00	Polytribax_arrogans	1.00
GMGMJ239-14	Insecta	1.00	Diptera	0.77	Ulidiidae	0.10	Otitinae	0.09	Melieria	0.08	Melieria_omissa	0.08
GMGMJ336-14	Insecta	1.00	Diptera	1.00	Tachinidae	0.99	Tachininae	0.99	Tachina	0.52	Nowickia_marklini	0.38
GMGMJ372-14	Insecta	1.00	Coleoptera	0.66	Chrysomelidae	0.43	Cassidinae	0.42	Cassida	0.42	Cassida_vibex	0.22
GMGMJ350-14	Insecta	1.00	Diptera	1.00	Tachinidae	0.94	Tachininae	0.92	Macquartia	0.92	Macquartia_dispar	0.72
GMGMJ296-14	Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.95	Ophioninae	0.74	Ophion	0.74	Ophion_cf._luteus_cluster3	0.34
GMGMJ418-14	Insecta	1.00	Hymenoptera	0.60	Tenthredinidae	0.18	Megachilinae	0.05	Arge	0.05	Nysson_niger	0.04
GMGMJ564-14	Insecta	1.00	Hymenoptera	0.55	Ichneumonidae	0.27	Ctenopelmatinae	0.07	Euura	0.05	Rhogogaster_scalaris	0.03
GMGMJ408-14	Insecta	0.99	Hymenoptera	0.49	Ichneumonidae	0.22	Nematinae	0.09	Euura	0.07	Thecla_betulae	0.04
GMGMJ599-14	Insecta	1.00	Lepidoptera	0.50	Geometridae	0.09	Noctuinae	0.07	Phyllonorycter	0.03	Phyllonorycter_coryli	0.02
GMGMJ672-14	Insecta	1.00	Hymenoptera	0.98	Ichneumonidae	0.94	Banchinae	0.72	Lissonota	0.62	Lissonota_lineolaris	0.17
GMGMJ668-14	Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.91	Ctenopelmatinae	0.72	Campodorus	0.32	Campodorus_maculicollis	0.16
GMGMJ739-14	Insecta	1.00	Diptera	1.00	Sarcophagidae	1.00	Sarcophaginae	1.00	Blaesoxipha	1.00	Blaesoxipha_plumicornis	1.00
GMGMJ680-14	Insecta	1.00	Diptera	1.00	Muscidae	1.00	Azeliinae	1.00	Polietes	1.00	Polietes_domitor	1.00
GMGMJ580-14	Insecta	1.00	Hymenoptera	1.00	Psenidae	1.00	dummy_Psenidae	1.00	Psenulus	1.00	Psenulus_concolor	1.00
GMGMJ759-14	Insecta	1.00	Diptera	0.91	Dolichopodidae	0.21	Dolichopodinae	0.10	Dolichopus	0.09	Argyra_diaphana	0.04
GMGMJ749-14	Insecta	1.00	Diptera	1.00	Tachinidae	0.94	Phasiinae	0.89	Cylindromyia	0.88	Cylindromyia_brassicaria	0.84
GMGMJ818-14	Insecta	0.99	Hymenoptera	0.48	Tenthredinidae	0.17	Phygadeuontinae	0.05	Urophora	0.03	Urophora_cardui	0.03
GMGMJ893-14	Insecta	1.00	Hymenoptera	0.95	Ichneumonidae	0.94	Ichneumoninae	0.27	Cratichneumon	0.10	Cratichneumon_dissimilis	0.08
GMGMK1029-14	Insecta	1.00	Coleoptera	0.60	Staphylinidae	0.21	Aleocharinae	0.15	Mordellistena	0.12	Mordellistena_spACG3504	0.05
GMGMK1048-14	Insecta	1.00	Lepidoptera	0.96	Gelechiidae	0.21	Gelechiinae	0.16	Ethmia	0.08	Ethmia_pusiella	0.07
GMGMJ819-14	Insecta	1.00	Hymenoptera	0.58	Tenthredinidae	0.18	Ctenopelmatinae	0.08	Bombus	0.04	Mesoleptidea_prosoleuca	0.03
GMGMK1167-14	Insecta	0.98	Hymenoptera	0.51	Tenthredinidae	0.21	Nematinae	0.10	Euura	0.07	Urophora_cardui	0.04
GMGMK1184-14	Insecta	0.99	Hymenoptera	0.45	Tenthredinidae	0.13	Chrysidinae	0.07	Chrysis	0.06	Chrysis_viridula	0.06
GMGMK1229-14	Insecta	0.99	Hymenoptera	0.52	Ichneumonidae	0.21	Phygadeuontinae	0.07	Pristiphora	0.02	Nemaxera_betulinella	0.02
GMGMK1243-14	Insecta	0.98	Hymenoptera	0.58	Tenthredinidae	0.17	Nematinae	0.08	Euura	0.05	Corticaria_lateritia	0.03
GMGMK1274-14	Insecta	1.00	Diptera	0.31	Tachinidae	0.10	Coccinellinae	0.06	Chilocorus	0.03	Chilocorus_renipustulatus	0.03
GMGMK1054-14	Insecta	1.00	Lepidoptera	1.00	Depressariidae	1.00	Cryptolechiinae	1.00	Orophia	1.00	Orophia_ferrugella	1.00
GMGMK1278-14	Insecta	1.00	Diptera	0.93	Hybotidae	0.20	Oedaleinae	0.18	Oedalea	0.18	Oedalea_freyi	0.06
GMGMK1477-14	Insecta	1.00	Hymenoptera	0.84	Ichneumonidae	0.84	Campopleginae	0.22	Diadegma	0.09	Diadegma_nanus	0.04
GMGMK1438-14	Insecta	1.00	Diptera	0.88	Agromyzidae	0.40	Phytomyzinae	0.40	Phytomyza	0.38	Phytomyza_pubicornis	0.09
GMGMK1468-14	Insecta	1.00	Hymenoptera	0.32	Ichneumonidae	0.14	Phygadeuontinae	0.06	Mesoleptus	0.03	Mesoleptus_incessor	0.02
GMGMK1432-14	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Agromyzinae	1.00	Ophiomyia	1.00	Ophiomyia_cunctata	1.00
GMGMK1333-14	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Eudorylas	1.00	Eudorylas_zonellus	0.99
GMGMK1454-14	Insecta	1.00	Hymenoptera	0.98	Chrysididae	0.94	Chrysidinae	0.94	Holopyga	0.85	Holopyga_generosa	0.85
GMGMK1495-14	Insecta	0.99	Hymenoptera	0.81	Braconidae	0.24	Exothecinae	0.16	Colastes	0.16	Colastes_braconius	0.16
GMGMK1496-14	Insecta	0.98	Hymenoptera	0.74	Ichneumonidae	0.18	dummy_Crabronidae	0.14	Oxybelus	0.14	Colastes_braconius	0.11
GMGMK1514-14	Insecta	0.99	Coleoptera	0.63	Chironomidae	0.11	dummy_Hydrochidae	0.06	Hydrochus	0.06	Hydrochus_megaphallus	0.06
GMGMK1521-14	Insecta	1.00	Neuroptera	1.00	Hemerobiidae	1.00	Microminae	1.00	Micromus	1.00	Micromus_angulatus	1.00
GMGMK1530-14	Insecta	0.94	Hymenoptera	0.28	Ichneumonidae	0.12	Crabroninae	0.06	Lestica	0.04	Trichopsomyia_joratensis	0.03
GMGMK1536-14	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Eudorylas	1.00	Eudorylas_jenkinsoni	1.00
GMGMK240-14	Insecta	0.99	Hymenoptera	0.93	Ichneumonidae	0.89	Ophioninae	0.74	Ophion	0.74	Ophion_cf._luteus_cluster3	0.31
GMGMK396-14	Insecta	1.00	Hemiptera	0.32	Rhyparochromidae	0.11	Rhyparochrominae	0.11	Megalonotus	0.04	Megalonotus_chiragra	0.03
GMGMK443-14	Insecta	1.00	Hymenoptera	0.57	Gasteruptiidae	0.20	Gasteruptiinae	0.20	Gasteruption	0.20	Gasteruption_assectator	0.10
GMGMK454-14	Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.88	Phygadeuontinae	0.39	Gelis	0.14	Bathythrix_claviger	0.05
GMGMK455-14	Insecta	1.00	Hymenoptera	0.63	Ichneumonidae	0.47	Ichneumoninae	0.12	Ichneumon	0.04	Delomerista_laevis	0.02
GMGMK463-14	Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.99	Campopleginae	0.86	Olesicampe	0.52	Olesicampe_annulitarsis	0.26
GMGMK466-14	Insecta	1.00	Hymenoptera	0.70	Vespidae	0.52	Eumeninae	0.43	Ancistrocerus	0.14	Euodynerus_notatus	0.08
GMGMK473-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	0.94	Olesicampe	0.63	Olesicampe_annulitarsis	0.31
GMGMK481-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	0.99	Olesicampe	0.56	Olesicampe_tarsator	0.56
GMGMK426-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	0.99	Campopleginae	0.88	Olesicampe	0.56	Olesicampe_annulitarsis	0.22
GMGMK493-14	Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.82	Tryphoninae	0.19	Polyblastus	0.09	Polyblastus_subalpinus	0.06
GMGMK552-14	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Carcelia	1.00	Carcelia_bombylans	1.00
GMGMK545-14	Insecta	1.00	Diptera	1.00	Anthomyiidae	1.00	Anthomyiinae	1.00	Lasiomma	1.00	Lasiomma_anthomyinum	1.00
GMGMK819-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ichneumoninae	1.00	Ichneumon	1.00	Ichneumon_ingratus	0.27
GMGMK828-14	Insecta	1.00	Hymenoptera	1.00	Psenidae	1.00	dummy_Psenidae	1.00	Psenulus	1.00	Psenulus_concolor	1.00
GMGMK698-14	Insecta	0.97	Hymenoptera	0.75	Crabronidae	0.24	Crabroninae	0.20	Crossocerus	0.17	Colastes_braconius	0.10
GMGMK889-14	Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Acleris	1.00	Acleris_bergmanniana	1.00
GMGMK689-14	Insecta	1.00	Diptera	0.93	Empididae	0.20	Empidinae	0.20	Rhamphomyia	0.14	Rhagio_maculatus	0.04
GMGMK883-14	Insecta	1.00	Lepidoptera	0.99	Depressariidae	0.55	Depressariinae	0.55	Semioscopis	0.26	Semioscopis_strigulana	0.13
GMGMK891-14	Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Spilonota	1.00	Spilonota_ocellana	1.00
GMGMK887-14	Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Acleris	1.00	Acleris_bergmanniana	1.00
GMGMK895-14	Insecta	1.00	Lepidoptera	1.00	Lyonetiidae	1.00	Lyonetiinae	1.00	Lyonetia	1.00	Lyonetia_prunifoliella	1.00
GMGMK916-14	Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Notocelia	1.00	Notocelia_uddmanniana	1.00
GMGMK900-14	Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Dichrorampha	1.00	Dichrorampha_petiverella	1.00
GMGMK921-14	Insecta	1.00	Lepidoptera	1.00	Epermeniidae	1.00	Epermeniinae	1.00	Phaulernis	1.00	Phaulernis_dentella	1.00
GMGMK917-14	Insecta	1.00	Lepidoptera	0.97	Glyphipterigidae	0.79	Acrolepiinae	0.79	Digitivalva	0.79	Digitivalva_reticulella	0.79
GMGMK931-14	Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Cydia	1.00	Cydia_nigricana	1.00
GMGMK954-14	Insecta	1.00	Coleoptera	0.71	Curculionidae	0.25	Aleocharinae	0.07	Atheta	0.04	Xyleborus_cryptographus	0.03
GMGMK965-14	Insecta	1.00	Coleoptera	0.51	Staphylinidae	0.15	Harpalinae	0.07	Rhabdomastix	0.06	Rhabdomastix_laeta	0.06
GMGMK913-14	Insecta	1.00	Lepidoptera	1.00	Glyphipterigidae	1.00	Glyphipteriginae	1.00	Glyphipterix	1.00	Glyphipterix_forsterella	1.00
GMGML075-14	Insecta	1.00	Diptera	1.00	Bombyliidae	0.99	Anthracinae	0.99	Villa	0.99	Villa_hottentotta	0.99
GMGML1051-14	Insecta	0.99	Coleoptera	0.68	Staphylinidae	0.27	Aleocharinae	0.10	Quedius	0.05	Dermestes_lardarius	0.03
GMGML1092-14	Insecta	0.98	Hymenoptera	0.49	Ichneumonidae	0.16	Scydmaeninae	0.06	Dolerus	0.04	Stenichnus_scutellaris	0.03
GMGML1182-14	Insecta	0.99	Hymenoptera	0.52	Ichneumonidae	0.18	Phygadeuontinae	0.07	Andrena	0.03	Megachile_rotundata	0.03
GMGMK939-14	Insecta	1.00	Coleoptera	0.59	Staphylinidae	0.16	Harpalinae	0.11	Leptacinus	0.09	Leptacinus_intermedius	0.08
GMGML1190-14	Insecta	1.00	Lepidoptera	0.96	Gelechiidae	0.22	Noctuinae	0.12	Chionodes	0.07	Chionodes_fumatella	0.06
GMGML1192-14	Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Notocelia	1.00	Notocelia_roborana	1.00
GMGML1245-14	Insecta	1.00	Hymenoptera	1.00	Pemphredonidae	1.00	Pemphredoninae	1.00	Pemphredon	1.00	Pemphredon_inornata	0.99
GMGML1303-14	Insecta	0.99	Coleoptera	0.65	Mordellidae	0.21	Mordellinae	0.21	Mordellistena	0.21	Mordellistena_spACG3504	0.12
GMGML1297-14	Insecta	1.00	Coleoptera	0.55	Staphylinidae	0.18	Chioneinae	0.08	Rhabdomastix	0.07	Rhabdomastix_laeta	0.07
GMGML1246-14	Insecta	1.00	Diptera	0.99	Anthomyiidae	0.57	Anthomyiinae	0.42	Pegomya	0.13	Delina_nigrita	0.07
GMGML1431-14	Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.96	Ichneumoninae	0.44	Stenobarichneumon	0.08	Stenobarichneumon_citator	0.08
GMGML1405-14	Insecta	1.00	Diptera	0.90	Tachinidae	0.46	Exoristinae	0.22	Phasia	0.14	Phasia_barbifrons	0.09
GMGML1453-14	Insecta	1.00	Hymenoptera	0.73	Ichneumonidae	0.68	Orthocentrinae	0.10	Stenomacrus	0.05	Adelognathus_brevicornis	0.03
GMGML1434-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Cryptinae	1.00	Hoplocryptus	1.00	Hoplocryptus_coxator	1.00
GMGML1455-14	Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.91	Banchinae	0.63	Lissonota	0.59	Lissonota_lineolaris	0.21
GMGML1441-14	Insecta	0.99	Hymenoptera	0.61	Ichneumonidae	0.52	Phygadeuontinae	0.16	Homotropus	0.05	Homotropus_collinus	0.03
GMGML1218-14	Insecta	1.00	Hymenoptera	0.84	Ichneumonidae	0.77	Ichneumoninae	0.39	Ichneumon	0.25	Ichneumon_minutorius	0.10
GMGML1319-14	Insecta	1.00	Diptera	0.94	Syrphidae	0.16	Eristalinae	0.10	Ischiolepta	0.08	Ischiolepta_crenata	0.08
GMGML1474-14	Insecta	1.00	Hymenoptera	0.70	Ichneumonidae	0.62	Ichneumoninae	0.14	Orthocentrus	0.10	Ichneumon_confusor	0.05
GMGML1482-14	Insecta	1.00	Hymenoptera	0.80	Ichneumonidae	0.72	Phygadeuontinae	0.14	Glypta	0.10	Glypta_salsolicola	0.04
GMGML1576-14	Insecta	1.00	Hymenoptera	0.55	Ichneumonidae	0.26	Phygadeuontinae	0.11	Euura	0.04	Bethylus_berlandi	0.02
GMGML1526-14	Insecta	1.00	Hymenoptera	0.89	Ichneumonidae	0.88	Phygadeuontinae	0.39	Gelis	0.10	Tropistes_falcatus	0.04
GMGML1529-14	Insecta	1.00	Hymenoptera	0.97	Ichneumonidae	0.91	Ichneumoninae	0.37	Phygadeuon	0.08	Thymaris_tener	0.04
GMGML1579-14	Insecta	0.99	Hymenoptera	0.45	Tenthredinidae	0.18	Nematinae	0.08	Pristiphora	0.04	Charopus_graminicola	0.02
GMGML178-14	Insecta	1.00	Hymenoptera	0.92	Vespidae	0.79	Eumeninae	0.79	Eumenes	0.76	Eumenes_coronatus	0.30
GMGML194-14	Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.99	Ichneumoninae	0.80	Ichneumon	0.36	Diphyus_bicingulatus	0.13
GMGML1504-14	Insecta	0.99	Hymenoptera	0.40	Ichneumonidae	0.30	Phygadeuontinae	0.08	Aperileptus	0.03	Gelis_agilis	0.02
GMGML309-14	Insecta	0.99	Hymenoptera	0.57	Ichneumonidae	0.19	Megachilinae	0.09	Euura	0.04	Migneauxia_lederi	0.02
GMGML338-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	0.94	Olesicampe	0.67	Olesicampe_annulitarsis	0.28
GMGML255-14	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Carcelia	1.00	Carcelia_bombylans	1.00
GMGML405-14	Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.95	Phygadeuontinae	0.47	Gelis	0.29	Gelis_melanogaster	0.08
GMGML1577-14	Insecta	0.98	Hymenoptera	0.47	Ichneumonidae	0.17	Phygadeuontinae	0.06	Urophora	0.04	Urophora_cardui	0.04
GMGML391-14	Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.92	Phygadeuontinae	0.36	Phygadeuon	0.17	Tromatobia_ovivora	0.07
GMGML531-14	Insecta	1.00	Diptera	0.44	Muscidae	0.13	Phaoniinae	0.08	Helina	0.06	Caliroa_annulipes	0.05
GMGML625-14	Insecta	1.00	Hymenoptera	0.91	Ichneumonidae	0.89	Phygadeuontinae	0.42	Gelis	0.18	Gelis_cursitans	0.03
GMGML641-14	Insecta	1.00	Hymenoptera	0.39	Ichneumonidae	0.22	Phygadeuontinae	0.11	Mesoleptus	0.04	Mesoleptus_laevigatus	0.03
GMGML655-14	Insecta	0.87	Hymenoptera	0.60	Braconidae	0.30	Exothecinae	0.28	Colastes	0.28	Colastes_braconius	0.28
GMGML642-14	Insecta	0.98	Hymenoptera	0.33	Ichneumonidae	0.11	Harpalinae	0.07	Pamphilius	0.04	Pamphilius_gyllenhali	0.03
GMGML672-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	0.95	Ichneumoninae	0.74	Dirophanes	0.20	Dirophanes_fulvitarsis	0.20
GMGML621-14	Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.90	Phygadeuontinae	0.55	Gelis	0.36	Gelis_melanogaster	0.08
GMGML671-14	Insecta	1.00	Hymenoptera	0.95	Ichneumonidae	0.93	Phygadeuontinae	0.78	Phygadeuon	0.59	Phygadeuon_punctipleuris	0.16
GMGML697-14	Insecta	0.98	Hymenoptera	0.74	Braconidae	0.25	Exothecinae	0.19	Colastes	0.19	Colastes_braconius	0.19
GMGML784-14	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Agromyzinae	1.00	Melanagromyza	1.00	Melanagromyza_pubescens	1.00
GMGML821-14	Insecta	1.00	Diptera	0.93	Empididae	0.24	Empidinae	0.24	Rhamphomyia	0.18	Rhamphomyia_unguiculata	0.08
GMGML757-14	Insecta	1.00	Diptera	0.83	Syrphidae	0.16	Eristalinae	0.11	Drosophila	0.08	Lejogaster_tarsata	0.04
GMGML724-14	Insecta	1.00	Diptera	0.92	Empididae	0.26	Empidinae	0.26	Rhamphomyia	0.19	Rhamphomyia_unguiculata	0.06
GMGML934-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	Ethelurgus	1.00	Ethelurgus_sodalis	1.00
GMGML852-14	Insecta	1.00	Diptera	0.89	Dolichopodidae	0.64	Medeterinae	0.39	Medetera	0.38	Medetera_pseudoapicalis	0.21
GMGML855-14	Insecta	1.00	Diptera	0.88	Mycetophilidae	0.48	Gnoristinae	0.23	Boletina	0.22	Boletina_pectinunguis	0.04
GMGML978-14	Insecta	1.00	Hymenoptera	0.90	Ichneumonidae	0.88	Banchinae	0.57	Lissonota	0.55	Lissonota_nigridens	0.15
GMGML823-14	Insecta	1.00	Diptera	0.91	Agromyzidae	0.32	Phytomyzinae	0.30	Phytomyza	0.29	Phytomyza_nigritula	0.06
GMGMM1006-14	Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Pseudoperichaeta	1.00	Pseudoperichaeta_nigrolineata	1.00
GMGMM1067-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ichneumoninae	0.64	Ichneumon	0.17	Ichneumon_confusor	0.08
GMGMM1068-14	Insecta	1.00	Hymenoptera	0.92	Ichneumonidae	0.86	Tryphoninae	0.21	Phobetes	0.06	Zaglyptus_varipes	0.04
GMGMM1069-14	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	0.98	Diadegma	0.95	Diadegma_chrysostictos	0.48
GMGMM1079-14	Insecta	0.99	Hymenoptera	0.76	Ichneumonidae	0.63	Phygadeuontinae	0.17	Homotropus	0.08	Homotropus_longiventris	0.04
GMGML829-14	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Phytomyzinae	1.00	Liriomyza	1.00	Liriomyza_taraxaci	1.00
