ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus
GMGMU5531-20	Insecta	1.00	Hymenoptera	0.64	Tenthredinidae	0.21	Selandriinae	0.08	Telenomus	0.07
GMGMU5545-20	Insecta	0.97	Hymenoptera	0.47	Ichneumonidae	0.24	Ichneumoninae	0.11	Mompha	0.04
GMGMU5559-20	Insecta	0.99	Coleoptera	0.45	Tenthredinidae	0.11	Orthocladiinae	0.05	Chaetocladius	0.03
GMGMU5558-20	Insecta	0.99	Diptera	0.36	Chironomidae	0.12	Orthocladiinae	0.08	Hydrophorus	0.04
GMGMU5549-20	Insecta	0.99	Lepidoptera	0.28	Tenthredinidae	0.10	Aleocharinae	0.06	Euura	0.04
GMGMU557-20	Insecta	1.00	Diptera	0.85	Tachinidae	0.33	Tachininae	0.20	Actia	0.17
GMGMU606-20	Insecta	1.00	Diptera	1.00	Hybotidae	1.00	Tachydromiinae	1.00	Crossopalpus	1.00
GMGMU636-20	Insecta	1.00	Diptera	0.64	Carabidae	0.17	Harpalinae	0.17	Agonum	0.05
GMGMU703-20	Insecta	1.00	Diptera	0.81	Muscidae	0.15	Harpalinae	0.07	Oscinella	0.05
GMGMU748-20	Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophila	1.00
GMGMU799-20	Insecta	1.00	Diptera	0.90	Empididae	0.63	Empidinae	0.63	Hilara	0.62
GMGMU811-20	Insecta	1.00	Diptera	1.00	Sphaeroceridae	1.00	Limosininae	1.00	Spelobia	1.00
GMGMU840-20	Insecta	1.00	Diptera	1.00	Chloropidae	1.00	Chloropinae	1.00	Chlorops	1.00
GMGMU913-20	Insecta	0.99	Diptera	0.81	Agromyzidae	0.32	Phytomyzinae	0.32	Pseudonapomyza	0.26
GMGMU852-20	Insecta	1.00	Diptera	0.77	Phoridae	0.26	Phorinae	0.23	Diplonevra	0.19
GMGMU962-20	Insecta	1.00	Diptera	0.32	Tenthredinidae	0.13	Selandriinae	0.06	Strongylogaster	0.04
GMGMV012-20	Insecta	0.99	Diptera	0.60	Sciaridae	0.29	dummy_Sciaridae	0.29	Bradysia	0.12
GMGMV077-20	Insecta	1.00	Hymenoptera	0.97	Ichneumonidae	0.94	Phygadeuontinae	0.50	Gelis	0.16
GMGMV087-20	Insecta	0.99	Hymenoptera	0.88	Ichneumonidae	0.32	Megachilinae	0.13	Coelioxys	0.07
GMGMV1023-20	Insecta	0.95	Hymenoptera	0.59	Crabronidae	0.26	Crabroninae	0.24	Crossocerus	0.19
GMGMV094-20	Insecta	1.00	Hymenoptera	0.62	Ichneumonidae	0.23	Phygadeuontinae	0.07	Stromboceros	0.03
GMGMV1041-20	Insecta	1.00	Hymenoptera	0.82	Bethylidae	0.56	Epyrinae	0.54	Laelius	0.54
GMGMV104-20	Insecta	1.00	Hymenoptera	0.90	Eulophidae	0.54	Eulophinae	0.40	Pnigalio	0.30
GMGMV1030-20	Insecta	0.98	Hymenoptera	0.63	Crabronidae	0.17	Crabroninae	0.16	Crossocerus	0.13
GMGMV1048-20	Insecta	0.96	Hymenoptera	0.62	Braconidae	0.19	Exothecinae	0.14	Colastes	0.14
GMGMV1051-20	Insecta	1.00	Hymenoptera	1.00	Pemphredonidae	1.00	Pemphredoninae	1.00	Pemphredon	1.00
GMGMV112-20	Insecta	0.99	Hymenoptera	0.64	Crabronidae	0.31	Crabroninae	0.26	Crossocerus	0.23
GMGMV1130-20	Insecta	1.00	Hymenoptera	0.91	Tenthredinidae	0.21	Blennocampinae	0.06	Dolerus	0.05
GMGMV1225-20	Insecta	0.91	Hymenoptera	0.54	Crabronidae	0.23	Crabroninae	0.19	Crossocerus	0.12
GMGMV1213-20	Insecta	0.99	Hymenoptera	0.71	Eulophidae	0.35	Eulophinae	0.18	Pnigalio	0.08
GMGMV1164-20	Insecta	0.99	Hymenoptera	0.73	Braconidae	0.25	Exothecinae	0.15	Colastes	0.15
GMGMV1236-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Metopiinae	1.00	Exochus	1.00
GMGMV1294-20	Insecta	0.98	Hymenoptera	0.62	Braconidae	0.30	Exothecinae	0.16	Colastes	0.16
GMGMV1257-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Tryphoninae	1.00	Oedemopsis	1.00
GMGMV1140-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Diplazontinae	1.00	Syrphophilus	1.00
GMGMV1300-20	Insecta	0.99	Hymenoptera	0.75	Ichneumonidae	0.20	Megachilinae	0.06	Megachile	0.04
GMGMV1326-20	Insecta	1.00	Hymenoptera	0.87	Eulophidae	0.55	Eulophinae	0.50	Pnigalio	0.26
GMGMV1310-20	Insecta	1.00	Hymenoptera	0.59	Eulophidae	0.11	Entedoninae	0.07	Synergus	0.06
GMGMV1333-20	Insecta	0.99	Hymenoptera	0.78	Eulophidae	0.42	Eulophinae	0.20	Eulonchetron	0.08
GMGMV1334-20	Insecta	1.00	Hymenoptera	0.83	Ichneumonidae	0.40	Phygadeuontinae	0.13	Dolerus	0.06
GMGMV1352-20	Insecta	1.00	Hymenoptera	1.00	Eulophidae	1.00	Tetrastichinae	1.00	Baryscapus	1.00
GMGMV1353-20	Insecta	1.00	Hymenoptera	0.88	Pteromalidae	0.41	Pteromalinae	0.39	Eulonchetron	0.28
GMGMV1356-20	Insecta	0.99	Hymenoptera	0.37	Ichneumonidae	0.20	Aleocharinae	0.07	Mesochorus	0.05
GMGMV1360-20	Insecta	0.97	Hymenoptera	0.60	Braconidae	0.17	Exothecinae	0.09	Colastes	0.09
GMGMV1423-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Cryptinae	1.00	Hoplocryptus	1.00
GMGMV143-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	Gelis	1.00
GMGMV1446-20	Insecta	1.00	Hymenoptera	0.88	Pteromalidae	0.54	Pteromalinae	0.53	Eulonchetron	0.47
GMGMV1460-20	Insecta	0.94	Hymenoptera	0.74	Dryinidae	0.44	Aphelopinae	0.44	Aphelopus	0.44
GMGMV1492-20	Insecta	1.00	Hymenoptera	0.69	Eulophidae	0.27	Eulophinae	0.22	Eulonchetron	0.17
GMGMV1493-20	Insecta	0.97	Hymenoptera	0.76	Braconidae	0.20	dummy_Crabronidae	0.13	Oxybelus	0.11
GMGMV1498-20	Insecta	0.97	Hymenoptera	0.75	Braconidae	0.30	Exothecinae	0.15	Colastes	0.15
GMGMV1553-20	Insecta	1.00	Hymenoptera	0.49	Ichneumonidae	0.16	Crabroninae	0.07	Entomognathus	0.03
GMGMV1516-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Mesochorinae	1.00	Mesochorus	1.00
GMGMV1558-20	Insecta	0.98	Hymenoptera	0.42	Ichneumonidae	0.19	Pemphredoninae	0.07	Passaloecus	0.04
GMGMV1560-20	Insecta	1.00	Hymenoptera	0.70	Pteromalidae	0.26	Pteromalinae	0.26	Eulonchetron	0.19
GMGMV157-20	Insecta	1.00	Hymenoptera	0.90	Ichneumonidae	0.84	Ichneumoninae	0.21	Stenomacrus	0.07
GMGMV1580-20	Insecta	1.00	Hymenoptera	0.86	Eulophidae	0.77	Entedoninae	0.67	Chrysocharis	0.54
GMGMV1587-20	Insecta	0.99	Hymenoptera	0.86	Eulophidae	0.59	Eulophinae	0.45	Pnigalio	0.27
GMGMV1648-20	Insecta	1.00	Hymenoptera	0.58	Ichneumonidae	0.16	Cynipinae	0.07	Synergus	0.07
GMGMV190-20	Insecta	0.98	Hymenoptera	0.79	Braconidae	0.34	Gnamptodontinae	0.25	Gnamptodon	0.25
GMGMV1886-20	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Bryophaenocladius	1.00
GMGMV1962-20	Insecta	1.00	Diptera	0.63	Tachinidae	0.08	Pegomyinae	0.06	Emmesomyia	0.05
GMGMV1953-20	Insecta	1.00	Diptera	0.95	Pipunculidae	0.72	Pipunculinae	0.72	Eudorylas	0.72
GMGMV1979-20	Insecta	1.00	Diptera	0.68	Mycetophilidae	0.18	Harpalinae	0.15	Mycetophila	0.07
GMGMV1997-20	Insecta	1.00	Diptera	0.93	Pipunculidae	0.64	Pipunculinae	0.64	Eudorylas	0.63
GMGMV2042-20	Insecta	0.97	Diptera	0.30	Mycetophilidae	0.09	Mycetophilinae	0.06	Mycetophila	0.06
GMGMV2047-20	Insecta	1.00	Diptera	0.97	Pipunculidae	0.74	Pipunculinae	0.74	Eudorylas	0.73
GMGMV2062-20	Insecta	0.98	Diptera	0.42	Chironomidae	0.07	Mycetophilinae	0.05	Hilara	0.04
GMGMV2058-20	Insecta	0.97	Diptera	0.26	Noctuidae	0.08	Noctuinae	0.07	Crossocerus	0.04
GMGMV2102-20	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Tomosvaryella	1.00
GMGMV2087-20	Insecta	1.00	Diptera	0.49	Geometridae	0.07	Harpalinae	0.05	Phalacrotophora	0.03
GMGMV2148-20	Insecta	1.00	Diptera	0.87	Mycetophilidae	0.57	Mycetophilinae	0.51	Mycetophila	0.38
GMGMV2149-20	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Eudorylas	1.00
GMGMV2154-20	Insecta	1.00	Diptera	0.77	Phoridae	0.11	Phorinae	0.09	Fannia	0.07
GMGMV2156-20	Insecta	1.00	Diptera	0.67	Muscidae	0.11	Mycetophilinae	0.09	Mycetophila	0.05
GMGMV2177-20	Insecta	0.99	Diptera	0.43	Tachinidae	0.09	Coleophorinae	0.06	Coleophora	0.06
GMGMV2181-20	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Phytomyzinae	1.00	Cerodontha	1.00
GMGMV2212-20	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Agromyzinae	1.00	Ophiomyia	1.00
GMGMV2209-20	Insecta	1.00	Diptera	0.93	Chloropidae	0.38	Oscinellinae	0.26	Rhopalopterum	0.13
GMGMV2222-20	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Tomosvaryella	1.00
GMGMV2227-20	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Phytomyzinae	1.00	Liriomyza	1.00
GMGMV2247-20	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Phytomyzinae	1.00	Liriomyza	1.00
GMGMV225-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Metopiinae	1.00	Exochus	1.00
GMGMV226-20	Insecta	1.00	Hymenoptera	0.82	Eulophidae	0.54	Eulophinae	0.46	Pnigalio	0.22
GMGMV2265-20	Insecta	1.00	Diptera	0.92	Pipunculidae	0.65	Pipunculinae	0.65	Eudorylas	0.63
GMGMV2271-20	Insecta	1.00	Diptera	0.84	Phoridae	0.23	Phorinae	0.22	Triphleba	0.17
GMGMV2277-20	Insecta	1.00	Diptera	0.96	Pipunculidae	0.72	Pipunculinae	0.71	Eudorylas	0.69
GMGMV2294-20	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Agromyzinae	1.00	Ophiomyia	1.00
GMGMV2320-20	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Tanypodinae	1.00	Procladius	1.00
GMGMV2321-20	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Tomosvaryella	1.00
GMGMV2362-20	Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Crambinae	1.00	Agriphila	1.00
GMGMV2345-20	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xestia	1.00
GMGMV2363-20	Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Crambinae	1.00	Agriphila	1.00
GMGMV2367-20	Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Crambinae	1.00	Agriphila	1.00
GMGMV2408-20	Insecta	1.00	Diptera	1.00	Dryomyzidae	1.00	Dryomyzinae	1.00	Dryomyza	1.00
GMGMV2373-20	Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Crambinae	1.00	Agriphila	1.00
GMGMV2458-20	Insecta	1.00	Diptera	1.00	Scathophagidae	1.00	Scathophaginae	1.00	Norellia	1.00
GMGMV2480-20	Insecta	1.00	Diptera	1.00	Calliphoridae	1.00	Luciliinae	1.00	Lucilia	1.00
GMGMV2512-20	Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.89	Phygadeuontinae	0.25	Gelis	0.07
GMGMV2513-20	Insecta	1.00	Hymenoptera	0.92	Ichneumonidae	0.80	Ichneumoninae	0.20	Ichneumon	0.08
GMGMV2514-20	Insecta	0.99	Hymenoptera	0.90	Ichneumonidae	0.83	Phygadeuontinae	0.23	Ichneumon	0.06
GMGMV2515-20	Insecta	1.00	Hymenoptera	0.92	Ichneumonidae	0.87	Phygadeuontinae	0.24	Ichneumon	0.07
GMGMV2522-20	Insecta	1.00	Hymenoptera	0.95	Ichneumonidae	0.94	Banchinae	0.78	Lissonota	0.74
GMGMV2523-20	Insecta	1.00	Hymenoptera	0.77	Ichneumonidae	0.68	Ctenopelmatinae	0.21	Cratichneumon	0.04
GMGMV2525-20	Insecta	1.00	Hymenoptera	0.76	Ichneumonidae	0.65	Banchinae	0.23	Exetastes	0.14
GMGMV2530-20	Insecta	0.99	Hymenoptera	0.94	Ichneumonidae	0.87	Banchinae	0.66	Lissonota	0.63
GMGMV2528-20	Insecta	1.00	Hymenoptera	0.94	Ichneumonidae	0.89	Campopleginae	0.23	Diadegma	0.09
GMGMV2545-20	Insecta	1.00	Hymenoptera	0.97	Ichneumonidae	0.93	Banchinae	0.76	Lissonota	0.69
GMGMV2550-20	Insecta	1.00	Hymenoptera	0.92	Ichneumonidae	0.90	Ichneumoninae	0.49	Tycherus	0.18
GMGMV2517-20	Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.86	Ichneumoninae	0.21	Cubocephalus	0.04
GMGMV2551-20	Insecta	1.00	Hymenoptera	0.91	Ichneumonidae	0.89	Phygadeuontinae	0.56	Mesoleptus	0.41
GMGMV2557-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Cryptinae	1.00	Hoplocryptus	1.00
GMGMV2559-20	Insecta	1.00	Hymenoptera	0.91	Ichneumonidae	0.88	Phygadeuontinae	0.26	Scambus	0.14
GMGMV2570-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ctenopelmatinae	1.00	Rhorus	1.00
GMGMV2580-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Banchinae	1.00	Lissonota	1.00
GMGMV2567-20	Insecta	1.00	Hymenoptera	0.89	Ichneumonidae	0.83	Ichneumoninae	0.21	Agrothereutes	0.06
GMGMV2628-20	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Phytomyzinae	1.00	Liriomyza	1.00
GMGMV2704-20	Insecta	1.00	Diptera	1.00	Phoridae	1.00	Phorinae	1.00	Phora	1.00
GMGMV2677-20	Insecta	1.00	Diptera	0.85	Agromyzidae	0.30	Phytomyzinae	0.29	Cerodontha	0.24
GMGMV2735-20	Insecta	1.00	Hymenoptera	0.29	Tenthredinidae	0.14	Nematinae	0.06	Coleophora	0.06
GMGMV2767-20	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Tomosvaryella	1.00
GMGMV2804-20	Insecta	1.00	Diptera	0.74	Chironomidae	0.13	Orthocladiinae	0.07	Hydrophorus	0.03
GMGMV2890-20	Insecta	1.00	Diptera	0.83	Mycetophilidae	0.54	Mycetophilinae	0.51	Mycetophila	0.37
GMGMV2861-20	Insecta	1.00	Diptera	0.95	Syrphidae	0.22	Eristalinae	0.16	Cheilosia	0.08
GMGMV2921-20	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Eudorylas	1.00
GMGMV2940-20	Insecta	1.00	Coleoptera	0.29	Tenthredinidae	0.08	Harpalinae	0.06	Dasytes	0.04
GMGMV2954-20	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Tomosvaryella	1.00
GMGMV2961-20	Insecta	1.00	Diptera	0.76	Phoridae	0.22	Phorinae	0.21	Diplonevra	0.17
GMGMV3018-20	Insecta	1.00	Coleoptera	0.28	Ichneumonidae	0.12	Coleophorinae	0.08	Coleophora	0.08
GMGMV2962-20	Insecta	1.00	Diptera	0.91	Phoridae	0.18	Phorinae	0.16	Diplonevra	0.12
GMGMV3051-20	Insecta	0.99	Diptera	0.32	Tenthredinidae	0.09	Nematinae	0.06	Tachyporus	0.04
GMGMV3071-20	Insecta	1.00	Diptera	0.86	Pipunculidae	0.57	Pipunculinae	0.57	Eudorylas	0.57
GMGMV311-20	Insecta	1.00	Hymenoptera	0.68	Ichneumonidae	0.31	Phygadeuontinae	0.06	Mesochorus	0.06
GMGMV3093-20	Insecta	1.00	Diptera	0.80	Phoridae	0.36	Metopininae	0.27	Megaselia	0.27
GMGMV3111-20	Insecta	1.00	Diptera	0.94	Chloropidae	0.36	Oscinellinae	0.26	Rhopalopterum	0.08
GMGMV3112-20	Insecta	1.00	Diptera	1.00	Chloropidae	1.00	Oscinellinae	1.00	Lasiambia	1.00
GMGMV3121-20	Insecta	0.99	Coleoptera	0.32	Staphylinidae	0.11	Tachyporinae	0.06	Tachyporus	0.05
GMGMV3139-20	Insecta	1.00	Diptera	0.91	Phoridae	0.11	Phorinae	0.09	Diplonevra	0.08
GMGMV3158-20	Insecta	0.99	Diptera	0.84	Pipunculidae	0.21	Pipunculinae	0.21	Eudorylas	0.13
GMGMV3232-20	Insecta	1.00	Diptera	0.66	Phoridae	0.16	Metopininae	0.09	Phalacrotophora	0.07
GMGMV3229-20	Insecta	1.00	Diptera	0.89	Tachinidae	0.22	Anthomyiinae	0.12	Delina	0.11
GMGMV3269-20	Insecta	1.00	Diptera	0.89	Chloropidae	0.32	Oscinellinae	0.25	Rhopalopterum	0.09
GMGMV3283-20	Insecta	0.99	Diptera	0.47	Muscidae	0.11	Tephritinae	0.07	Crossocerus	0.04
GMGMV3284-20	Insecta	1.00	Diptera	0.87	Sciomyzidae	0.17	Sciomyzinae	0.17	Pherbellia	0.08
GMGMV3292-20	Insecta	1.00	Diptera	1.00	Sphaeroceridae	1.00	Limosininae	1.00	Pullimosina	1.00
GMGMV3296-20	Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Tanypodinae	1.00	Psectrotanypus	1.00
GMGMV3324-20	Insecta	1.00	Diptera	1.00	Chironomidae	0.99	Orthocladiinae	0.99	Mesosmittia	0.99
GMGMV3327-20	Insecta	1.00	Diptera	0.38	Muscidae	0.09	Crabroninae	0.04	Crabro	0.03
GMGMV3331-20	Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Tomosvaryella	1.00
GMGMV3340-20	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Agromyzinae	1.00	Ophiomyia	1.00
GMGMV3365-20	Insecta	0.98	Diptera	0.55	Sciaridae	0.26	dummy_Sciaridae	0.26	Bradysia	0.10
GMGMV3388-20	Insecta	0.96	Diptera	0.66	Mycetophilidae	0.16	Mycetophilinae	0.14	Mycetophila	0.10
GMGMV3377-20	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Phytomyzinae	1.00	Nemorimyza	1.00
GMGMV3395-20	Insecta	1.00	Diptera	0.31	Tenthredinidae	0.08	Eristalinae	0.07	Empria	0.03
GMGMV3397-20	Insecta	1.00	Diptera	0.81	Syrphidae	0.14	Eristalinae	0.13	Tropidia	0.04
GMGMV341-20	Insecta	0.99	Hymenoptera	0.82	Pteromalidae	0.31	Pteromalinae	0.29	Eulonchetron	0.16
GMGMV3401-20	Insecta	1.00	Diptera	1.00	Sphaeroceridae	1.00	Limosininae	1.00	Pullimosina	1.00
GMGMV3416-20	Insecta	1.00	Diptera	0.37	Tenthredinidae	0.08	Megachilinae	0.07	Cylindromyia	0.04
GMGMV3420-20	Insecta	1.00	Diptera	1.00	Chloropidae	1.00	Oscinellinae	1.00	Lasiambia	1.00
GMGMV3520-20	Insecta	1.00	Hymenoptera	0.89	Pteromalidae	0.51	Pteromalinae	0.49	Mesopolobus	0.25
GMGMV348-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Campopleginae	1.00	Meloboris	0.96
GMGMV3584-20	Insecta	1.00	Hymenoptera	0.85	Pteromalidae	0.60	Pteromalinae	0.58	Eulonchetron	0.38
GMGMV3586-20	Insecta	1.00	Hymenoptera	0.67	Eulophidae	0.29	Eulophinae	0.26	Cirrospilus	0.16
GMGMV3627-20	Insecta	1.00	Hymenoptera	0.91	Eulophidae	0.77	Entedoninae	0.55	Chrysocharis	0.28
GMGMV3620-20	Insecta	0.99	Hymenoptera	0.45	Ichneumonidae	0.11	Crabroninae	0.09	Crabro	0.05
GMGMV3685-20	Insecta	1.00	Hymenoptera	0.98	Ichneumonidae	0.98	Campopleginae	0.68	Campoletis	0.66
GMGMV3762-20	Insecta	0.99	Hymenoptera	0.76	Braconidae	0.22	Gnamptodontinae	0.08	Gnamptodon	0.08
GMGMV3768-20	Insecta	1.00	Hymenoptera	0.52	Ichneumonidae	0.18	Crabroninae	0.10	Crabro	0.05
GMGMV3791-20	Insecta	0.98	Hymenoptera	0.84	Ichneumonidae	0.20	Chrysidinae	0.07	Chrysura	0.05
GMGMV3809-20	Insecta	1.00	Hymenoptera	0.74	Eulophidae	0.19	Eulophinae	0.13	Polynema	0.10
GMGMV3831-20	Insecta	0.99	Hymenoptera	0.74	Braconidae	0.28	Microgastrinae	0.25	Pholetesor	0.25
GMGMV3869-20	Insecta	1.00	Hymenoptera	0.98	Eulophidae	0.89	Eulophinae	0.84	Pnigalio	0.37
GMGMV3906-20	Insecta	1.00	Hymenoptera	0.89	Ichneumonidae	0.87	Campopleginae	0.29	Dusona	0.21
GMGMV3949-20	Insecta	1.00	Hymenoptera	0.73	Eulophidae	0.17	Crabroninae	0.08	Eulonchetron	0.07
GMGMV395-20	Insecta	0.98	Hymenoptera	0.83	Pteromalidae	0.52	Pteromalinae	0.52	Eulonchetron	0.49
GMGMV3952-20	Insecta	0.98	Hymenoptera	0.49	Crabronidae	0.17	Crabroninae	0.14	Crabro	0.12
GMGMV396-20	Insecta	1.00	Hymenoptera	0.95	Ichneumonidae	0.93	Ichneumoninae	0.66	Dirophanes	0.23
GMGMV3968-20	Insecta	1.00	Hymenoptera	0.48	Crabronidae	0.13	Crabroninae	0.12	Crossocerus	0.05
GMGMV3980-20	Insecta	1.00	Hymenoptera	0.38	Ichneumonidae	0.13	Phygadeuontinae	0.08	Coelioxys	0.03
GMGMV3990-20	Insecta	1.00	Hymenoptera	0.89	Eulophidae	0.57	Eulophinae	0.44	Pnigalio	0.30
GMGMV4001-20	Insecta	1.00	Hymenoptera	0.84	Eulophidae	0.44	Eulophinae	0.32	Pnigalio	0.16
GMGMV4002-20	Insecta	0.92	Hymenoptera	0.57	Braconidae	0.14	Exothecinae	0.09	Colastes	0.09
GMGMV403-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Cryptinae	1.00	Ischnus	1.00
GMGMV406-20	Insecta	1.00	Hymenoptera	0.82	Ichneumonidae	0.79	Pimplinae	0.20	Gnathochorisis	0.08
GMGMV4083-20	Insecta	0.92	Hymenoptera	0.55	Braconidae	0.15	Crabroninae	0.10	Colastes	0.10
GMGMV411-20	Insecta	0.99	Hymenoptera	0.86	Eulophidae	0.67	Entedoninae	0.50	Achrysocharoides	0.31
GMGMV4090-20	Insecta	1.00	Hymenoptera	0.92	Ichneumonidae	0.87	Ctenopelmatinae	0.16	Exochus	0.10
GMGMV4025-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	Dichrogaster	1.00
GMGMV4132-20	Insecta	1.00	Hymenoptera	0.56	Ichneumonidae	0.21	Ctenopelmatinae	0.06	Odynerus	0.04
GMGMV4198-20	Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Phygadeuontinae	1.00	Mesoleptus	1.00
GMGMV4222-20	Insecta	1.00	Hymenoptera	0.63	Ichneumonidae	0.23	Crabroninae	0.12	Crossocerus	0.07
GMGMV425-20	Insecta	1.00	Hymenoptera	0.87	Eulophidae	0.58	Eulophinae	0.47	Pnigalio	0.31
GMGMV4297-20	Insecta	1.00	Hymenoptera	0.93	Pteromalidae	0.46	Pteromalinae	0.46	Mesopolobus	0.27
GMGMV4284-20	Insecta	1.00	Hymenoptera	0.92	Ichneumonidae	0.89	Phygadeuontinae	0.63	Phygadeuon	0.55
GMGMV4307-20	Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.91	Phygadeuontinae	0.55	Phygadeuon	0.16
GMGMV4376-20	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Phytomyzinae	1.00	Liriomyza	1.00
GMGMV4361-20	Insecta	0.99	Diptera	0.36	Staphylinidae	0.09	Lestremiinae	0.04	Eomastix	0.04
GMGMV4377-20	Insecta	1.00	Diptera	0.97	Pipunculidae	0.70	Pipunculinae	0.70	Eudorylas	0.68
GMGMV4388-20	Insecta	1.00	Diptera	0.55	Carabidae	0.14	Harpalinae	0.13	Pterostichus	0.07
GMGMV4410-20	Insecta	1.00	Diptera	0.55	Mycetophilidae	0.09	Mycetophilinae	0.08	Mycetophila	0.08
GMGMV4419-20	Insecta	1.00	Diptera	0.34	Cecidomyiidae	0.13	Micromyinae	0.10	Bryomyia	0.05
GMGMV4424-20	Insecta	0.96	Diptera	0.26	Tenthredinidae	0.09	Tachyporinae	0.04	Tachyporus	0.02
GMGMV4423-20	Insecta	1.00	Diptera	0.40	Syrphidae	0.10	Syrphinae	0.07	Helina	0.04
GMGMV4426-20	Insecta	1.00	Diptera	0.90	Phoridae	0.20	Phorinae	0.18	Diplonevra	0.12
GMGMV4429-20	Insecta	1.00	Diptera	0.79	Phoridae	0.21	Harpalinae	0.14	Lonchoptera	0.07
GMGMV4436-20	Insecta	0.98	Diptera	0.35	Tenthredinidae	0.11	Nematinae	0.08	Dasytes	0.04
GMGMV4475-20	Insecta	1.00	Diptera	0.69	Carabidae	0.18	Harpalinae	0.09	Megaselia	0.06
GMGMV4481-20	Insecta	1.00	Diptera	0.97	Pipunculidae	0.72	Pipunculinae	0.72	Eudorylas	0.70
GMGMV4523-20	Insecta	0.98	Coleoptera	0.31	Staphylinidae	0.08	Tachyporinae	0.04	Tachyporus	0.04
GMGMV4492-20	Insecta	1.00	Diptera	0.87	Muscidae	0.21	Coenosiinae	0.09	Spilogona	0.06
GMGMV4486-20	Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Phytomyzinae	1.00	Cerodontha	1.00
GMGMV4538-20	Insecta	0.96	Coleoptera	0.29	Staphylinidae	0.10	Tachyporinae	0.07	Tachyporus	0.05
GMGMV4551-20	Insecta	1.00	Diptera	0.88	Muscidae	0.23	Azeliinae	0.10	Hydrotaea	0.06
GMGMV4571-20	Insecta	1.00	Diptera	0.90	Sphaeroceridae	0.12	Limosininae	0.09	Eristalis	0.03
GMGMV4621-20	Insecta	1.00	Diptera	0.70	Chironomidae	0.16	Orthocladiinae	0.10	Phytomyza	0.04
GMGMV4598-20	Insecta	1.00	Diptera	0.32	Tachinidae	0.08	Nematinae	0.04	Cylindromyia	0.03
GMGMV4634-20	Insecta	1.00	Diptera	0.92	Chironomidae	0.59	Tanypodinae	0.56	Conchapelopia	0.23
GMGMV473-20	Insecta	0.97	Hymenoptera	0.66	Ichneumonidae	0.23	Crabroninae	0.14	Crossocerus	0.08
