ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
JQ900618		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.27	Helotiales	0.20	Sareaceae	0.17	Sarea	0.17	Sarea_resinae	0.17
KY081805		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	1.00	Schizoporaceae	1.00	Hyphodontia	0.75	Hyphodontia_crustosa	0.75
JQ900619		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.40	Helotiales	0.21	Arthrodermataceae	0.12	Arthroderma	0.10	Apenidiella_strumelloidea	0.08
HF545007		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Aspergillus	1.00	Aspergillus_tsunodae	0.53
MG913215		Fungi	1.00	Basidiomycota	0.73	Agaricomycetes	0.68	Polyporales	0.27	Polyporaceae	0.26	Panellus	0.10	Panellus_violaceofulvus	0.10
AJ585458		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	0.63	Pholiota	0.36	Galerina_venenata	0.24
KC179374		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.29	Botryosphaeriales	0.25	Sareaceae	0.19	Sarea	0.19	Sarea_resinae	0.19
EF538424		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.88	Agaricales	0.69	Hymenogastraceae	0.14	Agaricus	0.12	Xeromphalina_campanella	0.10
AY271808		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Melanconiellaceae	1.00	Sphaeronaemella	1.00	Sphaeronaemella_fragariae	1.00
KP137063		Fungi	1.00	Basidiomycota	0.63	Agaricomycetes	0.59	Agaricales	0.48	Agaricaceae	0.17	Agaricus	0.16	Agaricus_bresadolanus	0.08
OM117610		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	0.95	Fusarium_buharicum	0.92
KT951427		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_sylvaticus	0.49
EU784225		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.83	Geastrales	0.53	Geastraceae	0.53	Sphaerobolus	0.45	Sphaerobolus_stellatus	0.45
KM983701		Fungi	1.00	Basidiomycota	0.83	Agaricomycetes	0.79	Agaricales	0.45	Hyphodermataceae	0.15	Hyphoderma	0.15	Hyphoderma_nudicephalum	0.09
MW892417		Fungi	1.00	Basidiomycota	0.69	Ustilaginomycetes	0.31	Urocystidales	0.29	Glomosporiaceae	0.26	Thecaphora	0.26	Thecaphora_melandrii	0.26
KF291158		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Agaricales	0.52	Typhulaceae	0.18	Typhula	0.18	Typhula_sclerotioides	0.18
MN161914		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	0.90	Elsinoe_tectificae	0.46
KX190913		Fungi	1.00	Ascomycota	0.39	Saccharomycetes	0.34	Saccharomycetales	0.34	Mucoraceae	0.24	Mucor	0.23	Mucor_mousanensis	0.14
AJ237623		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Lycoperdaceae	1.00	Lycoperdon	0.98	Lycoperdon_utriforme	0.98
KR025857		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_gastronevadensis	0.65
KJ663836		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.98	Helotiales	0.96	Cenangiaceae	0.31	Crumenulopsis	0.18	Clarireedia_bennettii	0.18
MN161919		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Marthamycetales	1.00	Marthamycetaceae	1.00	Cyclaneusma	1.00	Cyclaneusma_minus	1.00
KF732280		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.97	Pseudoclitocybaceae	0.27	Pseudoclitocybe	0.27	Pseudoclitocybe_obbata	0.27
MG022181		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.95	Chaetosphaeriales	0.59	Chaetosphaeriaceae	0.59	Chaetosphaeria	0.29	Chaetosphaeria_myriocarpa	0.28
MN161917		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Fusculinaceae	0.80	Gordonomyces	0.80	Gordonomyces_mucovaginatus	0.80
MN161918		Fungi	1.00	Ascomycota	0.98	Dothideomycetes	0.77	Dothideomycetes_ord_Incertae_sedis_Phaeosclera	0.44	Dothideomycetes_fam_Incertae_sedis_Phaeosclera	0.44	Phaeosclera	0.44	Phaeosclera_dematioides	0.44
KT186468		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Teratosphaeriaceae	1.00	Baudoinia	1.00	Baudoinia_compniacensis	0.99
KP662538		Fungi	1.00	Basidiomycota	0.47	Agaricomycetes	0.43	Saccharomycetales	0.34	Saccharomycetaceae	0.13	Dekkeromyces	0.07	Dekkeromyces_wickerhamii	0.07
KF732281		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.91	Calonarius	0.91	Calonarius_piceae	0.91
MK850939		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.88	Agaricales	0.36	Boletaceae	0.30	Boletus	0.30	Boletus_reticulatus	0.30
MH554108		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Sporocadaceae	1.00	Seimatosporium	1.00	Seimatosporium_hypericinum	1.00
HQ847001		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Tulosesus	1.00	Tulosesus_pallidus	1.00
KT186469		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Teratosphaeriaceae	1.00	Baudoinia	1.00	Baudoinia_compniacensis	1.00
KF732282		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.54	Calonarius	0.54	Calonarius_piceae	0.54
UDB011532		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	0.96	Mycena	0.93	Mycena_citrinomarginata	0.45
MF374354		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.96	Diaporthales	0.60	Schizoparmaceae	0.16	Coniella	0.16	Coniella_fragariae	0.13
KF732283		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.70	Calonarius	0.70	Calonarius_piceae	0.70
EF611340		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.94	Coniochaetales	0.33	Coniochaetaceae	0.30	Coniochaeta	0.28	Sporothrix_ranii	0.15
KY101829		Fungi	1.00	Ascomycota	0.97	Saccharomycetes	0.97	Saccharomycetales	0.97	Saccharomycetales_fam_Incertae_sedis_Candida	0.70	Candida	0.70	Candida_pseudoflosculorum	0.69
KF732284		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Cortinariaceae	0.45	Calonarius	0.45	Calonarius_piceae	0.45
MF374355		Fungi	1.00	Ascomycota	0.99	Sordariomycetes	0.97	Hypocreales	0.39	Ophiostomataceae	0.20	Trichoderma	0.18	Diplogelasinospora_grovesii	0.07
MF374353		Fungi	1.00	Ascomycota	0.78	Sordariomycetes	0.65	Chaetosphaeriales	0.15	Chaetosphaeriaceae	0.15	Codinaea	0.11	Codinaea_acaciae	0.11
MT935554		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.93	Physalacriaceae	0.30	Armillaria	0.24	Armillaria_mellea	0.13
KY105704		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Trichomonascaceae	1.00	Trichomonascus	1.00	Trichomonascus_petasosporus	1.00
AF033402		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	0.78	Penicillium_yugoslavicum	0.19
MF374358		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.94	Sordariomycetes_ord_Incertae_sedis_Paradiplococcium	0.39	Sordariomycetes_fam_Incertae_sedis_Paradiplococcium	0.39	Paradiplococcium	0.39	Paradiplococcium_singulare	0.39
MF374356		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.97	Diaporthomycetidae_ord_Incertae_sedis_Thyridiaceae	0.28	Thyridiaceae	0.28	Thyridium	0.28	Thyridium_cornearis	0.26
KF732287		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.95	Agaricales	0.89	Psathyrellaceae	0.20	Tulosesus	0.19	Tulosesus_pallidus	0.19
AF033406		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_spinulosum	1.00
HQ847007		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Coprinellus	0.65	Coprinellus_eurysporus	0.65
MT935556		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.98	Marasmiaceae	0.21	Agaricus	0.17	Crinipellis_scabella	0.16
AM749940		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Hypoxylaceae	1.00	Hypoxylon	1.00	Hypoxylon_hinnuleum	1.00
MH510031		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.59	Pleosporales	0.32	Sareaceae	0.06	Sarea	0.06	Sarea_resinae	0.06
MZ580449		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.54	Calonarius	0.54	Calonarius_piceae	0.54
KX774269		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Agaricales	0.84	Entolomataceae	0.31	Entoloma	0.31	Entoloma_juncinum	0.21
MH188902		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.77	Botryosphaeriales	0.65	Saccharataceae	0.50	Septorioides	0.49	Septorioides_pini-thunbergii	0.49
KX774267		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Entolomataceae	1.00	Entoloma	1.00	Entoloma_juncinum	0.74
MT436327		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_eburneocanus	0.40
KX774266		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Agaricales	0.62	Stereaceae	0.18	Mycena	0.11	Amylostereum_ferreum	0.11
UDB015425		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Psathyrellaceae	0.73	Psathyrella	0.61	Psathyrella_fusca	0.51
MF374359		Fungi	1.00	Ascomycota	0.99	Sordariomycetes	0.89	Sordariomycetes_ord_Incertae_sedis_Paradiplococcium	0.33	Sordariomycetes_fam_Incertae_sedis_Paradiplococcium	0.33	Paradiplococcium	0.33	Paradiplococcium_singulare	0.33
UDB015429		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Strophariaceae	1.00	Stropharia	1.00	Stropharia_coronilla	1.00
MH777097		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.98	Microascales	0.82	Triadelphiaceae	0.76	Triadelphia	0.76	Triadelphia_pulvinata	0.37
UDB001022		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.95	Agaricales_fam_Incertae_sedis_Myxomphalia	0.21	Myxomphalia	0.21	Myxomphalia_maura	0.21
UDB015423		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Panaeolus	1.00	Panaeolus	1.00	Panaeolus_acuminatus	1.00
UDB015422		Fungi	1.00	Basidiomycota	0.66	Agaricomycetes	0.61	Agaricales	0.39	Physalacriaceae	0.14	Phylloporia	0.09	Phylloporia_ribis	0.09
MN963955		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Debaryomycetaceae	0.97	Suhomyces	0.97	Suhomyces_yuchorum	0.32
MT590923		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.67	Eurotiales	0.59	Aspergillaceae	0.42	Aspergillus	0.21	Penicillago_nodositata	0.10
DQ223762		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.92	Hypoxylaceae	0.63	Daldinia	0.31	Hypoxylon_investiens	0.27
MG678487		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Phallales	1.00	Phallaceae	1.00	Phallus	1.00	Phallus_luteus	1.00
MH885349		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Boletales	0.69	Boletaceae	0.68	Boletus	0.68	Boletus_reticulatus	0.66
MG678486		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Phallales	1.00	Phallaceae	1.00	Phallus	1.00	Phallus_luteus	1.00
KJ490630		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Diaporthe	1.00	Diaporthe_citrichinensis	0.92
LC514671		Fungi	1.00	Ascomycota	0.69	Agaricomycetes	0.24	Saccharomycetales	0.13	Aspergillaceae	0.12	Kazachstania	0.08	Kazachstania_humilis	0.05
AF197973		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Phaeomoniellales	1.00	Celotheliaceae	1.00	Phaeomoniella	1.00	Phaeomoniella_chlamydospora	1.00
KY923017		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.96	Agaricales	0.93	Psathyrellaceae	0.29	Psathyrella	0.19	Gymnopus_confluens	0.13
KF501437		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.96	Agaricaceae	0.64	Leucoagaricus	0.33	Leucoagaricus_leucothites	0.25
KF306333		Fungi	1.00	Basidiomycota	0.74	Agaricomycetes	0.60	Agaricales	0.39	Agaricaceae	0.14	Agaricus	0.13	Lentinula_edodes	0.05
KU861560		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Mycenaceae	0.88	Mycena	0.88	Mycena_polygramma	0.38
MT822550		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Diaporthe	1.00	Diaporthe_caulivora	0.57
EF026121		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.98	Xylariaceae	0.98	Xylaria	0.54	Xylaria_hypoxylon	0.44
KY923018		Fungi	1.00	Basidiomycota	0.84	Agaricomycetes	0.78	Agaricales	0.52	Strophariaceae	0.15	Stropharia	0.15	Stropharia_rugosoannulata	0.15
MN337232		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Graphostromataceae	1.00	Biscogniauxia	1.00	Biscogniauxia_nummularia	0.99
KF830029		Fungi	1.00	Basidiomycota	0.85	Agaricomycetes	0.83	Agaricales	0.79	Psathyrellaceae	0.41	Tulosesus	0.19	Tulosesus_pallidus	0.19
KY923019		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.88	Agaricales	0.73	Psathyrellaceae	0.24	Galerina	0.14	Galerina_venenata	0.09
UDB024615		Fungi	1.00	Basidiomycota	0.94	Tremellomycetes	0.48	Cystofilobasidiales	0.48	Mrakiaceae	0.27	Udeniomyces	0.26	Udeniomyces_megalosporus	0.25
KF830028		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.95	Agaricales	0.89	Psathyrellaceae	0.39	Psathyrella	0.14	Panaeolus_acuminatus	0.13
MN310213		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Cladophialophora	0.84	Cladophialophora_carrionii	0.31
EF026123		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Xylariaceae	1.00	Xylaria	1.00	Xylaria_xylarioides	0.59
KF667242		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.94	Chaetothyriales	0.94	Herpotrichiellaceae	0.91	Exophiala	0.83	Exophiala_eucalyptorum	0.79
KJ490633		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Stenocarpella	0.89	Stenocarpella_macrospora	0.89
U68324		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	1.00	Ascosphaeraceae	1.00	Ascosphaera	1.00	Ascosphaera_fusiformis	1.00
U68325		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	1.00	Ascosphaeraceae	1.00	Ascosphaera	1.00	Ascosphaera_celerrima	0.94
JX476030		Fungi	1.00	Ascomycota	1.00	Xylonomycetes	0.37	Symbiotaphrinales	0.25	Symbiotaphrinaceae	0.25	Symbiotaphrina	0.25	Symbiotaphrina_buchneri	0.22
KF251430		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Cercospora	1.00	Cercospora_coniogrammes	1.00
KF667241		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.97	Chaetothyriales	0.96	Herpotrichiellaceae	0.90	Exophiala	0.82	Exophiala_eucalyptorum	0.82
MK347732		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Acrocalymmaceae	0.66	Acrocalymma	0.66	Acrocalymma_walkeri	0.66
U68328		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	1.00	Ascosphaeraceae	1.00	Ascosphaera	1.00	Ascosphaera_proliperda	0.61
U68326		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	1.00	Ascosphaeraceae	1.00	Ascosphaera	1.00	Ascosphaera_xerophila	1.00
UDB0760167		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Thelephorales	1.00	Thelephoraceae	1.00	Thelephora	1.00	Thelephora_terrestris	1.00
KP670406		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Gloeophyllales	0.77	Gloeophyllaceae	0.77	Chaetodermella	0.66	Chaetodermella_luna	0.66
U68327		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	1.00	Ascosphaeraceae	1.00	Ascosphaera	1.00	Ascosphaera_naganensis	1.00
KT286855		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.86	Agaricales	0.36	Agaricales_fam_Incertae_sedis_Panaeolus	0.13	Panaeolus	0.13	Lactarius_ciliatus	0.09
MK347734		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	0.99	Mycosphaerellaceae	0.94	Dothistroma	0.43	Dothistroma_pini	0.43
AB809630		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.50	Stagonospora	0.34	Stagonospora_duoseptata	0.32
AB809633		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Lentitheciaceae	0.83	Lentithecium	0.77	Lentithecium_aquaticum	0.77
MK347737		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymellaceae	1.00	Didymella	1.00	Didymella_exigua	1.00
AB809634		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Pleosporales	0.98	Melanommataceae	0.26	Herpotrichia	0.26	Herpotrichia_striatispora	0.26
AB809631		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.93	Pleosporales	0.60	Dothideomycetes_fam_Incertae_sedis_Asteromassaria	0.31	Asteromassaria	0.31	Asteromassaria_berberidicola	0.31
MK347739		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.97	Pleosporales	0.96	Cyclothyriellaceae	0.34	Massariosphaeria	0.34	Massariosphaeria_roumeguerei	0.34
MK287530		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.99	Hypoxylaceae	0.93	Hypoxylon	0.92	Hypoxylon_investiens	0.82
KT276332		Fungi	1.00	Ascomycota	0.97	Saccharomycetes	0.87	Saccharomycetales	0.87	Debaryomycetaceae	0.29	Candida	0.28	Yamadazyma_tumulicola	0.24
KY105250		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycopsidaceae	1.00	Saccharomycopsis	1.00	Saccharomycopsis_capsularis	1.00
MK850489		Fungi	1.00	Ascomycota	0.75	Pezizomycetes	0.41	Pezizales	0.41	Pyronemataceae	0.35	Warcupia	0.22	Warcupia_terrestris	0.22
MG893205		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.98	Incrustoporiaceae	0.79	Tyromyces	0.79	Tyromyces_chioneus	0.79
AB809636		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Lentitheciaceae	0.51	Lentithecium	0.51	Lentithecium_aquaticum	0.51
AB809635		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.96	Pleosporales	0.96	Didymosphaeriaceae	0.26	Camarographium	0.23	Camarographium_carpini	0.23
EF568100		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Trichomonascaceae	1.00	Zygoascus	1.00	Zygoascus_hellenicus	1.00
HQ650766		Fungi	1.00	Basidiomycota	0.86	Agaricomycetes	0.76	Polyporales	0.28	Hymenochaetaceae	0.09	Rhodonia	0.05	Rhodonia_placenta	0.05
MK850486		Fungi	1.00	Ascomycota	0.64	Pezizomycetes	0.19	Pezizales	0.19	Pyronemataceae	0.16	Monascella	0.09	Monascella_botryosa	0.09
AY163560		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Rhinocladiella	0.99	Rhinocladiella_similis	0.99
AB809637		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.95	Pleosporales	0.49	Dothideomycetes_fam_Incertae_sedis_Asteromassaria	0.41	Asteromassaria	0.41	Asteromassaria_berberidicola	0.41
EU096525		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.98	Helotiales	0.97	Helotiaceae	0.59	Hymenoscyphus	0.40	Hymenoscyphus_fructigenus	0.21
AY163561		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Exophiala	0.76	Exophiala_nishimurae	0.67
AB809638		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.97	Pleosporales	0.52	Dothideomycetes_fam_Incertae_sedis_Asteromassaria	0.43	Asteromassaria	0.43	Asteromassaria_berberidicola	0.43
HM562108		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.87	Agaricales	0.48	Hyphodermataceae	0.21	Hyphoderma	0.21	Hyphoderma_nudicephalum	0.21
KX887275		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	1.00	Elsinoe_asclepiadearum	0.63
KY105255		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycopsidaceae	1.00	Saccharomycopsis	1.00	Saccharomycopsis_crataegensis	1.00
MK287536		Fungi	1.00	Ascomycota	0.99	Sordariomycetes	0.99	Xylariales	0.97	Hypoxylaceae	0.97	Hypoxylon	0.85	Hypoxylon_rubiginosum	0.79
KY105257		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycopsidaceae	1.00	Saccharomycopsis	1.00	Saccharomycopsis_fermentans	1.00
MZ663780		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.97	Pseudoclitocybaceae	0.52	Pseudoclitocybe	0.52	Pseudoclitocybe_obbata	0.50
AB035580		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	1.00	Trichosporonaceae	1.00	Cutaneotrichosporon	1.00	Cutaneotrichosporon_daszewskae	1.00
KM260664		Fungi	1.00	Basidiomycota	0.82	Agaricomycetes	0.64	Agaricales	0.22	Geastraceae	0.14	Geastrum	0.12	Geastrum_argentinum	0.12
FJ866811		Fungi	1.00	Ascomycota	0.98	Dothideomycetes	0.35	Pleosporales	0.31	Pleosporaceae	0.16	Sarea	0.15	Sarea_resinae	0.15
KX887277		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	0.98	Elsinoe_fici-caricae	0.36
KX235306		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	1.00	Barriopsis	0.78	Barriopsis_iraniana	0.76
ON226746		Fungi	1.00	Ascomycota	0.96	Dothideomycetes	0.72	Pleosporales	0.64	Didymellaceae	0.31	Didymella	0.31	Didymella_exigua	0.31
KC179383		Fungi	1.00	Ascomycota	0.99	Sordariomycetes	0.68	Diaporthales	0.40	Stilbosporaceae	0.13	Stegonsporium	0.13	Stegonsporium_acerophilum	0.13
AF083195		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.94	Helotiales	0.94	Mollisiaceae	0.94	Phialocephala	0.94	Phialocephala_lagerbergii	0.94
KC179381		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.63	Hypocreales	0.23	Nectriaceae	0.19	Phialemonium	0.13	Phialemonium_atrogriseum	0.13
DQ000318		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Vishniacozyma	1.00	Vishniacozyma_tephrensis	0.95
KR350561		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	0.86	Hymenochaetaceae	0.83	Phellinus	0.59	Phellinus_fragrans	0.40
KF468712		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Polyporales	0.46	Peniophoraceae	0.17	Laetiporus	0.12	Laetiporus_portentosus	0.12
MG913225		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Trechisporales	1.00	Trechisporales_fam_Incertae_sedis_Sertulicium	1.00	Sertulicium	1.00	Sertulicium_lateclavigerum	1.00
KC179384		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.26	Odontotrematales	0.14	Odontotremataceae	0.14	Claviradulomyces	0.14	Claviradulomyces_xylopiae	0.14
KF447773		Fungi	1.00	Basidiomycota	1.00	Exobasidiomycetes	1.00	Entylomatales	1.00	Entylomataceae	1.00	Entyloma	1.00	Entyloma_cosmi	0.99
AF459727		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Aspergillus	1.00	Aspergillus_clavatonanicus	0.79
AF083197		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Mollisiaceae	1.00	Phialocephala	1.00	Phialocephala_dimorphospora	1.00
KF196906		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Talaromyces	1.00	Talaromyces_rotundus	0.79
