ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
HM246681		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	0.98	Mycena	0.96	Mycena_citrinomarginata	0.42
JX069872		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Septoria	0.61	Septoria_stachydicola	0.61
KU846294		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Stachybotryaceae	1.00	Paramyrothecium	0.90	Paramyrothecium_foliicola	0.84
MN758892		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Melanommataceae	0.83	Melanomma	0.61	Melanomma_pulvis-pyrius	0.61
JX069873		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Diaporthales	0.99	Schizoparmaceae	0.99	Coniella	0.99	Coniella_wangiensis	0.95
KX533449		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Xylariaceae	0.83	Xylaria	0.27	Arthroxylaria_elegans	0.26
MN648452		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Leptosphaeriaceae	1.00	Plenodomus	1.00	Plenodomus_triseptatus	1.00
KU846295		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Stachybotryaceae	1.00	Paramyrothecium	1.00	Paramyrothecium_humicola	1.00
JX069874		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Cladosporiales	1.00	Cladosporiaceae	1.00	Toxicocladosporium	1.00	Toxicocladosporium_rubrigenum	0.82
UDB0778992		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Geastrales	1.00	Geastraceae	1.00	Sphaerobolus	1.00	Sphaerobolus_stellatus	1.00
MF325993		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Psathyrella	0.92	Psathyrella_fatua	0.58
LS998789		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Bionectriaceae	1.00	Geosmithia	1.00	Geosmithia_microcorthyli	1.00
JN206362		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Rhizopodaceae	1.00	Rhizopus	1.00	Rhizopus_microsporus	1.00
AF210681		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Bionectriaceae	1.00	Clonostachys	1.00	Clonostachys_chlorina	1.00
JX069875		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Neodevriesiaceae	1.00	Neodevriesia	1.00	Neodevriesia_agapanthi	1.00
MK033630		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.91	Agaricales	0.85	Stephanosporaceae	0.82	Myriococcum	0.82	Myriococcum_praecox	0.82
KC987176		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Bionectriaceae	1.00	Acremonium	1.00	Acremonium_dichromosporum	1.00
KC164656		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Helotiaceae	0.99	Glarea	0.99	Glarea_lozoyensis	0.99
AF210682		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Bionectriaceae	1.00	Clonostachys	1.00	Clonostachys_grammicosporopsis	0.59
AJ244254		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideomycetes_ord_Incertae_sedis_Phaeosclera	1.00	Dothideomycetes_fam_Incertae_sedis_Phaeosclera	1.00	Phaeosclera	1.00	Phaeosclera_dematioides	1.00
AJ244255		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Phaeothecales	1.00	Phaeothecaceae	1.00	Phaeotheca	1.00	Phaeotheca_fissurella	1.00
AJ244256		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Neophaeothecales	1.00	Neophaeothecaceae	1.00	Neophaeotheca	1.00	Neophaeotheca_triangularis	1.00
FM865598		Fungi	1.00	Ascomycota	0.52	Saccharomycetes	0.35	Saccharomycetales	0.35	Mucoraceae	0.15	Mucor	0.14	Mucor_mucedo	0.10
KM873364		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.96	Agaricales	0.91	Porotheleaceae	0.42	Phloeomana	0.42	Phloeomana_speirea	0.42
KM873365		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.93	Agaricales	0.81	Strophariaceae	0.18	Deconica	0.15	Hohenbuehelia_leightonii	0.14
MW508849		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Cortinariaceae	0.57	Calonarius	0.57	Calonarius_piceae	0.57
AF005062		Fungi	1.00	Ascomycota	0.47	Saccharomycetes	0.38	Saccharomycetales	0.38	Mucoraceae	0.11	Ogataea	0.10	Candida_sonorensis	0.07
JX205092		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideales	1.00	Saccotheciaceae	1.00	Aureobasidium	1.00	Aureobasidium_pullulans	1.00
KM873369		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.95	Agaricales	0.75	Psathyrellaceae	0.26	Coprinopsis	0.26	Coprinopsis_calospora	0.13
DQ677655		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Hypocreaceae	1.00	Trichoderma	1.00	Trichoderma_pubescens	1.00
DQ421971		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.96	Russulales	0.50	Russulaceae	0.32	Lactarius	0.32	Lactarius_subdulcis	0.30
AB671495		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Sordariomycetidae_ord_Incertae_sedis_Myxocephala	1.00	Sordariomycetidae_fam_Incertae_sedis_Myxocephala	1.00	Myxocephala	1.00	Myxocephala_albida	1.00
MW027539		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Plectosphaerellaceae	1.00	Brunneochlamydosporium	0.82	Brunneochlamydosporium_nepalense	0.82
MW647630		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.94	Agaricales	0.88	Omphalotaceae	0.42	Gymnopus	0.39	Gymnopus_androsaceus	0.19
MK959107		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Backusellaceae	1.00	Backusella	1.00	Backusella_recurva	0.64
HQ630280		Fungi	1.00	Mortierellomycota	1.00	Mortierellomycetes	1.00	Mortierellales	1.00	Mortierellaceae	1.00	Gamsiella	1.00	Gamsiella_stylospora	1.00
JN048885		Fungi	1.00	Ascomycota	0.85	Sordariomycetes	0.36	Eurotiales	0.15	Aspergillaceae	0.15	Penicillium	0.13	Penicillium_christenseniae	0.12
MW647631		Fungi	1.00	Basidiomycota	0.78	Agaricomycetes	0.65	Agaricales	0.26	Psathyrellaceae	0.13	Coprinellus	0.09	Coprinellus_radicellus	0.09
HQ630281		Fungi	1.00	Mortierellomycota	1.00	Mortierellomycetes	1.00	Mortierellales	1.00	Mortierellaceae	1.00	Linnemannia	1.00	Linnemannia_cogitans	1.00
KJ417262		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricales_fam_Incertae_sedis_Ripartites	0.24	Ripartites	0.24	Ripartites_tricholoma	0.24
MK959109		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Backusellaceae	0.99	Backusella	0.99	Backusella_circina	0.97
MT055955		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.65	Agaricaceae	0.27	Agaricus	0.27	Agaricus_eburneocanus	0.15
MK327255		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Amanitaceae	0.98	Amanita	0.98	Amanita_franchetii	0.98
KJ417264		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.96	Agaricales_fam_Incertae_sedis_Omphalina	0.22	Omphalina	0.22	Tricholoma_olivaceotinctum	0.18
UDB0780325		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Polyporaceae	1.00	Polyporus	1.00	Polyporus_tuberaster	1.00
UDB0780326		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.97	Strophariaceae	0.42	Flammula	0.21	Flammula_abieticola	0.21
KC254073		Fungi	1.00	Basidiomycota	1.00	Microbotryomycetes	1.00	Microbotryomycetes_ord_Incertae_sedis_Sampaiozyma	0.99	Microbotryomycetes_fam_Incertae_sedis_Sampaiozyma	0.99	Sampaiozyma	0.99	Sampaiozyma_vanillica	0.99
LC121132		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Microcyclosporella	0.67	Microcyclosporella_mali	0.67
JF832597		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Thyronectria	1.00	Thyronectria_aquifolii	1.00
HQ630285		Fungi	1.00	Mucoromycota	1.00	Umbelopsidomycetes	1.00	Umbelopsidales	1.00	Umbelopsidaceae	1.00	Umbelopsis	1.00	Umbelopsis_autotrophica	1.00
KR105775		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.98	Pseudoclitocybaceae	0.46	Pseudoclitocybe	0.46	Pseudoclitocybe_obbata	0.46
MZ262389		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Coniochaetales	1.00	Coniochaetaceae	1.00	Coniochaeta	1.00	Coniochaeta_luteoviridis	1.00
MT055959		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.78	Gomphales	0.25	Gomphaceae	0.25	Ramaria	0.25	Ramaria_apiculata	0.25
OL436233		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Tubeufiales	1.00	Tubeufiaceae	1.00	Helicoma	1.00	Helicoma_isiola	1.00
HQ630287		Fungi	1.00	Mucoromycota	1.00	Umbelopsidomycetes	1.00	Umbelopsidales	1.00	Umbelopsidaceae	1.00	Umbelopsis	1.00	Umbelopsis_longicollis	1.00
MW258847		Fungi	1.00	Basidiomycota	0.65	Agaricomycetes	0.57	Agaricales	0.36	Agaricaceae	0.13	Agaricus	0.13	Cylindrobasidium_evolvens	0.06
EF043270		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Trichophyton	1.00	Trichophyton_simii	1.00
KY809156		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Ceratocystidaceae	1.00	Ceratocystis	1.00	Ceratocystis_corymbiicola	0.99
KX287338		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Ramularia	1.00	Ramularia_beticola	1.00
GQ203782		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	0.90	Sporormiaceae	0.77	Preussia	0.54	Sporormiella_minima	0.23
KY809157		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Ceratocystidaceae	1.00	Ceratocystis	1.00	Ceratocystis_platani	0.91
MK305901		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.53	Botryosphaeriales	0.46	Phyllostictaceae	0.44	Phyllosticta	0.38	Phyllosticta_abieticola	0.22
MH508303		Fungi	1.00	Basidiomycota	0.82	Agaricomycetes	0.76	Polyporales	0.40	Polyporaceae	0.25	Perenniporia	0.16	Perenniporia_medulla-panis	0.16
KM243202		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.76	Phaeomoniellales	0.42	Phaeomoniellales_fam_Incertae_sedis_Heterophaeomoniella	0.32	Heterophaeomoniella	0.32	Heterophaeomoniella_pinifoliorum	0.32
AB712455		Fungi	1.00	Basidiomycota	0.69	Agaricomycetes	0.53	Russulales	0.49	Hericiaceae	0.20	Hericium	0.18	Hericium_yumthangense	0.18
MN206867		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	1.00	Gymnopilus	1.00	Gymnopilus_junonius	1.00
MK305903		Fungi	1.00	Ascomycota	0.97	Dothideomycetes	0.70	Pleosporales	0.61	Sporormiaceae	0.16	Westerdykella	0.10	Westerdykella_aquatica	0.10
AY997067		Fungi	1.00	Ascomycota	0.50	Agaricomycetes	0.22	Saccharomycetales	0.22	Mucoraceae	0.10	Mucor	0.09	Ambrosiozyma_angophorae	0.06
AY997069		Fungi	1.00	Ascomycota	0.47	Saccharomycetes	0.32	Saccharomycetales	0.32	Saccharomycopsidaceae	0.15	Saccharomycopsis	0.15	Saccharomycopsis_javanensis	0.06
LT993584		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Sordariales	1.00	Chaetomiaceae	1.00	Humicola	1.00	Humicola_nigrescens	1.00
AY157490		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_decumbens	1.00
KY320522		Fungi	1.00	Ascomycota	0.90	Dothideomycetes	0.60	Tubeufiales	0.60	Tubeufiaceae	0.60	Helicomyces	0.27	Helicomyces_roseus	0.27
MF951306		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Dothistroma	0.97	Dothistroma_pini	0.97
KC992940		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Psathyrella	0.96	Psathyrella_oboensis	0.68
KC992941		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Candolleomyces	0.95	Candolleomyces_candolleanus	0.95
KY104480		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Peterozyma	1.00	Peterozyma	1.00	Peterozyma_toletana	1.00
LT993588		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Sordariales	1.00	Chaetomiaceae	1.00	Humicola	1.00	Humicola_nigrescens	1.00
AB540570		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Bionectriaceae	1.00	Acremonium	1.00	Acremonium_brachypenium	1.00
MK584806		Fungi	1.00	Ascomycota	0.63	Ustilaginomycetes	0.28	Ustilaginales	0.28	Ustilaginaceae	0.28	Trichomonascus	0.19	Trichomonascus_ciferrii	0.19
AM882754		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.96	Agaricales	0.76	Mycenaceae	0.26	Mycena	0.26	Mycena_sanguinolenta	0.15
AM882755		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.91	Agaricales	0.80	Strophariaceae	0.29	Deconica	0.13	Deconica_hartii	0.10
KC992944		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Coprinellus	0.59	Coprinellus_eurysporus	0.59
UDB000717		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Cortinariaceae	0.59	Calonarius	0.59	Calonarius_piceae	0.59
AB540572		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Bionectriaceae	1.00	Acremonium	1.00	Acremonium_dichromosporum	1.00
MK775472		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Thelephorales	0.99	Thelephoraceae	0.99	Thelephora	0.99	Thelephora_terrestris	0.99
KC992945		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Agaricales	0.79	Psathyrellaceae	0.25	Singerocybe	0.14	Singerocybe_umbilicata	0.14
AF453288		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Bulleribasidium	1.00	Bulleribasidium_variabile	0.94
EU552148		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Pleurotheciales	0.94	Pleurotheciaceae	0.94	Phaeoisaria	0.94	Phaeoisaria_fasciculata	0.94
KY320528		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.98	Tubeufiales	0.98	Tubeufiaceae	0.98	Helicomyces	0.72	Helicomyces_roseus	0.72
KC992946		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Psathyrella	0.84	Psathyrella_longicauda	0.44
AF453289		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Derxomyces	1.00	Derxomyces_anomalus	1.00
MK775474		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Thelephorales	0.97	Thelephoraceae	0.97	Thelephora	0.97	Thelephora_terrestris	0.97
AB540575		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Bionectriaceae	1.00	Verruciconidia	1.00	Verruciconidia_persicina	1.00
GU553332		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Coniocessiaceae	1.00	Coniocessia	1.00	Coniocessia_maxima	1.00
KC992947		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	0.93	Psathyrella	0.72	Psathyrella_longicauda	0.31
MZ230525		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricaceae	0.89	Leucoagaricus	0.48	Leucoagaricus_leucothites	0.47
KC992948		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.94	Agaricales	0.91	Psathyrellaceae	0.37	Coprinellus	0.24	Coprinellus_eurysporus	0.18
GU553334		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Coniocessiaceae	1.00	Coniocessia	1.00	Coniocessia_maxima	1.00
MK775477		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.98	Thelephorales	0.83	Thelephoraceae	0.83	Thelephora	0.83	Thelephora_terrestris	0.83
AF444550		Fungi	1.00	Basidiomycota	1.00	Agaricostilbomycetes	1.00	Agaricostilbales	1.00	Ruineniaceae	1.00	Ruinenia	1.00	Ruinenia_rubra	1.00
AF444551		Fungi	1.00	Basidiomycota	1.00	Agaricostilbomycetes	1.00	Agaricostilbales	1.00	Agaricostilbaceae	1.00	Sterigmatomyces	1.00	Sterigmatomyces_elviae	1.00
MK775478		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Thelephorales	0.98	Thelephoraceae	0.98	Thelephora	0.98	Thelephora_terrestris	0.98
GU553336		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Coniocessiaceae	1.00	Coniocessia	1.00	Coniocessia_maxima	1.00
MZ538531		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Tubeufiales	0.97	Tubeufiaceae	0.97	Helicomyces	0.62	Helicomyces_roseus	0.62
AJ538335		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Grosmannia	1.00	Grosmannia_cucullata	1.00
AF444553		Fungi	1.00	Basidiomycota	1.00	Agaricostilbomycetes	1.00	Agaricostilbales	1.00	Agaricostilbaceae	1.00	Sterigmatomyces	1.00	Sterigmatomyces_hyphaenes	1.00
LC516462		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.58	Cystofilobasidiales	0.28	Cystofilobasidiaceae	0.25	Cystofilobasidium	0.25	Cystofilobasidium_macerans	0.12
MN912495		Fungi	1.00	Basidiomycota	0.87	Agaricomycetes	0.86	Agaricales	0.74	Mycenaceae	0.42	Mycena	0.42	Mycena_polygramma	0.17
UDB001581		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Strophariaceae	1.00	Hypholoma	1.00	Hypholoma_lateritium	1.00
UDB035140		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.99	Xylariaceae	0.99	Penzigia	0.58	Penzigia_compuncta	0.58
MZ538533		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.57	Pleosporales	0.49	Tricladiaceae	0.36	Mycofalcella	0.36	Mycofalcella_iqbalii	0.36
GU553338		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Coniocessiaceae	1.00	Coniocessia	1.00	Coniocessia_maxima	1.00
AJ538337		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Grosmannia	1.00	Grosmannia_olivacea	1.00
MZ538534		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.89	Pleosporales	0.85	Periconiaceae	0.25	Periconia	0.25	Pseudocamarosporium_africanum	0.17
AF444556		Fungi	1.00	Basidiomycota	1.00	Agaricostilbomycetes	1.00	Agaricostilbales	1.00	Agaricostilbaceae	1.00	Sterigmatomyces	1.00	Sterigmatomyces_halophilus	1.00
MN512328		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.83	Agaricales	0.69	Lycoperdaceae	0.19	Lycoperdon	0.19	Lycoperdon_utriforme	0.10
FJ544860		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Tricholomataceae	0.73	Tricholoma	0.73	Tricholoma_olivaceotinctum	0.73
JQ838232		Fungi	1.00	Ascomycota	1.00	Xylonomycetes	1.00	Xylonales	1.00	Xylonaceae	1.00	Xylona	1.00	Xylona_heveae	1.00
UDB015984		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.88	Polyporales	0.34	Polyporaceae	0.26	Lopharia	0.15	Lopharia_cinerascens	0.15
AF444557		Fungi	1.00	Basidiomycota	1.00	Microbotryomycetes	1.00	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	1.00	Chrysozymaceae	1.00	Chrysozyma	1.00	Chrysozyma_griseoflava	1.00
MH984965		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	0.95	Russulaceae	0.95	Lactarius	0.95	Lactarius_subdulcis	0.73
UDB015985		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.83	Russulales	0.32	Russulaceae	0.29	Lactarius	0.29	Lactarius_ciliatus	0.26
AF444558		Fungi	1.00	Basidiomycota	1.00	Agaricostilbomycetes	1.00	Agaricostilbales	1.00	Kondoaceae	1.00	Bensingtonia	1.00	Bensingtonia_naganoensis	1.00
AY606942		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	0.95	Russulaceae	0.93	Lactarius	0.93	Lactarius_ciliatus	0.55
MH320794		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	0.98	Schizoporaceae	0.98	Schizopora	0.64	Schizopora_paradoxa	0.64
AF444559		Fungi	1.00	Basidiomycota	1.00	Microbotryomycetes	1.00	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	1.00	Chrysozymaceae	1.00	Fellozyma	1.00	Fellozyma_inositophila	1.00
AY559351		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Mycosphaerellales	0.97	Extremaceae	0.39	Paradevriesia	0.34	Paradevriesia_pseudoamericana	0.26
AY606944		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Russulaceae	1.00	Lactarius	1.00	Lactarius_ciliatus	0.98
UDB035147		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.83	Helotiales	0.82	Lachnaceae	0.71	Lachnum	0.70	Lachnum_diminutum	0.35
MH984968		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	0.99	Russulaceae	0.99	Lactarius	0.99	Lactarius_subdulcis	0.84
UDB026403		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Thelephorales	1.00	Thelephoraceae	1.00	Thelephora	1.00	Thelephora_terrestris	1.00
KJ206984		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	1.00	Mycena	1.00	Mycena_citrinomarginata	0.85
AB176615		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Rasamsonia	1.00	Rasamsonia_emersonii	1.00
JX118703		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Coprinopsis	1.00	Coprinopsis_calospora	0.64
AB176617		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Talaromyces	1.00	Talaromyces_marneffei	0.99
KP027649		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Metschnikowiaceae	1.00	Metschnikowia	1.00	Metschnikowia_vanudenii	1.00
KJ206988		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	1.00	Panellus	1.00	Panellus_pusillus	1.00
EF121863		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Macroconia	0.96	Macroconia_gigas	0.96
MW114390		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.84	Xylariales	0.80	Hansfordiaceae	0.32	Hansfordia	0.32	Hansfordia_pruni	0.32
FJ860836		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Hypocreaceae	1.00	Trichoderma	1.00	Trichoderma_sinuosum	0.66
AY740068		Fungi	1.00	Basidiomycota	1.00	Ustilaginomycetes	1.00	Ustilaginales	1.00	Ustilaginaceae	1.00	Ustilago	1.00	Ustilago_hordei	1.00
KJ778638		Fungi	1.00	Basidiomycota	1.00	Microbotryomycetes	1.00	Sporidiobolales	1.00	Sporidiobolaceae	1.00	Rhodosporidiobolus	1.00	Rhodosporidiobolus_odoratus	1.00
KP257171		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.81	Agaricales	0.73	Physalacriaceae	0.15	Armillaria	0.15	Lepista_irina	0.11
AY033108		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Cortinariaceae	0.59	Calonarius	0.59	Calonarius_piceae	0.59
KP881704		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.79	Helotiales	0.79	Helotiaceae	0.79	Scytalidium	0.79	Scytalidium_uredinicola	0.79
KJ556515		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Botryosphaeriaceae	1.00	Barriopsis	1.00	Barriopsis_stevensiana	0.98
KY053474		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.71	Agaricales	0.46	Agaricales_fam_Incertae_sedis_Paralepista	0.06	Paralepista	0.06	Paralepista_flaccida	0.06
AF435829		Fungi	1.00	Ascomycota	0.99	Pezizomycetes	0.97	Pezizales	0.97	Pezizaceae	0.97	Chromelosporium	0.95	Chromelosporium_macrospermum	0.95
UDB018096		Fungi	1.00	Ascomycota	0.96	Eurotiomycetes	0.86	Onygenales	0.55	Onygenaceae	0.38	Coccidioides	0.17	Coccidioides_posadasii	0.14
AB049123		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_dubliniensis	1.00
