ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
KX887205		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	1.00	Elsinoe_caleae	0.44
KR611886		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	1.00	Pseudocamarosporium	0.89	Pseudocamarosporium_africanum	0.89
KX887209		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	1.00	Elsinoe_asclepiadearum	1.00
MT935034		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.97	Strophariaceae	0.21	Pholiota	0.21	Pholiota_prolixa	0.15
HG915904		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	0.65	Penicillium_antarcticum	0.26
HM488753		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	0.99	Agaricus	0.98	Agaricus_daliensis	0.33
HM488755		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.96	Agaricaceae	0.94	Agaricus	0.88	Agaricus_sylvaticus	0.41
KR611884		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Myrmecridiales	1.00	Myrmecridiaceae	1.00	Myrmecridium	1.00	Myrmecridium_schulzeri	1.00
KR611885		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Neodevriesiaceae	1.00	Neodevriesia	1.00	Neodevriesia_metrosideri	0.61
KX887206		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	1.00	Elsinoe_caleae	0.51
MT482157		Fungi	1.00	Ascomycota	1.00	Sareomycetes	0.29	Sareales	0.29	Sareaceae	0.29	Sarea	0.29	Sarea_resinae	0.29
KC774584		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Lopadostomataceae	1.00	Lopadostoma	1.00	Lopadostoma_lechatii	1.00
UDB0780662		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.70	Russulales	0.28	Peniophoraceae	0.21	Baltazaria	0.16	Baltazaria_neogalactina	0.13
DQ826741		Fungi	1.00	Ascomycota	0.98	Eurotiomycetes	0.60	Chaetothyriales	0.25	Celotheliaceae	0.17	Phaeomoniella	0.14	Phaeomoniella_chlamydospora	0.14
KT207746		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Apiosporaceae	1.00	Apiospora	1.00	Apiospora_aurea	1.00
KJ573443		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthomycetidae_ord_Incertae_sedis_Thyridiaceae	1.00	Thyridiaceae	1.00	Thyridium	1.00	Thyridium_cornearis	1.00
JQ647448		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	0.96	Plectosphaerellaceae	0.96	Gibellulopsis	0.62	Gibellulopsis_piscis	0.62
MN959910		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_acerbum	0.48
KP058977		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.91	Agaricales	0.84	Mycenaceae	0.25	Mycena	0.24	Mycena_citricolor	0.17
KR857043		Fungi	1.00	Basidiomycota	0.63	Tremellomycetes	0.58	Tremellales	0.58	Cuniculitremaceae	0.49	Kockovaella	0.47	Kockovaella_phaffii	0.35
KR611888		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Pleurotheciales	1.00	Pleurotheciaceae	1.00	Phaeoisaria	1.00	Phaeoisaria_fasciculata	1.00
MK204531		Fungi	1.00	Ascomycota	0.76	Sordariomycetes	0.37	Trechisporales	0.18	Hydnodontaceae	0.18	Trechispora	0.18	Trechispora_bispora	0.15
MH538318		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Peniophoraceae	0.99	Dichostereum	0.85	Dichostereum_peniophoroides	0.29
MN977832		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Astrosphaeriellaceae	0.53	Pteridiospora	0.53	Pteridiospora_spinosispora	0.53
MH538317		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Peniophoraceae	1.00	Dichostereum	0.99	Dichostereum_durum	0.54
AJ876907		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Arthrodermataceae	1.00	Arthroderma	1.00	Arthroderma_multifidum	0.68
MK204535		Fungi	1.00	Basidiomycota	0.88	Agaricomycetes	0.83	Polyporales	0.45	Polyporaceae	0.23	Trametes	0.14	Lenzites_betulina	0.07
HE792931		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Curvularia	1.00	Curvularia_homomorpha	0.32
AM292668		Fungi	1.00	Ascomycota	0.84	Sordariomycetes	0.42	Hypocreales	0.17	Massariaceae	0.10	Massaria	0.10	Malassezia_yamatoensis	0.09
AF491612		Fungi	1.00	Ascomycota	1.00	Pezizomycetes	0.99	Pezizales	0.99	Pezizaceae	0.99	Peziza	0.94	Peziza_echinospora	0.91
KU866249		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.95	Fomitopsidaceae	0.46	Fomitopsis	0.42	Fomitopsis_bondartsevae	0.22
MH457172		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.95	Sordariales	0.43	Chaetomiaceae	0.33	Phaeoacremonium	0.13	Humicola_nigrescens	0.12
OK159917		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Gamundia	0.46	Gamundia	0.46	Gamundia_leucophylla	0.46
OK159916		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	1.00	Mycena	1.00	Mycena_subviscosa	0.98
OK159913		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricaceae	0.59	Montagnea	0.29	Montagnea_arenaria	0.29
OK159912		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Russulaceae	1.00	Lactarius	1.00	Lactarius_subdulcis	1.00
OK159910		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Russulaceae	1.00	Lactarius	1.00	Lactarius_ciliatus	0.55
AY263428		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Omphalotaceae	0.92	Gymnopus	0.56	Gymnopus_confluens	0.29
KY979734		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Sporormiaceae	1.00	Westerdykella	1.00	Westerdykella_nigra	0.65
MK204539		Fungi	1.00	Ascomycota	0.69	Sordariomycetes	0.39	Hypocreales	0.17	Microascaceae	0.11	Cephalotrichum	0.09	Cephalotrichum_stemonitis	0.09
KY979738		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	1.00	Pseudocamarosporium	0.89	Pseudocamarosporium_africanum	0.89
MH864807		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporales_fam_Incertae_sedis_Scleroramularia	1.00	Scleroramularia	1.00	Scleroramularia_asiminae	0.96
HM577307		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.53	Helotiales	0.30	Pseudeurotiaceae	0.22	Pseudogymnoascus	0.21	Pseudogymnoascus_roseus	0.21
AY263429		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	1.00	Gymnopus	1.00	Gymnopus_junquilleus	1.00
KC176299		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Paralepista	0.43	Paralepista	0.43	Paralepista_flaccida	0.43
KY102179		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Trichomonascaceae	1.00	Starmerella	1.00	Starmerella_lactis-condensi	1.00
KC774589		Fungi	1.00	Ascomycota	0.83	Sordariomycetes	0.61	Xylariales	0.56	Hypoxylaceae	0.29	Daldinia	0.26	Daldinia_raimundi	0.25
AY373871		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Aspergillus	1.00	Aspergillus_terreus	1.00
KY931778		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.91	Hypocreales	0.30	Togniniaceae	0.27	Phaeoacremonium	0.27	Phaeoacremonium_sicilianum	0.18
KY979739		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	0.99	Phaeosphaeriaceae	0.57	Leptosphaeria	0.22	Leptosphaeria_errabunda	0.17
HM577308		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.35	Helotiales	0.25	Acarosporaceae	0.20	Sarcogyne	0.20	Sarcogyne_similis	0.20
KY800397		Fungi	1.00	Basidiomycota	0.94	Agaricomycetes	0.83	Agaricales	0.39	Phanerochaetaceae	0.10	Phanerochaete	0.05	Phanerochaete_rhodella	0.05
FR748036		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Phaeocytostroma	0.96	Phaeocytostroma_ambiguum	0.96
KY800399		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	0.65	Schizoporaceae	0.65	Lyomyces	0.62	Lyomyces_sambuci	0.62
KF777161		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Sporocadaceae	1.00	Discosia	1.00	Discosia_yakushimensis	1.00
MH414892		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Curvularia	1.00	Curvularia_beasleyi	0.90
KT698254		Fungi	1.00	Ascomycota	0.97	Leotiomycetes	0.37	Helotiales	0.20	Tympanidaceae	0.17	Tympanis	0.17	Tympanis_pseudotsugae	0.17
HQ542909		Fungi	1.00	Ascomycota	0.38	Agaricomycetes	0.21	Mucorales	0.17	Mucoraceae	0.16	Mucor	0.08	Hypomyces_sibirinae	0.04
MH457174		Fungi	1.00	Ascomycota	0.92	Sordariomycetes	0.68	Hypocreales	0.14	Fuscosporellaceae	0.13	Bactrodesmiastrum	0.13	Bactrodesmiastrum_obovatum	0.13
KF777162		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Harknessiaceae	1.00	Harknessia	1.00	Harknessia_pseudohawaiiensis	0.92
JX109852		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Irpicaceae	1.00	Irpex	1.00	Irpex_lacteus	1.00
UDB031591		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.96	Russulales	0.79	Peniophoraceae	0.60	Vararia	0.51	Scytinostroma_quintasianum	0.16
JX109853		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.99	Incrustoporiaceae	0.99	Tyromyces	0.99	Tyromyces_chioneus	0.99
LT548261		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Dioszegia	1.00	Dioszegia_crocea	0.91
MH414894		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Curvularia	1.00	Curvularia_ovariicola	0.77
MH414895		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Curvularia	1.00	Curvularia_ovariicola	0.76
KF777160		Fungi	1.00	Ascomycota	0.93	Dothideomycetes	0.83	Pleosporales	0.83	Lophiostomataceae	0.36	Lophiostoma	0.36	Lophiostoma_multiseptatum	0.36
KF777164		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Botryosphaeriales	1.00	Planistromellaceae	0.77	Kellermania	0.77	Kellermania_pseudoyuccigena	0.77
GQ925387		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.92	Agaricales	0.84	Mycenaceae	0.34	Mycena	0.27	Mycena_rubromarginata	0.09
KF777163		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Coronophorales	1.00	Ceratostomataceae	1.00	Harzia	1.00	Harzia_cameroonensis	0.94
UDB035481		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.98	Diaporthales	0.98	Stilbosporaceae	0.76	Stegonsporium	0.76	Stegonsporium_acerophilum	0.76
HQ204674		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.91	Agaricales	0.79	Agaricaceae	0.26	Leucoagaricus	0.19	Leucoagaricus_leucothites	0.18
UDB035484		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Erythrogloeaceae	1.00	Disculoides	1.00	Disculoides_eucalyptorum	1.00
MH414898		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Curvularia	0.86	Curvularia_portulacae	0.54
MH414899		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Curvularia	1.00	Curvularia_micropus	0.33
MN954700		Fungi	1.00	Ascomycota	0.76	Sordariomycetes	0.31	Microascales	0.09	Phallaceae	0.09	Phallus	0.09	Phallus_luteus	0.09
KX378870		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.91	Polyporales	0.53	Steccherinaceae	0.26	Steccherinum	0.17	Steccherinum_bourdotii	0.17
MW193776		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.89	Mycenaceae	0.26	Mycena	0.18	Collybia_cirrhata	0.16
KJ547666		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.65	Calonarius	0.65	Calonarius_piceae	0.65
JX424040		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Marasmiaceae	0.98	Amyloflagellula	0.98	Amyloflagellula_inflata	0.94
EU167586		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Cladosporiales	0.99	Cladosporiaceae	0.99	Rachicladosporium	0.77	Rachicladosporium_luculiae	0.39
KP224319		Fungi	1.00	Basidiomycota	0.83	Agaricomycetes	0.69	Agaricales	0.39	Polyporaceae	0.11	Pleurotus	0.06	Pleurotus_cystidiosus	0.06
KJ547667		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.48	Calonarius	0.48	Calonarius_piceae	0.48
LC274663		Fungi	1.00	Ascomycota	0.38	Agaricomycetes	0.25	Saccharomycetales	0.18	Saccharomycetaceae	0.13	Massaria	0.04	Massaria_inquinans	0.04
AF096202		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.31	Eurotiales	0.20	Trichocomaceae	0.17	Tympanis	0.14	Tympanis_conspersa	0.14
HQ013090		Fungi	1.00	Basidiomycota	1.00	Ustilaginomycetes	1.00	Ustilaginales	1.00	Ustilaginaceae	1.00	Anthracocystis	1.00	Anthracocystis_themedae-arguentis	0.96
AB080543		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.57	Helotiales	0.56	Heterosphaeriaceae	0.18	Heterosphaeria	0.18	Heterosphaeria_veratri	0.18
KJ547668		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.99	Cortinariaceae	0.52	Calonarius	0.52	Calonarius_piceae	0.52
KP020113		Fungi	1.00	Basidiomycota	0.97	Agaricostilbomycetes	0.95	Agaricostilbales	0.95	Ruineniaceae	0.95	Ruinenia	0.95	Ruinenia_pyrrosiae	0.28
AB080540		Fungi	1.00	Ascomycota	0.98	Leotiomycetes	0.53	Helotiales	0.51	Heterosphaeriaceae	0.37	Heterosphaeria	0.37	Heterosphaeria_veratri	0.37
HQ149687		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Zasmidium	0.30	Cercospora_coniogrammes	0.28
KJ027499		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Cryphonectriaceae	1.00	Celoporthe	0.98	Celoporthe_eucalypti	0.98
UDB035487		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Cantharellales	1.00	Ceratobasidiaceae	1.00	Ceratobasidium	0.70	Ceratobasidium_cereale	0.70
MH859046		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Tilachlidiaceae	1.00	Tilachlidium	1.00	Tilachlidium_brachiatum	1.00
KF777169		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.94	Diaporthales	0.37	Myrmecridiaceae	0.26	Myrmecridium	0.26	Myrmecridium_schulzeri	0.26
UDB035489		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Helotiales_fam_Incertae_sedis_Gorgoniceps	1.00	Gorgoniceps	1.00	Gorgoniceps_viridula	1.00
AF416460		Fungi	1.00	Ascomycota	0.99	Dothideomycetes	0.38	Pleosporales	0.20	Massariaceae	0.17	Massaria	0.17	Massaria_mediterranea	0.17
AB080546		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.51	Helotiales	0.51	Gelatinodiscaceae	0.15	Xerombrophila	0.15	Xerombrophila_crystallifera	0.15
AF031191		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	1.00	Lentinula	1.00	Lentinula_edodes	1.00
MT072898		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.97	Psathyrellaceae	0.38	Kuehneromyces	0.23	Kuehneromyces_mutabilis	0.23
AF096204		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.95	Leotiales	0.93	Tympanidaceae	0.93	Tympanis	0.93	Tympanis_pseudotsugae	0.93
MN699406		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Pleurotheciales	1.00	Pleurotheciaceae	1.00	Pleurotheciella	1.00	Pleurotheciella_submersa	1.00
HQ013094		Fungi	1.00	Basidiomycota	1.00	Ustilaginomycetes	1.00	Ustilaginales	1.00	Ustilaginaceae	1.00	Anthracocystis	0.78	Anthracocystis_themedae-arguentis	0.68
KF144909		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Apiosporaceae	1.00	Apiospora	1.00	Apiospora_pseudospegazzinii	1.00
KF144903		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	0.99	Apiosporaceae	0.98	Apiospora	0.98	Apiospora_pseudospegazzinii	0.95
KX228253		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	1.00	Phaeosphaeria	1.00	Phaeosphaeria_podocarpi	1.00
AB080548		Fungi	1.00	Ascomycota	0.96	Sordariomycetes	0.40	Helotiales	0.27	Drepanopezizaceae	0.06	Myrmecridium	0.06	Myrmecridium_schulzeri	0.06
KX228252		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Xylariales_fam_Incertae_sedis_Subulispora	1.00	Subulispora	1.00	Subulispora_biappendiculata	0.81
JN642228		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.91	Agaricales	0.76	Psathyrellaceae	0.23	Agaricus	0.17	Agaricus_eburneocanus	0.10
KX228251		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Vermiculariopsiellales	0.98	Vermiculariopsiellaceae	0.98	Vermiculariopsis	0.98	Vermiculariopsis_pediculata	0.98
JN616431		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.98	Agaricales	0.98	Agaricales_fam_Incertae_sedis_Melanoleuca	0.90	Melanoleuca	0.90	Melanoleuca_castaneofusca	0.90
JX496094		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	1.00	Paraphaeosphaeria	1.00	Paraphaeosphaeria_sardoa	1.00
JN712485		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Venturiales	1.00	Sympoventuriaceae	1.00	Fusicladium	1.00	Fusicladium_proteae	1.00
JN241686		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_pseudoaaseri	1.00
JN642229		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.89	Agaricales	0.81	Psathyrellaceae	0.43	Tulosesus	0.17	Tulosesus_pallidus	0.17
KM260148		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.78	Psathyrellaceae	0.23	Psilocybe	0.11	Hormographiella_verticillata	0.08
KX228256		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.84	Venturiales	0.84	Venturiaceae	0.58	Fagicola	0.31	Fagicola_fagi	0.31
AF226660		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.45	Marthamycetales	0.18	Marthamycetaceae	0.18	Cyclaneusma	0.18	Cyclaneusma_minus	0.18
DQ842014		Fungi	1.00	Ascomycota	0.99	Lecanoromycetes	0.29	Acarosporales	0.29	Acarosporaceae	0.29	Sarcogyne	0.29	Sarcogyne_similis	0.29
AJ292199		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.97	Helotiales	0.94	Hyaloscyphaceae	0.70	Hyaloscypha	0.70	Hyaloscypha_finlandica	0.69
KX228257		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	0.98	Lentitheciaceae	0.37	Lentithecium	0.34	Lentithecium_aquaticum	0.34
JN040501		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.35	Helotiales	0.35	Mollisiaceae	0.35	Phialocephala	0.35	Phialocephala_fluminis	0.35
JF908775		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Russulaceae	1.00	Lactarius	1.00	Lactarius_subdulcis	1.00
KX228255		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Cyphellophoraceae	1.00	Cyphellophora	1.00	Cyphellophora_pauciseptata	0.93
KX228254		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_xanthorrhoeae	0.32
KT958774		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.56	Coniochaetales	0.28	Pseudeurotiaceae	0.26	Pseudogymnoascus	0.18	Pseudogymnoascus_roseus	0.18
JX496097		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	1.00	Kalmusia	1.00	Kalmusia_variispora	1.00
MW980545		Fungi	1.00	Ascomycota	0.52	Agaricomycetes	0.26	Saccharomycetales	0.23	Saccharomycetaceae	0.16	Kazachstania	0.12	Kazachstania_telluris	0.07
JX000370		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Strophariaceae	0.22	Pholiota	0.14	Pholiota_adiposa	0.13
AJ547869		Fungi	1.00	Basidiomycota	0.86	Agaricomycetes	0.60	Agaricales	0.28	Hydnaceae	0.16	Sistotrema	0.16	Sistotrema_brinkmannii	0.11
KP273233		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.75	Onygenales	0.40	Arthrodermataceae	0.35	Penicillium	0.15	Arthroderma_cuniculi	0.08
JN040506		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Trichomeriaceae	1.00	Knufia	1.00	Knufia_petricola	1.00
JX000372		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Cortinariaceae	0.63	Calonarius	0.63	Calonarius_piceae	0.63
JF951154		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Dictyosporiaceae	0.96	Dictyosporium	0.87	Dictyosporium_strelitziae	0.87
ON227097		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.90	Magnaporthales	0.49	Magnaporthaceae	0.44	Slopeiomyces	0.17	Slopeiomyces_cylindrosporus	0.17
LC096169		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.97	Pleosporales	0.97	Lophiotremataceae	0.96	Atrocalyx	0.96	Atrocalyx_lignicola	0.96
JN712486		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Fusculinaceae	1.00	Gordonomyces	1.00	Gordonomyces_mucovaginatus	1.00
MH863025		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Calosphaeriales	0.98	Calosphaeriales_fam_Incertae_sedis_Sulcatistroma	0.98	Sulcatistroma	0.98	Sulcatistroma_nolinae	0.98
JN040508		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Coniosporiales	1.00	Coniosporiaceae	1.00	Coniosporium	1.00	Coniosporium_apollinis	1.00
AJ629875		Fungi	1.00	Basidiomycota	0.65	Agaricomycetes	0.59	Russulales	0.17	Peniophoraceae	0.07	Echinodontium	0.06	Echinodontium_tsugicola	0.06
MG946813		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.75	Agaricales	0.63	Physalacriaceae	0.11	Pterula	0.10	Pterula_gracilis	0.10
KX887210		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	1.00	Elsinoe_caleae	0.59
UDB011020		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Hypocreaceae	1.00	Hypomyces	0.91	Hypomyces_rosellus	0.78
JX000375		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	0.18	Gymnopilus	0.16	Gymnopilus_penetrans	0.16
JX000374		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.99	Cortinariaceae	0.27	Calonarius	0.27	Calonarius_piceae	0.27
JX000373		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Agaricales	0.99	Cortinariaceae	0.35	Calonarius	0.35	Calonarius_piceae	0.35
HM488760		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricaceae	0.97	Agaricus	0.95	Agaricus_sylvaticus	0.50
KP273230		Fungi	1.00	Ascomycota	0.88	Dothideomycetes	0.43	Mycosphaerellales	0.29	Mycosphaerellaceae	0.21	Pseudocercospora	0.10	Pseudocercospora_griseola	0.09
MG136919		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	0.95	Ophiocordycipitaceae	0.22	Harposporium	0.18	Trichothecium_crotocinigenum	0.12
KX887217		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	1.00	Elsinoe_asclepiadearum	1.00
KC257440		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.93	Entolomataceae	0.53	Entoloma	0.53	Entoloma_juncinum	0.37
