ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
MT935093		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Physalacriaceae	0.42	Flammulina	0.25	Flammulina_elastica	0.22
UDB038094		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Boletales	1.00	Coniophoraceae	1.00	Coniophora	1.00	Coniophora_arida	1.00
MT935094		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.87	Physalacriaceae	0.37	Armillaria	0.16	Flammulina_stratosa	0.10
AB809629		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.75	Helminthosporium	0.69	Helminthosporium_solani	0.69
KJ862367		Fungi	1.00	Ascomycota	0.47	Agaricomycetes	0.22	Saccharomycetales	0.21	Anthracoideaceae	0.10	Farysia	0.10	Farysia_acheniorum	0.09
FJ866800		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.35	Sareales	0.17	Sareaceae	0.17	Sarea	0.17	Sarea_resinae	0.17
MW442967		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Periconiaceae	0.99	Periconia	0.99	Periconia_circinata	0.60
LR583730		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	1.00	Fusarium_pseudensiforme	1.00
KX306880		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Stereaceae	1.00	Stereum	0.49	Stereum_rugosum	0.45
KX887269		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	1.00	Elsinoe_pitangae	0.92
KY081800		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	1.00	Schizoporaceae	1.00	Xylodon	0.57	Xylodon_raduloides	0.57
FJ178185		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetaceae	1.00	Kazachstania	1.00	Kazachstania_turicensis	0.99
KT598384		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Bondarzewiaceae	1.00	Heterobasidion	1.00	Heterobasidion_araucariae	1.00
MW301066		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Candolleomyces	0.99	Candolleomyces_candolleanus	0.99
KY081801		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	0.81	Schizoporaceae	0.78	Xylodon	0.36	Xylodon_raduloides	0.36
MZ663774		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.35	Calonarius	0.35	Calonarius_piceae	0.35
KY081802		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	0.93	Schizoporaceae	0.92	Schizopora	0.69	Schizopora_paradoxa	0.69
JQ900619		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.47	Helotiales	0.30	Dermateaceae	0.13	Apenidiella	0.10	Apenidiella_strumelloidea	0.10
JQ900618		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.31	Helotiales	0.23	Sareaceae	0.13	Sarea	0.13	Sarea_resinae	0.13
KC179374		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.28	Sareales	0.27	Sareaceae	0.27	Sarea	0.27	Sarea_resinae	0.27
MG913215		Fungi	1.00	Basidiomycota	0.68	Agaricomycetes	0.63	Saccharomycetales	0.25	Polyporaceae	0.19	Panellus	0.12	Panellus_violaceofulvus	0.12
KY081805		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	0.99	Schizoporaceae	0.99	Hyphodontia	0.77	Hyphodontia_crustosa	0.75
KX505871		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Chaetosphaeriales	1.00	Chaetosphaeriaceae	1.00	Sporoschisma	1.00	Sporoschisma_hemipsilum	1.00
EF538424		Fungi	1.00	Basidiomycota	0.87	Agaricomycetes	0.82	Agaricales	0.58	Hymenogastraceae	0.10	Xeromphalina	0.09	Xeromphalina_campanella	0.09
HF545007		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Aspergillus	1.00	Aspergillus_tsunodae	0.54
AJ585458		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	0.64	Pholiota	0.34	Pholiota_spumosa	0.20
KP137063		Fungi	1.00	Basidiomycota	0.71	Agaricomycetes	0.58	Agaricales	0.47	Agaricaceae	0.17	Agaricus	0.17	Agaricus_fiardii	0.07
MW892417		Fungi	1.00	Basidiomycota	0.78	Ustilaginomycetes	0.29	Urocystidales	0.29	Glomosporiaceae	0.22	Thecaphora	0.22	Thecaphora_melandrii	0.22
KX190913		Fungi	1.00	Ascomycota	0.36	Mucoromycetes	0.25	Mucorales	0.25	Mucoraceae	0.22	Mucor	0.21	Mucor_mousanensis	0.13
EU784225		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.92	Geastrales	0.58	Geastraceae	0.58	Sphaerobolus	0.55	Sphaerobolus_stellatus	0.55
KF291158		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.93	Agaricales	0.48	Typhulaceae	0.17	Typhula	0.17	Typhula_sclerotioides	0.17
MN161914		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	0.93	Elsinoe_tectificae	0.57
AY271808		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Melanconiellaceae	1.00	Sphaeronaemella	1.00	Sphaeronaemella_fragariae	1.00
OM117610		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	0.99	Fusarium_buharicum	0.95
KT951427		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_sylvaticus	0.52
KM983701		Fungi	1.00	Basidiomycota	0.84	Agaricomycetes	0.80	Agaricales	0.41	Hyphodermataceae	0.11	Hyphoderma	0.11	Mucidula_mucida	0.09
MN161917		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Fusculinaceae	0.82	Gordonomyces	0.82	Gordonomyces_mucovaginatus	0.82
KP662538		Fungi	1.00	Basidiomycota	0.65	Agaricomycetes	0.62	Agaricales	0.37	Omphalotaceae	0.11	Gymnopus	0.10	Gymnopus_junquilleus	0.08
KR025857		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_gastronevadensis	0.67
MN161918		Fungi	1.00	Ascomycota	0.99	Dothideomycetes	0.79	Dothideales	0.32	Dothideomycetes_fam_Incertae_sedis_Phaeosclera	0.30	Phaeosclera	0.30	Phaeosclera_dematioides	0.30
KJ663836		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.98	Helotiales	0.96	Cenangiaceae	0.34	Crumenulopsis	0.23	Crumenulopsis_pinicola	0.17
MG022181		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.96	Chaetosphaeriales	0.44	Chaetosphaeriaceae	0.44	Chaetosphaeria	0.23	Chaetosphaeria_myriocarpa	0.23
MN161919		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Marthamycetales	1.00	Marthamycetaceae	1.00	Cyclaneusma	1.00	Cyclaneusma_minus	1.00
KF732280		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.20	Calonarius	0.20	Calonarius_piceae	0.20
KT186468		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Teratosphaeriaceae	1.00	Baudoinia	1.00	Baudoinia_compniacensis	1.00
MK850939		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.89	Boletales	0.37	Boletaceae	0.31	Boletus	0.31	Boletus_reticulatus	0.31
KF732281		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.88	Calonarius	0.88	Calonarius_piceae	0.88
AJ237623		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Lycoperdaceae	1.00	Lycoperdon	0.96	Lycoperdon_utriforme	0.96
HQ847001		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Tulosesus	0.99	Tulosesus_pallidus	0.99
KF732282		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.56	Calonarius	0.56	Calonarius_piceae	0.56
UDB011532		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	0.92	Mycena	0.90	Mycena_citrinomarginata	0.48
MH554108		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Sporocadaceae	1.00	Seimatosporium	1.00	Seimatosporium_hypericinum	1.00
KT186469		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Teratosphaeriaceae	1.00	Baudoinia	1.00	Baudoinia_compniacensis	0.96
MF374353		Fungi	1.00	Ascomycota	0.79	Sordariomycetes	0.66	Chaetosphaeriales	0.18	Chaetosphaeriaceae	0.18	Codinaea	0.13	Codinaea_acaciae	0.12
KF732283		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.64	Calonarius	0.64	Calonarius_piceae	0.64
MF374354		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.97	Diaporthales	0.55	Cytosporaceae	0.16	Cytospora	0.16	Cytospora_diatrypelloidea	0.12
EF611340		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.94	Coniochaetales	0.32	Coniochaetaceae	0.32	Coniochaeta	0.27	Coniochaeta_verticillata	0.13
KF732284		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.40	Calonarius	0.40	Calonarius_piceae	0.40
MF374355		Fungi	1.00	Ascomycota	0.96	Sordariomycetes	0.93	Hypocreales	0.30	Ophiostomataceae	0.21	Grosmannia	0.09	Diplogelasinospora_grovesii	0.08
AF033402		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	0.87	Penicillium_citreonigrum	0.29
KY101829		Fungi	1.00	Ascomycota	0.97	Saccharomycetes	0.95	Saccharomycetales	0.95	Saccharomycetales_fam_Incertae_sedis_Candida	0.59	Candida	0.59	Candida_pseudoflosculorum	0.58
MT935554		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.93	Physalacriaceae	0.31	Armillaria	0.25	Armillaria_mellea	0.16
KY105704		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Trichomonascaceae	1.00	Trichomonascus	1.00	Trichomonascus_petasosporus	1.00
MF374356		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.95	Diaporthomycetidae_ord_Incertae_sedis_Thyridiaceae	0.32	Thyridiaceae	0.32	Thyridium	0.32	Thyridium_cornearis	0.31
MH510031		Fungi	1.00	Ascomycota	0.98	Dothideomycetes	0.51	Pleosporales	0.29	Pleosporaceae	0.06	Plenodomus	0.06	Sarea_resinae	0.06
KF732287		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.96	Strophariaceae	0.23	Myxomphalia	0.16	Myxomphalia_maura	0.16
MT935556		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.94	Marasmiaceae	0.28	Crinipellis	0.23	Crinipellis_scabella	0.23
MF374358		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.95	Sordariomycetes_ord_Incertae_sedis_Paradiplococcium	0.43	Sordariomycetes_fam_Incertae_sedis_Paradiplococcium	0.43	Paradiplococcium	0.43	Paradiplococcium_singulare	0.43
HQ847007		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Coprinellus	0.63	Coprinellus_eurysporus	0.62
AF033406		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_spinulosum	1.00
AM749940		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Hypoxylaceae	1.00	Hypoxylon	1.00	Hypoxylon_hinnuleum	1.00
MF374359		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.91	Sordariomycetes_ord_Incertae_sedis_Paradiplococcium	0.30	Sordariomycetes_fam_Incertae_sedis_Paradiplococcium	0.30	Paradiplococcium	0.30	Paradiplococcium_singulare	0.30
MZ580449		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.56	Calonarius	0.56	Calonarius_piceae	0.56
KX774266		Fungi	1.00	Basidiomycota	0.94	Agaricomycetes	0.94	Agaricales	0.55	Stereaceae	0.21	Amylostereum	0.12	Amylostereum_ferreum	0.11
KX774267		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Entolomataceae	1.00	Entoloma	1.00	Entoloma_juncinum	0.73
MT436327		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_eburneocanus	0.41
MH777097		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.96	Microascales	0.75	Triadelphiaceae	0.72	Triadelphia	0.72	Triadelphia_pulvinata	0.28
KX774269		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.96	Agaricales	0.70	Entolomataceae	0.25	Entoloma	0.25	Entoloma_juncinum	0.20
UDB015422		Fungi	1.00	Basidiomycota	0.55	Agaricomycetes	0.52	Agaricales	0.25	Hymenochaetaceae	0.10	Phylloporia	0.10	Phylloporia_ribis	0.10
MH188902		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.78	Botryosphaeriales	0.66	Saccharataceae	0.41	Septorioides	0.38	Septorioides_pini-thunbergii	0.38
UDB001022		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.98	Agaricales_fam_Incertae_sedis_Myxomphalia	0.21	Myxomphalia	0.21	Myxomphalia_maura	0.21
UDB015423		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Panaeolus	1.00	Panaeolus	1.00	Panaeolus_acuminatus	1.00
UDB015425		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Psathyrellaceae	0.70	Psathyrella	0.61	Psathyrella_fusca	0.48
MT590923		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.56	Eurotiales	0.46	Aspergillaceae	0.34	Aspergillus	0.13	Penicillago_nodositata	0.10
MN963955		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Debaryomycetaceae	0.98	Suhomyces	0.98	Suhomyces_emberorum	0.37
UDB015429		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Strophariaceae	1.00	Stropharia	1.00	Stropharia_coronilla	1.00
MG678486		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Phallales	1.00	Phallaceae	1.00	Phallus	1.00	Phallus_luteus	1.00
LC514671		Fungi	1.00	Ascomycota	0.74	Dothideomycetes	0.21	Saccharomycetales	0.15	Saccharomycetaceae	0.11	Kazachstania	0.10	Kazachstania_humilis	0.06
MG678487		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Phallales	0.99	Phallaceae	0.99	Phallus	0.99	Phallus_luteus	0.99
DQ223762		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.89	Hypoxylaceae	0.66	Daldinia	0.33	Hypoxylon_investiens	0.28
AF197973		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Phaeomoniellales	1.00	Celotheliaceae	1.00	Phaeomoniella	1.00	Phaeomoniella_chlamydospora	1.00
KF501437		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.97	Agaricaceae	0.68	Leucoagaricus	0.33	Leucoagaricus_leucothites	0.30
KY923017		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Psathyrellaceae	0.31	Psathyrella	0.18	Gymnopus_confluens	0.15
MH885349		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.95	Boletales	0.63	Boletaceae	0.61	Boletus	0.61	Boletus_reticulatus	0.60
KY923018		Fungi	1.00	Basidiomycota	0.86	Agaricomycetes	0.85	Agaricales	0.52	Strophariaceae	0.14	Stropharia	0.10	Stropharia_rugosoannulata	0.09
KY923019		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.87	Agaricales	0.69	Psathyrellaceae	0.25	Agaricus	0.15	Agaricus_trisulphuratus	0.14
KF306333		Fungi	1.00	Basidiomycota	0.75	Agaricomycetes	0.67	Agaricales	0.38	Agaricaceae	0.12	Agaricus	0.12	Lentinula_edodes	0.05
KU861560		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	0.87	Mycena	0.85	Mycena_polygramma	0.32
KJ490630		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Diaporthe	1.00	Diaporthe_citrichinensis	0.92
EF026121		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.99	Xylariaceae	0.99	Xylaria	0.54	Xylaria_hypoxylon	0.42
KF830028		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.98	Agaricales	0.89	Psathyrellaceae	0.45	Tulosesus	0.21	Tulosesus_pallidus	0.21
MT822550		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Diaporthe	1.00	Diaporthe_caulivora	0.52
KF830029		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.88	Agaricales	0.77	Psathyrellaceae	0.34	Tulosesus	0.14	Tulosesus_pallidus	0.14
UDB024615		Fungi	1.00	Basidiomycota	0.91	Tremellomycetes	0.56	Cystofilobasidiales	0.55	Mrakiaceae	0.29	Udeniomyces	0.28	Udeniomyces_megalosporus	0.26
MN337232		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Graphostromataceae	1.00	Biscogniauxia	1.00	Biscogniauxia_nummularia	0.98
MN310213		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Cladophialophora	0.83	Cladophialophora_carrionii	0.32
EF026123		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Xylariaceae	1.00	Xylaria	1.00	Xylaria_xylarioides	0.61
KF667241		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.94	Chaetothyriales	0.94	Herpotrichiellaceae	0.92	Exophiala	0.80	Exophiala_eucalyptorum	0.80
JX476030		Fungi	1.00	Ascomycota	1.00	Xylonomycetes	0.40	Symbiotaphrinales	0.31	Symbiotaphrinaceae	0.31	Symbiotaphrina	0.31	Symbiotaphrina_buchneri	0.30
U68324		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	1.00	Ascosphaeraceae	1.00	Ascosphaera	1.00	Ascosphaera_fusiformis	1.00
KF667242		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.97	Chaetothyriales	0.95	Herpotrichiellaceae	0.95	Exophiala	0.90	Exophiala_eucalyptorum	0.87
KJ490633		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Stenocarpella	0.96	Stenocarpella_macrospora	0.96
KF251430		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Cercospora	1.00	Cercospora_coniogrammes	1.00
U68325		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	1.00	Ascosphaeraceae	1.00	Ascosphaera	1.00	Ascosphaera_celerrima	0.93
UDB0760167		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Thelephorales	0.97	Thelephoraceae	0.97	Thelephora	0.97	Thelephora_terrestris	0.97
MK347732		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Pleosporales	0.99	Acrocalymmaceae	0.56	Acrocalymma	0.56	Acrocalymma_walkeri	0.56
U68326		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	1.00	Ascosphaeraceae	1.00	Ascosphaera	1.00	Ascosphaera_xerophila	1.00
KT286855		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.90	Russulales	0.33	Russulaceae	0.15	Lactarius	0.15	Lactarius_ciliatus	0.15
U68327		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	1.00	Ascosphaeraceae	1.00	Ascosphaera	1.00	Ascosphaera_naganensis	1.00
MK347734		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	0.99	Mycosphaerellaceae	0.98	Dothistroma	0.51	Dothistroma_pini	0.51
U68328		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Ascosphaerales	1.00	Ascosphaeraceae	1.00	Ascosphaera	1.00	Ascosphaera_proliperda	0.66
AB809630		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.58	Stagonospora	0.48	Stagonospora_duoseptata	0.48
KP670406		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Gloeophyllales	0.81	Gloeophyllaceae	0.81	Chaetodermella	0.67	Chaetodermella_luna	0.67
KT276332		Fungi	1.00	Ascomycota	0.98	Saccharomycetes	0.92	Saccharomycetales	0.92	Saccharomycetales_fam_Incertae_sedis_Candida	0.34	Candida	0.34	Yamadazyma_tumulicola	0.30
AB809631		Fungi	1.00	Ascomycota	0.99	Dothideomycetes	0.90	Pleosporales	0.64	Dothideomycetes_fam_Incertae_sedis_Asteromassaria	0.24	Asteromassaria	0.24	Asteromassaria_berberidicola	0.24
MK347737		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymellaceae	1.00	Didymella	0.98	Didymella_exigua	0.98
AB809633		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Lentitheciaceae	0.94	Lentithecium	0.81	Lentithecium_aquaticum	0.81
MK850486		Fungi	1.00	Ascomycota	0.74	Dothideomycetes	0.26	Pezizales	0.21	Pleosporaceae	0.17	Monascella	0.11	Monascella_botryosa	0.11
HQ650766		Fungi	1.00	Basidiomycota	0.87	Agaricomycetes	0.82	Polyporales	0.28	Polyporaceae	0.08	Epithele	0.06	Epithele_efibulata	0.06
AB809634		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	0.33	Pseudopithomyces	0.17	Herpotrichia_striatispora	0.16
MK287530		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.98	Xylariales	0.90	Hypoxylaceae	0.78	Hypoxylon	0.71	Hypoxylon_investiens	0.66
MK347739		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.98	Pleosporales	0.96	Cyclothyriellaceae	0.28	Massariosphaeria	0.28	Massariosphaeria_roumeguerei	0.28
MG893205		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.98	Incrustoporiaceae	0.91	Tyromyces	0.91	Tyromyces_chioneus	0.91
MK850489		Fungi	1.00	Ascomycota	0.69	Pezizomycetes	0.25	Pezizales	0.25	Pyronemataceae	0.18	Pyronema	0.10	Pyronema_domesticum	0.10
KY105250		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycopsidaceae	1.00	Saccharomycopsis	1.00	Saccharomycopsis_capsularis	1.00
AB809635		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.94	Pleosporales	0.92	Didymosphaeriaceae	0.23	Camarographium	0.15	Camarographium_carpini	0.15
EF568100		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Trichomonascaceae	1.00	Zygoascus	1.00	Zygoascus_hellenicus	1.00
AB809636		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Periconiaceae	0.48	Periconia	0.48	Periconia_celtidis	0.46
AB809637		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.94	Pleosporales	0.56	Dothideomycetes_fam_Incertae_sedis_Asteromassaria	0.37	Asteromassaria	0.37	Asteromassaria_berberidicola	0.37
AY163560		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Rhinocladiella	0.99	Rhinocladiella_similis	0.99
AB809638		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.90	Pleosporales	0.54	Dothideomycetes_fam_Incertae_sedis_Asteromassaria	0.36	Asteromassaria	0.36	Asteromassaria_berberidicola	0.36
EU096525		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.98	Helotiales	0.98	Helotiaceae	0.58	Hymenoscyphus	0.39	Hymenoscyphus_fructigenus	0.18
AY163561		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Exophiala	0.71	Exophiala_nishimurae	0.62
HM562108		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.85	Agaricales	0.44	Irpicaceae	0.13	Ceriporia	0.13	Ceriporia_lacerata	0.13
KX887275		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	1.00	Elsinoe_asclepiadearum	0.52
MK287536		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.96	Hypoxylaceae	0.94	Hypoxylon	0.88	Hypoxylon_rubiginosum	0.86
KY105255		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycopsidaceae	1.00	Saccharomycopsis	1.00	Saccharomycopsis_crataegensis	1.00
ON226746		Fungi	1.00	Ascomycota	0.95	Dothideomycetes	0.69	Pleosporales	0.61	Didymellaceae	0.26	Didymella	0.25	Didymella_exigua	0.25
KX887277		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Myriangiales	1.00	Elsinoaceae	1.00	Elsinoe	0.99	Elsinoe_fici-caricae	0.43
FJ866811		Fungi	1.00	Ascomycota	0.93	Sordariomycetes	0.36	Sareales	0.23	Sareaceae	0.23	Sarea	0.23	Sarea_resinae	0.23
MZ663780		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.97	Pseudoclitocybaceae	0.60	Pseudoclitocybe	0.60	Pseudoclitocybe_obbata	0.59
