ID	class	order	family	Prob_class	Prob_order	Prob_family
GCOL3019-16	Insecta	Coleoptera	unk	1	1	0.8352
FBCOE128-12	Insecta	Coleoptera	unk	1	1	0.6848
GBCL28246-19	Insecta	Coleoptera	Buprestidae	1	1	0.5466000000000001
FBCOJ716-13	Insecta	Coleoptera	unk	1	1	0.5667000000000001
FBCOK312-13	Insecta	Coleoptera	Dryopidae	1	1	0.6073
GBCOU649-13	Insecta	Coleoptera	Melyridae	1	1	0.9984999999999999
FBCOC519-10	Insecta	Coleoptera	Mycetophagidae	1	1	0.8279000000000001
FBCOK616-13	Insecta	Coleoptera	Coccinellidae	1	1	0.7388
FBCOC917-10	Insecta	Coleoptera	Coccinellidae	1	1	0.9989
GCOL8048-16	Insecta	Coleoptera	Brentidae	1	1	0.8519000000000001
FBCOB201-10	Insecta	Coleoptera	Brentidae	1	1	0.998
GBCOG398-13	Insecta	Coleoptera	Brentidae	1	1	0.998
FBCOC888-10	Insecta	Coleoptera	Brentidae	1	1	0.998
GBCOU2225-13	Insecta	Coleoptera	Brentidae	1	1	0.998
GBCL27716-19	Insecta	Coleoptera	Brentidae	1	1	0.736
FBCON779-13	Insecta	Coleoptera	Brentidae	1	1	0.5676000000000001
GBCOC162-12	Insecta	Coleoptera	Brentidae	1	1	0.998
GBCOG475-13	Insecta	Coleoptera	Brentidae	1	1	0.998
FBLMW232-10	Insecta	Lepidoptera	unk	1	1	0.5198
FBLMW038-10	Insecta	Lepidoptera	Argyresthiidae	1	1	0.9618
FBLMZ375-12	Insecta	Lepidoptera	Ypsolophidae	1	1	0.997
GWOTF683-12	Insecta	Lepidoptera	Lycaenidae	1	1	0.9981
GWORO788-09	Insecta	Lepidoptera	Lycaenidae	1	1	0.8038000000000001
FBLMU181-09	Insecta	Lepidoptera	Depressariidae	1	1	0.9974
FBLMW164-10	Insecta	Lepidoptera	Depressariidae	1	1	0.9974
FBLMU715-09	Insecta	Lepidoptera	Depressariidae	1	1	0.9974
ODOPE583-11	Insecta	Lepidoptera	Depressariidae	1	1	0.9328000000000001
GBLAF550-14	Insecta	Lepidoptera	Noctuidae	1	1	0.48590000000000005
ODOPE665-11	Insecta	Lepidoptera	unk	1	1	0.5511
ODOPE411-11	Insecta	Lepidoptera	unk	1	1	0.527
FBLMS148-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMT320-09	Insecta	Lepidoptera	Sesiidae	1	1	0.9993
GWORQ843-10	Insecta	Lepidoptera	Brahmaeidae	1	1	0.7542
ODOPE736-11	Insecta	Lepidoptera	Sphingidae	1	1	0.9963
FBLMX056-11	Insecta	Lepidoptera	Bucculatricidae	1	1	0.9417000000000001
FBLMS216-09	Insecta	Lepidoptera	Pterophoridae	1	1	0.9972
FBLMT645-09	Insecta	Lepidoptera	Pterophoridae	1	1	0.9022
FBLMU189-09	Insecta	Lepidoptera	Yponomeutidae	1	1	0.9958
LNAUW4270-18	Insecta	Lepidoptera	Yponomeutidae	1	1	0.9958
FBLMS398-09	Insecta	Lepidoptera	Pyralidae	1	1	0.997
FGMLK150-17	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
GBLAA2565-15	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
FBLMX085-11	Insecta	Lepidoptera	Gracillariidae	1	1	0.7733
FGMLL143-17	Insecta	Lepidoptera	Gracillariidae	1	1	0.895
FGMLG171-15	Insecta	Lepidoptera	Nepticulidae	1	1	0.9520000000000001
ODOPE063-11	Insecta	Lepidoptera	Opostegidae	1	1	0.9991
BCHYM8785-15	Insecta	Hymenoptera	unk	1	1	0.5524
GBACU2194-13	Insecta	Hymenoptera	Mellinidae	1	1	0.9998
GBDTA813-21	Insecta	Hymenoptera	unk	1	1	1
GMGMT1024-20	Insecta	Hymenoptera	Braconidae	1	1	0.5913999999999999
AMTPA1774-15	Insecta	Hymenoptera	Braconidae	1	1	0.557
GMGMQ2210-18	Insecta	Hymenoptera	Braconidae	1	1	0.5681
GMGMU2061-20	Insecta	Hymenoptera	Braconidae	1	1	0.9211
GBDTA401-21	Insecta	Hymenoptera	Braconidae	1	1	0.5054
GMGMQ4085-18	Insecta	Hymenoptera	Braconidae	1	1	0.9994999999999999
BCHYM8632-15	Insecta	Hymenoptera	Braconidae	1	1	0.7438
GMGMK1467-14	Insecta	Hymenoptera	Chrysididae	1	1	0.5959
FBACB189-11	Insecta	Hymenoptera	Thynnidae	1	1	0.9999
GMGMP6983-18	Insecta	Hymenoptera	Braconidae	1	1	0.6603999999999999
BCHYM9340-15	Insecta	Hymenoptera	Astatidae	1	1	0.964
GMGMV3327-20	Insecta	Diptera	Cecidomyiidae	1	1	0.8350000000000001
GMGMV884-20	Insecta	Hymenoptera	Dryinidae	1	1	0.5092
AMTPB2066-15	Insecta	Hymenoptera	Dryinidae	1	1	0.9994
BCHYM9363-15	Insecta	Hymenoptera	Philanthidae	1	1	0.8843
FBHAP104-09	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBAPD286-11	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
HYMAA518-23	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBAPD524-11	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBAPD523-11	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBAPC299-10	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBAPB421-09	Insecta	Hymenoptera	unk	1	1	0.6654999999999999
GBACU2092-13	Insecta	Hymenoptera	Apidae	1	1	0.8580000000000001
GBACU313-12	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBAPB456-09	Insecta	Hymenoptera	Apidae	1	1	0.5884999999999999
FBAPB280-09	Insecta	Hymenoptera	Apidae	1	1	0.9983
BCHYM1516-13	Insecta	Hymenoptera	Megachilidae	1	1	0.8733000000000001
GBACU1157-12	Insecta	Hymenoptera	Apidae	1	1	0.8283
GBACU2091-13	Insecta	Hymenoptera	Apidae	1	1	0.8580000000000001
FBAPB701-09	Insecta	Hymenoptera	Megachilidae	1	1	0.9949
GBACU1211-12	Insecta	Hymenoptera	Megachilidae	1	1	0.9833
GBACU1192-12	Insecta	Hymenoptera	Apidae	1	1	0.9983
GBCHA1065-13	Insecta	Hymenoptera	Megachilidae	1	1	0.9842
FBAPB723-09	Insecta	Hymenoptera	Megachilidae	1	1	0.8784000000000001
FBAPB702-09	Insecta	Hymenoptera	Megachilidae	1	1	0.9837
GBACU1137-12	Insecta	Hymenoptera	Megachilidae	1	1	0.9232
GBACU3550-13	Insecta	Hymenoptera	unk	1	1	0.6558
GBACU1363-12	Insecta	Hymenoptera	unk	1	1	0.5711
BCHYM1317-13	Insecta	Hymenoptera	Halictidae	1	1	0.8772000000000001
GBCHA959-13	Insecta	Hymenoptera	Halictidae	1	1	0.7635
GBCHA1132-13	Insecta	Hymenoptera	Halictidae	1	1	0.8743000000000001
GBACU908-12	Insecta	Hymenoptera	unk	1	1	0.7416
GMGRG1128-13	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMR1329-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
FBIIA613-10	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9766
GMGMP4876-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
AMTPB1389-15	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMI1412-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGRD271-13	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
FBIIA599-10	Insecta	Hymenoptera	Ichneumonidae	1	1	0.981
GMGMN1355-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9560000000000001
GMGMQ1399-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
ASQIC316-09	Insecta	Hymenoptera	Ichneumonidae	1	1	0.998
GMGML1434-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
BCHYM8359-15	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9501000000000001
GMGMV2513-20	Insecta	Hymenoptera	Ichneumonidae	1	1	0.6953999999999999
GMGMK455-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.7593
GMGMV2580-20	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9401
GMGRD237-13	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMR1686-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
BCHYM7472-15	Insecta	Hymenoptera	Ichneumonidae	1	1	0.8118000000000001
GMGMM429-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.7382
GBACU110-12	Insecta	Hymenoptera	Pemphredonidae	1	1	0.9988
BCHYM9058-15	Insecta	Hymenoptera	Crabronidae	1	1	0.5192
FBACB222-11	Insecta	Hymenoptera	Crabronidae	1	1	0.8307000000000001
FBACA150-10	Insecta	Hymenoptera	Crabronidae	1	1	0.9987
FBACA183-10	Insecta	Hymenoptera	Crabronidae	1	1	0.8307000000000001
GBGST089-13	Insecta	Hymenoptera	unk	1	1	0.6131
GBMIX3064-16	Insecta	Hymenoptera	unk	1	1	0.5414
FBACA1038-10	Insecta	Hymenoptera	Crabronidae	1	1	0.9055
GBACU222-12	Insecta	Hymenoptera	unk	1	1	0.5508000000000001
GBACU280-12	Insecta	Hymenoptera	Psenidae	1	1	0.9643999999999999
FBACB529-11	Insecta	Hymenoptera	Bembicidae	1	1	0.9972
FBACB147-11	Insecta	Hymenoptera	Bembicidae	1	1	0.9972
FBACB013-11	Insecta	Hymenoptera	Bembicidae	1	1	0.9972
GBCHA626-13	Insecta	Hymenoptera	Bembicidae	1	1	0.9972
GBACU2198-13	Insecta	Hymenoptera	Bembicidae	1	1	0.9972
BCHYM5043-14	Insecta	Hymenoptera	Sphecidae	1	1	0.5381
BCHYM5041-14	Insecta	Hymenoptera	Sphecidae	1	1	0.5257000000000001
BCHYM4930-14	Insecta	Hymenoptera	unk	1	1	0.6648
GMGRD926-13	Insecta	Hymenoptera	Ichneumonidae	1	1	0.8076000000000001
BCHYM9311-15	Insecta	Hymenoptera	Bembicidae	1	1	0.9972
BCHYM5055-14	Insecta	Hymenoptera	Bembicidae	1	1	0.9972
BCHYM15137-16	Insecta	Hymenoptera	unk	1	1	0.6377
AMTPB1265-15	Insecta	Hymenoptera	Diapriidae	1	1	0.6772999999999999
GMGMP3032-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9353
FBACA277-10	Insecta	Hymenoptera	Vespidae	1	1	0.9994
FBACA196-10	Insecta	Hymenoptera	Vespidae	1	1	0.8752000000000001
FBACA198-10	Insecta	Hymenoptera	Vespidae	1	1	0.927
GBACU1717-12	Insecta	Hymenoptera	Vespidae	1	1	0.9994
GBACU230-12	Insecta	Hymenoptera	Vespidae	1	1	0.7254999999999999
FBACA365-10	Insecta	Hymenoptera	Vespidae	1	1	0.7131
GBACU1719-12	Insecta	Hymenoptera	Vespidae	1	1	0.9994
GMGRE745-13	Insecta	Hymenoptera	unk	1	1	0.4702
FBSYM462-10	Insecta	Hymenoptera	Pamphiliidae	1	1	0.6216
FBSYB1301-12	Insecta	Hymenoptera	Pamphiliidae	1	1	0.8465
GBSYM1707-13	Insecta	Hymenoptera	Pamphiliidae	1	1	0.999
GBSYM1496-13	Insecta	Hymenoptera	Argidae	1	1	0.8281000000000001
FBSYB1130-12	Insecta	Hymenoptera	Argidae	1	1	0.9996
FBSYB1078-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM1963-13	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM521-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBAH29319-19	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYM672-10	Insecta	Hymenoptera	Tenthredinidae	1	1	0.988
FBSYB283-11	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM2445-13	Insecta	Hymenoptera	Tenthredinidae	1	1	0.8045
FBSYM748-10	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB425-11	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
BCHYM2354-14	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
AMTPB1804-15	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB219-11	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYM560-10	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM838-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
BASYM1124-11	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYB369-11	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYM247-09	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM437-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.972
FBSYB897-12	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
GBSYM1530-13	Insecta	Hymenoptera	Tenthredinidae	1	1	0.9978
FBSYM692-10	Insecta	Hymenoptera	Tenthredinidae	1	1	0.8627000000000001
FBSYB1048-12	Insecta	Hymenoptera	Cimbicidae	1	1	0.9579000000000001
BCHYM3698-14	Insecta	Hymenoptera	Cephidae	1	1	0.9996
BASYM1841-11	Insecta	Hymenoptera	Xyelidae	1	1	0.9997
GBMIX2464-15	Insecta	Trichoptera	Limnephilidae	1	1	0.6624999999999999
HMCAD524-09	Insecta	Trichoptera	Limnephilidae	1	1	0.6867
GBEPT1424-14	Insecta	Trichoptera	Limnephilidae	1	1	0.9634999999999999
FBAQU1514-13	Insecta	Trichoptera	unk	1	1	0.5397000000000001
FBCAD050-10	Insecta	Trichoptera	Brachycentridae	1	1	0.7
FBAQU353-09	Insecta	Trichoptera	Beraeidae	1	1	0.6926
GBEPT1712-14	Insecta	Trichoptera	Polycentropodidae	1	1	0.9986
GTRI179-18	Insecta	Trichoptera	Glossosomatidae	1	1	0.7361
BISCE064-17	Insecta	unk	unk	1	0.9308000000000001	0.9308000000000001
GBFCJ204-13	Insecta	unk	unk	1	0.7867	0.7867
FBAQU491-10	Insecta	Odonata	Coenagrionidae	1	1	0.5518000000000001
FBORT276-09	Insecta	Orthoptera	Acrididae	1	0.5174	0.5174
GBORT554-14	Insecta	Orthoptera	Acrididae	1	0.5401	0.5401
FBORT210-09	Insecta	Orthoptera	Acrididae	1	0.6072	0.6072
GBEPT876-14	Insecta	Ephemeroptera	Ameletidae	1	1	0.9058
GBMND13952-21	Insecta	Ephemeroptera	unk	1	1	0.5401
GASBB217-18	Insecta	Plecoptera	unk	1	1	0.6433
GBEPT2282-15	Insecta	Plecoptera	Leuctridae	1	1	0.6879
GMGRD3391-13	Insecta	Diptera	Ceratopogonidae	1	1	0.7705
GBDP32370-19	Insecta	Diptera	Syrphidae	1	1	0.9977
GMGMU2957-20	Insecta	Diptera	Brachystomatidae	1	1	0.9984
GBMWN305-15	Insecta	Diptera	Pediciidae	1	1	0.8129000000000001
MJBRC007-15	Insecta	Diptera	Cecidomyiidae	1	1	0.9992
GBDTA10723-21	Insecta	Diptera	Cecidomyiidae	1	1	0.9431
GBDTA10704-21	Insecta	Diptera	Cecidomyiidae	1	1	0.6763999999999999
MJBRC150-17	Insecta	Diptera	Cecidomyiidae	1	1	0.7242
GBDTA10172-21	Insecta	Diptera	Cecidomyiidae	1	1	0.7211
GBDTA10794-21	Insecta	Diptera	Cecidomyiidae	1	1	0.9992
GBDTA9951-21	Insecta	Diptera	Cecidomyiidae	1	1	0.9438000000000001
GMGMP7162-18	Insecta	Diptera	Sciaridae	1	1	0.9984
GMGMP6830-18	Insecta	Diptera	Sciaridae	1	1	0.9984
GMGMP5435-18	Insecta	Diptera	Ceratopogonidae	1	1	0.9981
AMTPE028-15	Insecta	Diptera	Ceratopogonidae	1	1	0.9981
GMGMO362-18	Insecta	Diptera	Phoridae	1	1	0.8625
GBMNF27154-22	Insecta	Diptera	Culicidae	1	1	0.8466000000000001
GBMNA36115-19	Insecta	Diptera	Culicidae	1	1	0.7513
GMGMN241-14	Insecta	Neuroptera	Myrmeleontidae	1	1	0.5073
FBNE260-13	Insecta	Neuroptera	Coniopterygidae	1	1	0.8683000000000001
FBHET1219-12	Insecta	Hemiptera	Coreidae	1	1	0.995
GMGMP1092-18	Insecta	Hemiptera	Anthocoridae	1	1	0.9966
EUBUG210-11	Insecta	Hemiptera	Nabidae	1	1	0.9994
BCEAB630-17	Insecta	Hemiptera	Corixidae	1	1	0.9377000000000001
BCEAB301-16	Insecta	Hemiptera	Hydrometridae	1	1	0.9617
EUBUG769-11	Insecta	Hemiptera	Tingidae	1	1	0.999
EUBUG1343-13	Insecta	Hemiptera	Tingidae	1	1	0.6700999999999999
BNSB036-21	Insecta	Psocodea	Psocidae	1	1	0.5677000000000001
MYFAB166-10	Arachnida	unk	unk	1	0.8554	0.8554
FBPSS067-16	Arachnida	unk	unk	1	0.6584	0.6584
FBPSS045-16	Arachnida	Pseudoscorpiones	Cheliferidae	1	0.5096	0.5096
GBPSS181-20	Arachnida	unk	unk	1	0.6196	0.6196
GBPSS043-20	Arachnida	unk	unk	1	0.6986	0.6986
GBBSP1319-15	Arachnida	Araneae	Linyphiidae	1	1	0.9978
GBBSP1366-15	Arachnida	Araneae	Theridiidae	1	1	0.9964
GBBSP787-15	Arachnida	Araneae	Salticidae	1	1	0.9478000000000001
GBBSP037-15	Arachnida	Araneae	Salticidae	1	1	0.9981
FBARB885-14	Arachnida	Araneae	unk	1	1	0.809
FBARB887-14	Arachnida	Araneae	Lycosidae	1	1	0.9987
GBBSP765-15	Arachnida	Araneae	Thomisidae	1	1	0.9586000000000001
FBARB057-11	Arachnida	Opiliones	Phalangiidae	1	0.9488000000000001	0.9488000000000001
GBCOE349-13	Insecta	Coleoptera	Ciidae	1	1	0.8673000000000001
GBCOU3414-13	Insecta	Coleoptera	Ciidae	1	1	0.9992
GBCOC689-12	Insecta	Coleoptera	Ciidae	1	1	0.8536000000000001
GBCOB417-12	Insecta	Coleoptera	Ciidae	1	1	0.9083
FBCOA559-10	Insecta	Coleoptera	Ciidae	1	1	0.8316000000000001
FBCOA642-10	Insecta	Coleoptera	Ciidae	1	1	0.7553
GBCOU3694-13	Insecta	Coleoptera	unk	1	1	0.6256
GCOL12850-16	Insecta	Coleoptera	Zopheridae	1	1	0.9987
GCOL12492-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
GCOL11746-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOU2941-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GCOL11359-16	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOD143-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOG090-12	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBCOQ218-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
GBCOF271-13	Insecta	Coleoptera	Scraptiidae	1	1	0.649
GCOL13393-16	Insecta	Coleoptera	Elateridae	1	1	0.9978
FBCOH833-12	Insecta	Coleoptera	Elateridae	1	1	0.9978
FBCOO208-13	Insecta	Coleoptera	Elateridae	1	1	0.9978
FBCOC424-10	Insecta	Coleoptera	Elateridae	1	1	0.9978
FBCOB988-10	Insecta	Coleoptera	Lycidae	1	1	0.9997
FBCOB681-10	Insecta	Coleoptera	unk	1	1	0.7042999999999999
GMGMV5147-20	Arachnida	unk	unk	1	0.8086000000000001	0.8086000000000001
GBCOG125-13	Insecta	Coleoptera	Heteroceridae	1	1	0.7369
BCFOR762-15	Insecta	Coleoptera	Dermestidae	1	1	0.9986
GBCOU2802-13	Insecta	Coleoptera	Cantharidae	1	1	0.9416000000000001
FBCOJ036-12	Insecta	Coleoptera	Clambidae	1	1	0.7037
FBCOK452-13	Insecta	Coleoptera	Alexiidae	1	1	0.9823
FBCOI179-12	Insecta	Coleoptera	Corylophidae	1	1	0.6988
GCOL6130-16	Insecta	Coleoptera	Brentidae	1	1	0.736
FBCOK076-13	Insecta	Coleoptera	Brentidae	1	1	0.9684999999999999
FBCOQ040-13	Insecta	Coleoptera	Brentidae	1	1	0.998
FBCOK661-13	Insecta	Coleoptera	Brentidae	1	1	0.998
GBMIN47941-17	Insecta	Coleoptera	Brentidae	1	1	0.998
GBCOC369-12	Insecta	Coleoptera	Brentidae	1	1	0.9079
FBCOK177-13	Insecta	Coleoptera	Brentidae	1	1	0.998
FBCOE281-12	Insecta	Coleoptera	Brentidae	1	1	0.998
FBCOQ211-13	Insecta	Coleoptera	Curculionidae	1	1	0.998
FBLMZ621-12	Insecta	Lepidoptera	Eriocraniidae	1	1	0.9993
FBLMW229-10	Insecta	Lepidoptera	Incurvariidae	1	1	0.9984999999999999
FBLMW203-10	Insecta	Lepidoptera	Hepialidae	1	1	0.9576000000000001
FBLMZ662-12	Insecta	Lepidoptera	Argyresthiidae	1	1	0.9987
FBLMW034-10	Insecta	Lepidoptera	Argyresthiidae	1	1	0.9987
FBLMV498-09	Insecta	Lepidoptera	Ypsolophidae	1	1	0.8516000000000001
GWOSK778-11	Insecta	Lepidoptera	Hesperiidae	1	1	0.9972
GWOTF676-12	Insecta	Lepidoptera	Nymphalidae	1	1	0.997
FBLMZ172-12	Insecta	Lepidoptera	Pieridae	1	1	0.8026000000000001
GBLAA257-14	Insecta	Lepidoptera	Noctuidae	1	1	0.9217000000000001
GBLAA342-14	Insecta	Lepidoptera	Notodontidae	1	1	0.9969
LEFIL581-10	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMU135-09	Insecta	Lepidoptera	Lypusidae	1	1	0.9983
FBLMU128-09	Insecta	Lepidoptera	Blastobasidae	1	1	0.9989
FBLMW526-10	Insecta	Lepidoptera	Blastobasidae	1	1	0.9989
AMTPC177-15	Insecta	Lepidoptera	unk	1	1	0.5185
AMTPC224-15	Insecta	Lepidoptera	Cossidae	1	1	0.9984999999999999
LOBU021-12	Insecta	Lepidoptera	Lasiocampidae	1	1	0.9984999999999999
FBLMV864-09	Insecta	Lepidoptera	Coleophoridae	1	1	0.802
FBLMZ659-12	Insecta	Lepidoptera	Coleophoridae	1	1	0.8837
FBLMV865-09	Insecta	Lepidoptera	Coleophoridae	1	1	0.5076
GMGMK921-14	Insecta	Lepidoptera	Epermeniidae	1	1	0.9982
ODOPE170-11	Insecta	Lepidoptera	Yponomeutidae	1	1	0.9958
ODOPE114-11	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
FBLMW847-10	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
GMGMD1025-14	Insecta	Lepidoptera	Gracillariidae	1	1	0.9987
FGMLA698-12	Insecta	Lepidoptera	Nepticulidae	1	1	0.7867999999999999
NEPTA1415-15	Insecta	Lepidoptera	Nepticulidae	1	1	0.9983
GMGMQ4466-18	Insecta	Lepidoptera	Nepticulidae	1	1	0.897
NEPTA1596-16	Insecta	Lepidoptera	Nepticulidae	1	1	0.9983
FBLMT338-09	Insecta	Lepidoptera	Zygaenidae	1	1	0.7271
FBLMX113-11	Insecta	Lepidoptera	Zygaenidae	1	1	0.7795
GWOSN571-11	Insecta	Lepidoptera	Zygaenidae	1	1	0.6653999999999999
GMGRC2906-13	Insecta	Hymenoptera	Braconidae	1	1	0.6829
GMGMP5566-18	Insecta	Hymenoptera	Braconidae	1	1	0.5673
GMGMV1360-20	Insecta	Hymenoptera	Braconidae	1	1	0.9804999999999999
GMGRE1483-13	Insecta	Hymenoptera	Chrysididae	1	1	0.999
BCHYM5107-14	Insecta	Hymenoptera	unk	1	1	0.5508000000000001
FBACB445-11	Insecta	Hymenoptera	Philanthidae	1	1	0.92490000000000006
BCHYM1946-14	Insecta	Hymenoptera	unk	1	1	0.6592
BCHYM4351-14	Insecta	Hymenoptera	Pteromalidae	1	1	0.5425
FBAPC317-10	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBAPD528-11	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
GBACU1069-12	Insecta	Hymenoptera	Andrenidae	1	1	0.9611999999999999
FBAPC322-10	Insecta	Hymenoptera	Andrenidae	1	1	0.9386000000000001
FBHAP947-09	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
FBAPB170-09	Insecta	Hymenoptera	Andrenidae	1	1	0.9996
GBACU850-12	Insecta	Hymenoptera	Apidae	1	1	0.9983
GBACU1472-12	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBHAP417-09	Insecta	Hymenoptera	Apidae	1	1	0.9983
GBACU1213-12	Insecta	Hymenoptera	Megachilidae	1	1	0.9837
FBHAP455-09	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBAPB788-09	Insecta	Hymenoptera	Megachilidae	1	1	0.8278000000000001
FBAPC517-11	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBAPC992-11	Insecta	Hymenoptera	Apidae	1	1	0.8967
FBSYM301-10	Insecta	Hymenoptera	Apidae	1	1	0.9983
FBHAP461-09	Insecta	Hymenoptera	Melittidae	1	1	0.9989
FBAPB103-09	Insecta	Hymenoptera	Halictidae	1	1	0.9951
FBAPB090-09	Insecta	Hymenoptera	Halictidae	1	1	0.7589
FBFOR263-09	Insecta	Hymenoptera	Halictidae	1	1	0.9994
FBAPB974-09	Insecta	Hymenoptera	Halictidae	1	1	0.9994
BCHYM423-13	Insecta	Hymenoptera	Halictidae	1	1	0.885
GMGMR1653-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMW092-20	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMP178-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMP247-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
BCHYM6182-15	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMP8457-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGRA765-13	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GBMWN018-15	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMB875-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMA1196-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.7493
GMGMB608-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9042
GMGMP8707-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
BCHYM6185-15	Insecta	Hymenoptera	Ichneumonidae	1	1	0.7198
GBICH823-17	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
GMGMQ3646-18	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9991
BCHYM7850-15	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9853999999999999
GMGMH1181-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9653999999999999
GMGML1431-14	Insecta	Hymenoptera	Ichneumonidae	1	1	0.9687
BCHYM7368-15	Insecta	Hymenoptera	Ichneumonidae	1	1	0.7454
GBACU2929-13	Insecta	Hymenoptera	Pemphredonidae	1	1	0.997
GMGMQ1309-18	Insecta	Hymenoptera	Pemphredonidae	1	1	0.9988
FBACA087-10	Insecta	Hymenoptera	Pemphredonidae	1	1	0.9988
GBACU274-12	Insecta	Hymenoptera	Pemphredonidae	1	1	0.72
BCHYM11101-15	Insecta	Hymenoptera	Crabronidae	1	1	0.9987
FBACA157-10	Insecta	Hymenoptera	Crabronidae	1	1	0.9987
GBMIX3347-17	Insecta	Hymenoptera	Crabronidae	1	1	0.6304
BCHYM10962-15	Insecta	Hymenoptera	Crabronidae	1	1	0.6198
BCHYM398-13	Insecta	Hymenoptera	Crabronidae	1	1	0.5184
FBACA902-10	Insecta	Hymenoptera	Crabronidae	1	1	0.7972999999999999
GBACU939-12	Insecta	Hymenoptera	Crabronidae	1	1	0.9987
