ID	class	order	family	subfamily	Prob_class	Prob_order	Prob_family	Prob_subfamily
AMTPD528-15	Insecta	Diptera	Bolitophilidae	dummy_Bolitophilidae	1	1	0.8404	0.8404
MIDGE143-06	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.9986
MIDGE965-13	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.9986
MIDGE149-06	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.9986
GDIP3534-22	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.9986
GMGRF6361-13	Insecta	Diptera	Asilidae	Dioctriinae	1	1	1	0.9992
GBMWN305-15	Insecta	Diptera	Pediciidae	Ulinae	1	1	1	0.9989
GBMNF27152-22	Insecta	Diptera	Culicidae	Culicinae	1	1	0.9247000000000001	0.9247000000000001
GBMNA36113-19	Insecta	Diptera	Culicidae	Culicinae	1	1	0.7502	0.7502
MJBRC017-15	Insecta	Diptera	Cecidomyiidae	Micromyinae	1	1	1	0.8675
MJBRC098-17	Insecta	Diptera	Cecidomyiidae	Micromyinae	1	1	1	0.5533
GMGMG1367-14	Insecta	Diptera	Cecidomyiidae	unk	1	1	0.9994	0.7857
GMGMC103-14	Insecta	Diptera	Conopidae	Conopinae	1	1	1	0.5734
AMTPE044-15	Insecta	Diptera	Ceratopogonidae	unk	1	1	0.9848	0.9844999999999999
GMGRE2595-13	Insecta	Diptera	Mycetophilidae	Mycetophilinae	1	1	1	0.998
GMGRC1798-13	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9991	0.9991
GMGMV012-20	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9991	0.9991
GMGMT521-20	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9991	0.9991
GBDP23416-19	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9991	0.9991
GCRU358-18	Insecta	Ephemeroptera	Baetidae	Baetinae	1	1	0.5229	0.5229
GCRU377-18	Insecta	unk	unk	unk	1	0.6916	0.6916	0.6916
NOEPT195-13	Insecta	Plecoptera	unk	unk	1	1	0.5292	0.5292
FBAQU192-09	Insecta	Plecoptera	Nemouridae	unk	1	1	1	0.6303
GST355-15	Insecta	Trichoptera	Leptoceridae	Leptocerinae	1	1	0.9993	0.9993
GTRI179-18	Insecta	Trichoptera	Glossosomatidae	Glossosomatinae	1	1	1	0.7708
EUBUG560-11	Insecta	Hemiptera	Miridae	Orthotylinae	1	1	1	0.696
EUBUG220-11	Insecta	Hemiptera	Nabidae	Nabinae	1	1	0.9994	0.9994
FBHET687-12	Insecta	Hemiptera	Saldidae	Saldinae	1	1	1	0.9993
FBAQU077-09	Insecta	Hemiptera	unk	unk	1	1	0.6177	0.6177
BCEAB331-16	Insecta	Hemiptera	Corixidae	unk	1	1	1	0.5
BCEAB338-16	Insecta	Hemiptera	Corixidae	Corixinae	1	1	1	0.6511
GMGMU2061-20	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.6461
GMGRE738-13	Insecta	Hymenoptera	Braconidae	Aphidiinae	1	1	1	0.7591
BCHYM8786-15	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.5
GBDTA15381-21	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.5
BCHYM8785-15	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.5
GMGMQ1006-18	Insecta	Hymenoptera	Braconidae	Microgastrinae	1	1	1	0.5132
BCHYM5107-14	Insecta	Hymenoptera	unk	unk	1	1	0.5459	0.5459
BCHYM5104-14	Insecta	Hymenoptera	unk	unk	1	1	0.5516000000000001	0.5516000000000001
FBHAP917-09	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9996
BCHYM1462-13	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9496000000000001
FBHAP979-09	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9405
GBACU3422-13	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.8244
FBAPC322-10	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.8732000000000001
BCHYM1472-13	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9996
FBAPD012-11	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9996
FBAPB342-09	Insecta	Hymenoptera	Halictidae	Halictinae	1	1	1	0.9987
FBAPB974-09	Insecta	Hymenoptera	Halictidae	Halictinae	1	1	1	0.8765000000000001
FBAPB903-09	Insecta	Hymenoptera	Halictidae	Halictinae	1	1	1	0.9267000000000001
BCHYM423-13	Insecta	Hymenoptera	Halictidae	Halictinae	1	1	1	0.8798000000000001
FBAPB520-09	Insecta	Hymenoptera	Halictidae	Rophitinae	1	1	1	0.9998
GBACU092-12	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.7537	0.7537
BCHYM1322-13	Insecta	Hymenoptera	Apidae	Apinae	1	1	1	0.8260000000000001
FBHAP442-09	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.9993
FBHAP450-09	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.9051
FBAPD748-11	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.8282
FBAPB280-09	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.7638
GBGST080-13	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.8128000000000001	0.8128000000000001
FBAPB711-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.997	0.997
FBAPB696-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.7414999999999999	0.7414999999999999
FBAPC369-10	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.997	0.997
FBAPB723-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.8152	0.8152
FBAPC664-11	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.997	0.997
FBAPB416-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.8633000000000001	0.8633000000000001
GBACU1912-12	Insecta	Hymenoptera	Philanthidae	Philanthinae	1	1	0.9969	0.9969
GMGMW812-20	Insecta	Hymenoptera	Eulophidae	Entedoninae	1	1	1	0.9584
BCHYM16706-18	Insecta	Hymenoptera	Eulophidae	Tetrastichinae	1	1	1	0.5822999999999999
BCHYM16100-17	Insecta	Hymenoptera	Eulophidae	unk	1	1	1	0.5849
FBACA460-10	Insecta	Hymenoptera	unk	unk	1	1	0.5764	0.5764
BCHYM5038-14	Insecta	Hymenoptera	unk	unk	1	1	0.5191	0.5191
BCHYM10768-15	Insecta	Hymenoptera	Sphecidae	Ammophilinae	1	1	0.6686	0.6686
BCHYM4938-14	Insecta	Hymenoptera	unk	unk	1	1	0.5	0.5
GMGRD3433-13	Insecta	Hymenoptera	Chrysididae	Chrysidinae	1	1	1	0.9753999999999999
FBACA158-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.8892
FBACB492-11	Insecta	Hymenoptera	Crabronidae	unk	1	1	1	0.6992999999999999
FBACA154-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.915
FBACA150-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.998
FBACA858-10	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.9974
BCHYM402-13	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.9974
GBICH585-17	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.9974
GBACU908-12	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.8213
BCHYM398-13	Insecta	Hymenoptera	Crabronidae	unk	1	1	1	0.535
FBACA560-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	1	1	0.8865	0.8865
GMGMD550-14	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	1	1	1	0.9903
FBACA116-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	1	1	1	0.9696
GBACU2929-13	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	1	1	1	0.7952999999999999
GBACU135-12	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	1	1	1	0.8912
FBACA233-10	Insecta	Hymenoptera	Vespidae	Eumeninae	1	1	1	0.7947
GBACU231-12	Insecta	Hymenoptera	Vespidae	unk	1	1	0.9057000000000001	0.8393
GBACU230-12	Insecta	Hymenoptera	Vespidae	unk	1	1	0.9057000000000001	0.8393
GBACU1730-12	Insecta	Hymenoptera	Vespidae	Eumeninae	1	1	1	0.9983
BCHYM3849-14	Insecta	Hymenoptera	Vespidae	Vespinae	1	1	1	0.6341
FBACA374-10	Insecta	Hymenoptera	Vespidae	Vespinae	1	1	1	0.9993
BCHYM12123-15	Insecta	Hymenoptera	Vespidae	Eumeninae	1	1	1	0.9983
GBACU1717-12	Insecta	Hymenoptera	Vespidae	Vespinae	1	1	1	0.9993
FBACA1203-10	Insecta	Hymenoptera	Bembicidae	unk	1	1	1	0.6632999999999999
BCHYM1537-14	Insecta	Hymenoptera	Bembicidae	Bembicinae	1	1	1	0.7709
BCHYM8350-15	Insecta	Hymenoptera	Ichneumonidae	Ichneumoninae	1	1	1	0.8952
LAK005-19	Insecta	Hymenoptera	Ichneumonidae	Ophioninae	1	1	1	0.5735
GBICH823-17	Insecta	Hymenoptera	Ichneumonidae	Orthocentrinae	1	1	1	0.9967
GMGMP6130-18	Insecta	Hymenoptera	Ichneumonidae	Campopleginae	1	1	1	0.9786
GMGRG1456-13	Insecta	Hymenoptera	Ichneumonidae	Campopleginae	1	1	1	0.9992
BCHYM8140-15	Insecta	Hymenoptera	Ichneumonidae	Mesochorinae	1	1	1	0.999
GMGRC2911-13	Insecta	Hymenoptera	Ichneumonidae	Tersilochinae	1	1	1	0.9994
BCHYM7850-15	Insecta	Hymenoptera	Ichneumonidae	Banchinae	1	1	1	0.6842999999999999
GMGMP9002-18	Insecta	Hymenoptera	Ichneumonidae	Ctenopelmatinae	1	1	1	0.9978
GBACU2197-13	Insecta	Hymenoptera	Mellinidae	dummy_Mellinidae	1	1	0.9999	0.9999
FBSYM466-10	Insecta	Hymenoptera	Pamphiliidae	Cephalciinae	1	1	1	0.8771000000000001
FBSYB1604-12	Insecta	Hymenoptera	Pamphiliidae	Pamphiliinae	1	1	1	0.9399000000000001
GBSYM1497-13	Insecta	Hymenoptera	Argidae	Arginae	1	1	1	0.5789000000000001
BASYM1407-11	Insecta	Hymenoptera	Argidae	Arginae	1	1	1	0.9968
FBSYB1048-12	Insecta	Hymenoptera	Cimbicidae	Abiinae	1	1	1	0.9206000000000001
GBSYM767-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	1	1	1	0.9964
GBSYM1542-13	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	1	1	1	0.9989
FBSYB1468-12	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	1	1	1	0.9989
FBSYB629-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	1	1	1	0.9989
FBSYM828-10	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	1	1	1	0.9563
FBSYM839-10	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	1	1	1	0.902
GBSYM1896-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	1	1	1	0.7414999999999999
BASYM1272-11	Insecta	Hymenoptera	Tenthredinidae	Nematinae	1	1	1	0.9973
BASYM437-11	Insecta	Hymenoptera	Tenthredinidae	unk	1	1	1	0.5
FBSYB1542-12	Insecta	Hymenoptera	Tenthredinidae	Nematinae	1	1	1	0.9207000000000001
BCHYM2317-14	Insecta	Hymenoptera	Tenthredinidae	Nematinae	1	1	1	0.9253
FBSYM481-10	Insecta	Hymenoptera	Tenthredinidae	unk	1	1	1	0.5
FBSYM551-10	Insecta	Hymenoptera	Tenthredinidae	Nematinae	1	1	1	0.8435
BASYM1415-11	Insecta	Hymenoptera	Tenthredinidae	unk	1	1	1	0.5
PERGI004-12	Insecta	Hymenoptera	Diprionidae	Diprioninae	1	1	1	0.9622999999999999
BASYM1739-11	Insecta	Hymenoptera	Xyelidae	Xyelinae	1	1	0.5357000000000001	0.5357000000000001
GBPSS043-20	Arachnida	unk	unk	unk	1	0.4942	0.4942	0.4942
GBBSP930-15	Arachnida	Araneae	Araneidae	dummy_Araneidae	1	1	0.9977	0.9977
GBBSP1367-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	1	1	0.9979	0.9979
GBBSP270-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	1	1	0.9979	0.9979
GMGRA1848-13	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	1	1	0.9979	0.9979
GBBSP638-15	Arachnida	Araneae	Lycosidae	dummy_Lycosidae	1	1	0.9988	0.9988
GBBSP037-15	Arachnida	Araneae	Salticidae	dummy_Salticidae	1	1	0.998	0.998
GBPSS201-20	Arachnida	Pseudoscorpiones	Cheliferidae	dummy_Cheliferidae	1	1	1	0.7424
FBPSS067-16	Arachnida	Pseudoscorpiones	Cheliferidae	unk	1	0.5519000000000001	0.5519000000000001	0.5519000000000001
GCOL12469-16	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
FBCOE371-12	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
FBCOE281-12	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GBCOB902-12	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GCOL3115-16	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9738
GBCOG015-13	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GBCOU1608-13	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GCOL6130-16	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.8314
GBCOC162-12	Insecta	Coleoptera	Brentidae	Apioninae	1	1	1	0.9984999999999999
GCOL11252-16	Insecta	Coleoptera	Tetratomidae	unk	1	1	1	0.6447
FBCOH552-12	Insecta	Coleoptera	Nitidulidae	Epuraeinae	1	1	1	0.9994
FBCOI199-12	Insecta	Coleoptera	Nitidulidae	Meligethinae	1	1	1	0.9259000000000001
GCOL5659-16	Insecta	Coleoptera	Nitidulidae	Meligethinae	1	1	1	0.7648
FBCOC625-10	Insecta	Coleoptera	Nitidulidae	Cryptarchinae	1	1	1	0.5487000000000001
FBCOD738-11	Insecta	Coleoptera	Mycetophagidae	Mycetophaginae	1	1	0.7910999999999999	0.7910999999999999
FBCOG339-12	Insecta	Coleoptera	Cryptophagidae	Atomariinae	1	1	1	0.9993
FBCON592-13	Insecta	Coleoptera	Cryptophagidae	Atomariinae	1	1	1	0.9993
GCOL7886-16	Insecta	Coleoptera	Cryptophagidae	Atomariinae	1	1	1	0.7308
GBCOD406-13	Insecta	Coleoptera	Cryptophagidae	Cryptophaginae	1	1	1	0.981
GCOL4276-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	1	1	1	0.9993
GBCOL403-12	Insecta	Coleoptera	Melyridae	Dasytinae	1	1	1	0.6670999999999999
GBCOL153-12	Insecta	Coleoptera	Melyridae	Dasytinae	1	1	1	0.9692999999999999
GBCOB698-12	Insecta	Coleoptera	Melyridae	Malachiinae	1	1	1	0.9979
FBCOI362-12	Insecta	Coleoptera	Lymexylidae	Hylecoetinae	1	1	0.5066	0.5066
GCOL6187-16	Insecta	Coleoptera	Attelabidae	Rhynchitinae	1	1	0.7619	0.7619
GCOL12892-16	Insecta	Coleoptera	Ciidae	Ciinae	1	1	0.9991	0.9991
FBCOD965-11	Insecta	Coleoptera	Heteroceridae	Heterocerinae	1	1	0.6623999999999999	0.6623999999999999
FBCOO930-13	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.8340000000000001
GBCOU730-13	Insecta	Coleoptera	Curculionidae	Scolytinae	1	1	1	0.7754
FBCOQ038-13	Insecta	Coleoptera	Curculionidae	Ceutorhynchinae	1	1	1	0.7988
GCOL9165-16	Insecta	Coleoptera	Curculionidae	Hyperinae	1	1	1	0.7074999999999999
GBCOF573-13	Insecta	Coleoptera	Scraptiidae	Anaspidinae	1	1	0.9149	0.9149
GCOL6463-16	Insecta	Coleoptera	Scraptiidae	Anaspidinae	1	1	0.8993	0.8993
FBCOJ036-12	Insecta	Coleoptera	Clambidae	Clambinae	1	1	0.6639999999999999	0.6639999999999999
FBCOB305-10	Insecta	Coleoptera	Eucinetidae	dummy_Eucinetidae	1	1	0.9994999999999999	0.9994999999999999
GCOL3514-16	Insecta	Coleoptera	Hydraenidae	unk	1	1	1	0.5649000000000001
FBCOG1513-12	Insecta	Coleoptera	Carabidae	unk	1	1	1	0.6750999999999999
GBCOU237-13	Insecta	Coleoptera	Carabidae	Cicindelinae	1	1	1	0.7806
GCOL7997-16	Insecta	Coleoptera	Carabidae	Trechinae	1	1	1	0.9988
FBCOC804-10	Insecta	Coleoptera	Carabidae	Trechinae	1	1	1	0.9988
GBCOU3640-13	Insecta	Coleoptera	Carabidae	Trechinae	1	1	1	0.9988
GBCOE079-13	Insecta	Coleoptera	Silphidae	Nicrophorinae	1	1	1	0.934
FBCOQ257-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	1	1	1	0.9981
GCOL2024-16	Insecta	Coleoptera	Staphylinidae	Steninae	1	1	1	0.9992
FBCOE1053-12	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	1	1	1	0.9869
FBCOH565-12	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	1	1	1	0.9992
ODOPE030-11	Insecta	Lepidoptera	Adelidae	Adelinae	1	1	1	0.999
GMGMK921-14	Insecta	Lepidoptera	Epermeniidae	Epermeniinae	1	1	0.9986	0.9986
FBLMW847-10	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	1	1	1	0.9991
FGMLK150-17	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	1	1	1	0.9991
GWOR4163-09	Insecta	Lepidoptera	Notodontidae	Notodontinae	1	1	1	0.997
FBLMZ165-12	Insecta	Lepidoptera	Erebidae	Erebinae	1	1	1	0.8762000000000001
AMTPC237-15	Insecta	Lepidoptera	Erebidae	Hypeninae	1	1	1	0.9986
FBLMV201-09	Insecta	Lepidoptera	Noctuidae	Acontiinae	1	1	1	0.9994
GBLAA1501-15	Insecta	Lepidoptera	Noctuidae	Cuculliinae	1	1	1	0.9984
FBLMW624-10	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	1	1	0.9839	0.9839
GWORQ843-10	Insecta	Lepidoptera	Brahmaeidae	dummy_Brahmaeidae	1	1	0.7514	0.7514
FBLMW526-10	Insecta	Lepidoptera	Blastobasidae	Blastobasinae	1	1	0.9992	0.9992
FBLMT645-09	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	1	1	1	0.8931
FBLMS216-09	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	1	1	1	0.582
ODOPE080-11	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	1	1	0.7948999999999999	0.7948999999999999
GWORK323-09	Insecta	Lepidoptera	Zygaenidae	unk	1	1	1	0.5675
GWOSP715-11	Insecta	Lepidoptera	Psychidae	Psychinae	1	1	1	0.519
FBLMW204-10	Insecta	Lepidoptera	Opostegidae	dummy_Opostegidae	1	1	1	0.9718
FBLMS290-09	Insecta	Lepidoptera	Eriocraniidae	dummy_Eriocraniidae	1	1	0.7251	0.7251
GBORT667-15	Insecta	unk	unk	unk	1	0.5062	0.5062	0.5062
GBORT910-15	Insecta	unk	unk	unk	1	0.6167	0.6167	0.6167
GBDP21599-19	Insecta	Diptera	Pipunculidae	Chalarinae	1	1	1	0.7713
GMGMP2685-18	Insecta	Diptera	Aulacigastridae	dummy_Aulacigastridae	1	1	0.9993	0.9993
GMGMQ1011-18	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.8827
MIDGE188-06	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.8955
GBDTA10721-21	Insecta	Diptera	Cecidomyiidae	Micromyinae	1	1	1	0.7934999999999999
GBDTA10723-21	Insecta	Diptera	Cecidomyiidae	Micromyinae	1	1	1	0.901
GMGMP5435-18	Insecta	Diptera	Ceratopogonidae	Forcipomyiinae	1	1	1	0.7169
GMGRD3318-13	Insecta	Diptera	Mycetophilidae	Mycomyinae	1	1	1	0.9989
GMGMO1568-18	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9991	0.9991
GMGRC794-13	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9991	0.9991
GMGRG4753-13	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9303	0.9303
GBEPT876-14	Insecta	Ephemeroptera	Ameletidae	dummy_Ameletidae	1	1	0.9034	0.9034
GBEPT444-14	Insecta	Ephemeroptera	Heptageniidae	unk	1	1	1	0.6333
GBEPT063-13	Insecta	Ephemeroptera	Baetidae	Baetinae	1	1	0.8223	0.8223
GBEPT1112-14	Insecta	Plecoptera	Nemouridae	Nemourinae	1	1	1	0.999
GBMIX1665-15	Insecta	Plecoptera	Taeniopterygidae	unk	1	1	1	0.5932
GBEPT327-14	Insecta	Plecoptera	Leuctridae	Leuctrinae	1	1	0.9593	0.9593
FBCAD083-10	Insecta	Trichoptera	Goeridae	Goerinae	1	1	0.98739999999999994	0.98739999999999994
GBMIX191-14	Insecta	Trichoptera	Beraeidae	dummy_Beraeidae	1	1	0.6790999999999999	0.6790999999999999
GBEPT813-14	Insecta	Trichoptera	Leptoceridae	Leptocerinae	1	1	0.9278000000000001	0.9278000000000001
GBEPT1564-14	Insecta	Trichoptera	Hydropsychidae	Hydropsychinae	1	1	1	0.9984
GMGMQ168-18	Insecta	Hemiptera	Anthocoridae	dummy_Anthocoridae	1	1	0.9976	0.9976
EUBUG561-11	Insecta	Hemiptera	Miridae	Orthotylinae	1	1	1	0.696
BCEAB034-16	Insecta	Hemiptera	Gerridae	Gerrinae	1	1	0.9992	0.9992
FBHET080-11	Insecta	Hemiptera	Saldidae	Saldinae	1	1	1	0.5793
BCEAB622-17	Insecta	Hemiptera	Corixidae	Corixinae	1	1	1	0.9987
EUBUG1343-13	Insecta	Hemiptera	Tingidae	Tinginae	1	1	0.7346	0.7346
GMGMW870-20	Insecta	Hymenoptera	Braconidae	Alysiinae	1	1	1	0.5168
GMGMV5012-20	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.5175
GMGMR785-18	Insecta	Hymenoptera	Braconidae	unk	1	1	1	0.7288
BCHYM7193-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	1	1	1	0.5902
GMGMU1611-20	Insecta	Hymenoptera	Braconidae	Microgastrinae	1	1	1	0.644
FBACB1012-11	Insecta	Hymenoptera	Astatidae	dummy_Astatidae	1	1	0.9997	0.9997
FBHAP104-09	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9466000000000001
FBHAP906-09	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9996
HYMAA518-23	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9743999999999999
FBAPD403-11	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9306000000000001
FBAPC298-10	Insecta	Hymenoptera	Andrenidae	Andreninae	1	1	1	0.9996
FBAPB090-09	Insecta	Hymenoptera	Halictidae	Halictinae	1	1	1	0.7505
GBACU1464-12	Insecta	Hymenoptera	Halictidae	Halictinae	1	1	1	0.9356000000000001
FBAPC909-11	Insecta	Hymenoptera	Halictidae	Halictinae	1	1	1	0.9987
FBHAP808-09	Insecta	Hymenoptera	Apidae	Apinae	1	1	1	0.8085
GBACU2011-12	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.808
FBAPC518-11	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.9993
FBAPB292-09	Insecta	Hymenoptera	Apidae	Nomadinae	1	1	1	0.9993
FBHAP341-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.8207000000000001	0.8207000000000001
GBACU1136-12	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.8146000000000001	0.8146000000000001
GBACU1268-12	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.997	0.997
FBAPB703-09	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.997	0.997
FBAPC781-11	Insecta	Hymenoptera	Megachilidae	Megachilinae	1	1	0.997	0.997
FBHAP461-09	Insecta	Hymenoptera	Melittidae	Melittinae	1	1	1	0.9976
GMGRD1896-13	Insecta	Hymenoptera	Diapriidae	Belytinae	1	1	0.64	0.64
BCHYM5117-14	Insecta	Hymenoptera	unk	unk	1	1	0.647	0.647
GMGMV884-20	Insecta	Hymenoptera	Dryinidae	Gonatopodinae	1	1	1	0.9976
GMGMK1468-14	Insecta	Hymenoptera	Dryinidae	unk	1	1	1	0.6288
FBACB994-11	Insecta	Hymenoptera	Philanthidae	Philanthinae	1	1	0.9585	0.9585
BCHYM9363-15	Insecta	Hymenoptera	Philanthidae	Philanthinae	1	1	0.9333	0.9333
GMGMV3627-20	Insecta	Hymenoptera	Eulophidae	Entedoninae	1	1	1	0.773
BCHYM5286-14	Insecta	Hymenoptera	Eulophidae	unk	1	1	1	0.5605
BCHYM11877-15	Insecta	Hymenoptera	Eulophidae	unk	1	1	1	0.5756000000000001
BCHYM3142-14	Insecta	Hymenoptera	Eulophidae	unk	1	1	1	0.5324
BCHYM3205-14	Insecta	Hymenoptera	Eulophidae	unk	1	1	1	0.5404
BCHYM1177-13	Insecta	Hymenoptera	Pteromalidae	Pteromalinae	1	1	0.5748000000000001	0.5748000000000001
BCHYM10767-15	Insecta	Hymenoptera	Sphecidae	Ammophilinae	1	1	0.6494	0.6494
BCHYM5048-14	Insecta	Hymenoptera	unk	unk	1	1	0.5	0.5
GBACU2885-13	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.998
FBACA157-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.8963
FBACA055-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.998
GBACU941-12	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.9079
BCHYM12368-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.9974
BCHYM6838-15	Insecta	Hymenoptera	Crabronidae	unk	1	1	0.9926	0.595
BCHYM3822-14	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	1	1	1	0.7827999999999999
FBACA1038-10	Insecta	Hymenoptera	Crabronidae	Crabroninae	1	1	1	0.998
FBACA562-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	1	1	0.8865	0.8865
BCHYM1551-14	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	1	1	0.9575	0.9575
FBACA521-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	1	1	1	0.8792000000000001
FBACA087-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	1	1	1	0.9992
FBACA539-10	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	1	1	1	0.7952999999999999
FBACA306-10	Insecta	Hymenoptera	Vespidae	Eumeninae	1	1	1	0.8548000000000001
FBACA277-10	Insecta	Hymenoptera	Vespidae	Eumeninae	1	1	1	0.7474999999999999
FBACA295-10	Insecta	Hymenoptera	Vespidae	Eumeninae	1	1	1	0.9983
BCHYM9311-15	Insecta	Hymenoptera	Bembicidae	Bembicinae	1	1	1	0.9907
FBACB094-11	Insecta	Hymenoptera	unk	unk	1	1	0.5	0.5
