ID	class	order	family	subfamily	tribe	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe
AMTPD817-15	Insecta	Diptera	Bolitophilidae	dummy_Bolitophilidae	dummy_Bolitophilidae	1	1	0.8149000000000001	0.8149000000000001	0.8149000000000001
GKBRA206-16	Insecta	Diptera	Psychodidae	Psychodinae	Pericomaini	1	1	1	1	0.6354
GBDTA10488-21	Insecta	Diptera	Cecidomyiidae	Winnertziinae	Winnertziini	1	1	1	0.5236000000000001	0.5236000000000001
GBDTA10167-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	unk	1	1	1	1	0.5509000000000001
GBDTA10301-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	Porricondylini	1	1	1	1	0.8012
GBDTA10742-21	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionini	1	1	1	1	0.7142999999999999
GMGMV3365-20	Insecta	Diptera	Sciaridae	dummy_Sciaridae	dummy_Sciaridae	1	1	0.9989	0.9989	0.9989
GMGRH1414-13	Insecta	Diptera	Sciaridae	dummy_Sciaridae	dummy_Sciaridae	1	1	0.9989	0.9989	0.9989
GMGMO1365-18	Insecta	Diptera	Sciaridae	dummy_Sciaridae	dummy_Sciaridae	1	1	0.8136000000000001	0.8136000000000001	0.8136000000000001
GMGMI740-14	Insecta	Diptera	Empididae	Empidinae	Hilarini	1	1	1	1	0.9928
GMGMP7920-18	Insecta	Diptera	Atelestidae	Atelestinae	dummy_Atelestinae	1	1	0.9997	0.9997	0.9997
FBNE060-11	Insecta	Neuroptera	Hemerobiidae	Hemerobiinae	dummy_Hemerobiinae	1	1	1	0.999	0.999
GBSBT022-18	Arachnida	Pseudoscorpiones	Cheliferidae	unk	unk	1	0.5613	0.5613	0.5613	0.5613
FBPSS064-16	Arachnida	Pseudoscorpiones	Cheliferidae	unk	unk	1	0.5523	0.5523	0.5523	0.5523
GBPSS111-20	Arachnida	Pseudoscorpiones	Cheliferidae	unk	unk	1	0.7139	0.7139	0.7139	0.7139
FBARB917-14	Arachnida	Araneae	Araneidae	dummy_Araneidae	dummy_Araneidae	1	1	0.998	0.998	0.998
GBBSP735-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	1	1	0.9981	0.9981	0.9981
GBBSP1137-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	1	1	0.9981	0.9981	0.9981
FBARB373-11	Arachnida	Araneae	Salticidae	dummy_Salticidae	dummy_Salticidae	1	1	0.8814	0.8814	0.8814
GBBSP928-15	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	dummy_Gnaphosidae	1	1	0.6182	0.6182	0.6182
GBBSP890-15	Arachnida	Araneae	unk	unk	unk	1	1	0.8284	0.8284	0.8284
FBARB329-11	Arachnida	Araneae	unk	unk	unk	1	1	0.7078	0.7078	0.7078
GBBSP014-15	Arachnida	Araneae	Salticidae	dummy_Salticidae	dummy_Salticidae	1	1	0.7333999999999999	0.7333999999999999	0.7333999999999999
GBBSP2145-16	Arachnida	Araneae	unk	unk	unk	1	1	0.5705	0.5705	0.5705
GBBSP1213-15	Arachnida	Araneae	unk	unk	unk	1	1	0.8223	0.8223	0.8223
FBARB847-14	Arachnida	Araneae	Lycosidae	dummy_Lycosidae	dummy_Lycosidae	1	1	0.9988	0.9988	0.9988
GBEPT744-14	Arachnida	Araneae	Pisauridae	dummy_Pisauridae	dummy_Pisauridae	1	1	0.5364	0.5364	0.5364
FBARB536-11	Arachnida	Araneae	unk	unk	unk	1	1	0.7542	0.7542	0.7542
FBARB552-11	Arachnida	Araneae	Thomisidae	dummy_Thomisidae	dummy_Thomisidae	1	1	0.6912999999999999	0.6912999999999999	0.6912999999999999
GBBSP331-15	Arachnida	Araneae	unk	unk	unk	1	1	0.5753	0.5753	0.5753
MYFAB102-10	Arachnida	unk	unk	unk	unk	1	0.7227	0.7227	0.7227	0.7227
MYFAB159-10	Arachnida	unk	unk	unk	unk	1	0.7948	0.7948	0.7948	0.7948
MYFAB130-10	Arachnida	unk	unk	unk	unk	1	0.8547000000000001	0.8547000000000001	0.8547000000000001	0.8547000000000001
MYFAB470-11	Insecta	Hemiptera	Anthocoridae	dummy_Anthocoridae	unk	0.9788	0.9788	0.9788	0.9788	0.8567000000000001
MYFAB229-10	Arachnida	unk	unk	unk	unk	1	0.5780000000000001	0.5780000000000001	0.5780000000000001	0.5780000000000001
GBMND89031-21	Arachnida	Sarcoptiformes	Phthiracaridae	dummy_Phthiracaridae	dummy_Phthiracaridae	1	1	0.5760000000000001	0.5760000000000001	0.5760000000000001
MYFAB121-10	Arachnida	unk	unk	unk	unk	1	0.5279	0.5279	0.5279	0.5279
GACAC1731-18	Arachnida	Sarcoptiformes	unk	unk	unk	1	0.6927	0.5843999999999999	0.5843999999999999	0.5843999999999999
MYFAB412-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	dummy_Oligolophinae	1	0.632	0.632	0.632	0.632
FBNE238-13	Insecta	Coleoptera	Hydrophilidae	Chaetarthriinae	unk	1	1	0.6843999999999999	0.6838	0.6614999999999999
MYFAB408-11	Arachnida	unk	unk	unk	unk	1	0.5612	0.5612	0.5612	0.5612
BNSB042-21	Arachnida	unk	unk	unk	unk	0.9794999999999999	0.9147000000000001	0.9147000000000001	0.9147000000000001	0.9147000000000001
MYFAB131-10	Arachnida	unk	unk	unk	unk	1	0.8547000000000001	0.8547000000000001	0.8547000000000001	0.8547000000000001
GCOL2607-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	1	1	0.9613999999999999	0.9611	0.5295
GCOL2696-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.605	0.605	0.605
FBCOB861-10	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.9656	0.9656
GCOL8343-16	Insecta	Coleoptera	Silvanidae	Brontinae	unk	1	1	0.9535	0.9535	0.7496
FBCOO454-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.8796000000000002	0.8796000000000002	0.8796000000000002
FBCOB838-10	Insecta	Coleoptera	Melandryidae	Melandryinae	unk	1	1	1	1	0.7476
FBCOO045-13	Insecta	Coleoptera	Cerambycidae	Prioninae	unk	1	1	0.6127	0.3107	0.3107
FBCOA294-10	Insecta	Coleoptera	Melandryidae	Melandryinae	unk	1	1	1	1	0.7476
GBCOD160-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.6489	0.6489	0.6489
GBCOU2035-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.6489	0.6489	0.6489
GCOL9557-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.23650000000000002	0.23650000000000002	0.23650000000000002
GBCOD884-13	Insecta	Coleoptera	Melyridae	unk	unk	1	1	0.5324	0.391	0.391
GBCOL432-12	Insecta	Coleoptera	unk	unk	unk	1	1	0.6489	0.6489	0.6489
FBCOC519-10	Insecta	Coleoptera	Mycetophagidae	Mycetophaginae	dummy_Mycetophaginae	1	1	0.9188000000000001	0.9188000000000001	0.9188000000000001
GBCOD830-13	Insecta	Coleoptera	Cerambycidae	Spondylidinae	unk	1	1	0.9644999999999999	0.9644999999999999	0.6713999999999999
FBCOD738-11	Insecta	Coleoptera	Mycetophagidae	Mycetophaginae	dummy_Mycetophaginae	1	1	0.9188000000000001	0.9188000000000001	0.9188000000000001
FBCOJ608-12	Insecta	Coleoptera	Melandryidae	Melandryinae	unk	1	1	1	1	0.6578
GCOL2488-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	0.4742	0.4742	0.3941
GCOL2427-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.43250000000000005	0.43250000000000005	0.43250000000000005
FBCOK637-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	0.9997	0.46140000000000003
GBCOU2725-13	Insecta	Coleoptera	Cerambycidae	Lamiinae	unk	1	1	0.9069	0.9069	0.6917
GBCOD368-13	Insecta	Coleoptera	Melandryidae	Melandryinae	unk	1	1	0.3413	0.3413	0.3413
GBCOU2516-13	Insecta	Coleoptera	Cerambycidae	Lepturinae	unk	1	1	1	1	0.7934999999999999
FBCOD379-11	Insecta	Coleoptera	unk	unk	unk	1	1	0.6577000000000001	0.6577000000000001	0.6577000000000001
GCOL6978-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.6489	0.6489	0.6489
FBCOG1174-12	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.9707	0.9707
FBCON730-13	Insecta	Coleoptera	Melandryidae	Melandryinae	unk	1	1	1	1	0.8340000000000001
FBCOB785-10	Insecta	Coleoptera	Cerambycidae	Spondylidinae	unk	1	1	0.9684999999999999	0.9684999999999999	0.6746
FBCOJ318-12	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9988	0.9988
FBCOJ197-12	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9988	0.9988
GBCOD340-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9988	0.9988
GBCOU1518-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9988	0.9988
GCOL5516-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9256000000000001	0.9256000000000001
GCOL11587-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9988	0.9988
GBCOG455-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9988	0.9988
GBCOU1608-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9988	0.9988
GBCOG475-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9988	0.9988
GCOL10084-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	1	1	1	0.9988	0.9988
GBCOL511-12	Insecta	Coleoptera	Brentidae	Nanophyinae	Nanophyini	1	1	1	0.9997	0.9997
GCOL7767-16	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	0.8698000000000001	0.5333	0.5333
GCOL11252-16	Insecta	Coleoptera	Tetratomidae	unk	unk	1	1	0.9864999999999999	0.6531	0.6531
FBCOF245-12	Insecta	Coleoptera	unk	unk	unk	1	1	0.7501	0.7501	0.7501
GBCOU2603-13	Insecta	Coleoptera	Anthicidae	unk	unk	1	1	0.7098	0.6438	0.6438
GCOL2723-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	0.5669000000000001	0.5249	0.3771
GCOL2673-16	Insecta	Coleoptera	Phalacridae	Phalacrinae	dummy_Phalacrinae	1	1	0.5071	0.5071	0.5071
GBCOU2599-13	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	0.6595	0.5595	0.5595
FBCOG343-12	Insecta	Coleoptera	Erotylidae	Erotylinae	unk	1	1	0.8770000000000001	0.8770000000000001	0.6888
GCOL8003-16	Insecta	Coleoptera	Latridiidae	Corticariinae	dummy_Corticariinae	1	1	0.6388	0.43900000000000006	0.43900000000000006
GCOL531-16	Insecta	Coleoptera	Cerambycidae	Lepturinae	unk	1	1	1	1	0.7313
FBCOO886-13	Insecta	Coleoptera	Cerambycidae	Prioninae	unk	1	1	0.5758000000000001	0.29530000000000006	0.29530000000000006
GCOL2471-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.46330000000000005	0.46330000000000005	0.46330000000000005
GBCOU1435-13	Insecta	Coleoptera	Oedemeridae	unk	unk	1	1	0.4534	0.3051	0.3051
GBCOL536-12	Insecta	Coleoptera	Cleridae	unk	unk	1	1	0.46990000000000004	0.4343000000000001	0.4343000000000001
GBCOE027-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.8052	0.8052	0.8052
GCOL8557-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.7036	0.7036	0.7036
GBCOD239-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.7899999999999999	0.7899999999999999	0.7899999999999999
FBCOG938-12	Insecta	Coleoptera	Silvanidae	Brontinae	unk	1	1	0.5605	0.4137	0.35269999999999996
GCOL4013-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	1	1	1	0.7997	0.7997
FBCOK671-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.8065	0.8065	0.8065
GCOL6990-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	1	1	0.9713999999999999	0.9702999999999999	0.9702999999999999
GCOL8624-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.6207	0.6207	0.6207
GBCOC413-12	Insecta	Coleoptera	Silvanidae	Brontinae	unk	1	1	0.5801999999999999	0.3987	0.34719999999999995
FBCOQ225-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	0.9768	0.8301000000000001
GBCOF612-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.8681000000000001	0.8681000000000001	0.8681000000000001
FBCOG894-12	Insecta	Coleoptera	Silvanidae	unk	unk	1	1	1	0.7814999999999999	0.7814999999999999
GBCOU2469-13	Insecta	Coleoptera	Silvanidae	Brontinae	unk	1	1	0.7311	0.4625	0.3976
GBCOU2915-13	Insecta	Coleoptera	Silvanidae	Brontinae	unk	1	1	0.9876	0.9689	0.7558
GBCOF666-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.3131	0.3131	0.3131
FBCON481-13	Insecta	Coleoptera	Latridiidae	Corticariinae	dummy_Corticariinae	1	1	1	0.9576000000000001	0.9576000000000001
FBCOA894-10	Insecta	Coleoptera	Latridiidae	Latridiinae	dummy_Latridiinae	1	1	1	0.5968	0.5968
GBCOU3660-13	Insecta	Coleoptera	Latridiidae	Corticariinae	dummy_Corticariinae	1	1	1	0.8222	0.8222
GCOL9707-16	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	unk	1	1	0.5553	0.5553	0.4383000000000001
GCOL2681-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.605	0.605	0.605
FBCOO207-13	Insecta	Coleoptera	Cerambycidae	Cerambycinae	unk	1	1	1	1	0.5
FBCON747-13	Insecta	Coleoptera	Cerambycidae	unk	unk	1	1	0.9043	0.5335	0.5335
GCOL10560-16	Insecta	Coleoptera	Cerambycidae	Cerambycinae	unk	1	1	0.3324	0.3324	0.325
GBMYR027-13	Insecta	Diptera	Oestridae	unk	unk	1	1	0.8635	0.5033	0.5033
GBCOG561-13	Insecta	Coleoptera	Histeridae	Dendrophilinae	unk	1	1	0.5683	0.5165	0.3663
GCOL12629-16	Insecta	Coleoptera	Cerambycidae	Cerambycinae	unk	1	1	1	1	0.8678000000000001
GBCOE344-13	Insecta	Coleoptera	Cerambycidae	unk	unk	1	1	0.9043	0.5335	0.5335
FBCOJ417-12	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	1	1	0.9993	0.9993	0.9993
BSOIL253-18	Insecta	Diptera	Asilidae	Stichopogoninae	dummy_Stichopogoninae	1	0.7516	0.4662	0.3947	0.3947
FBCOK483-13	Insecta	Coleoptera	Cerambycidae	Lepturinae	unk	1	1	1	0.9998	0.7837
FBCOD1135-11	Insecta	Coleoptera	Chrysomelidae	unk	unk	1	1	1	0.9361	0.9361
GBCOC743-12	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.7612	0.7612
FBCOC591-10	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	1	1	1	1	0.5706000000000001
GCOL2532-16	Insecta	Coleoptera	Chrysomelidae	unk	unk	1	1	1	0.6783999999999999	0.6783999999999999
GCOL10139-16	Insecta	Coleoptera	Chrysomelidae	unk	unk	1	1	1	0.7052999999999999	0.7052999999999999
FBCOA012-10	Insecta	Coleoptera	unk	unk	unk	1	1	0.9051	0.9051	0.9051
GBCOU686-13	Insecta	Coleoptera	Cerambycidae	Lepturinae	unk	1	1	0.6943999999999999	0.6934999999999999	0.6103999999999999
GCOL411-16	Insecta	Coleoptera	Cerambycidae	Lepturinae	unk	1	1	1	0.5687000000000001	0.41630000000000006
FBCOC158-10	Insecta	Coleoptera	Cerambycidae	Lepturinae	unk	1	1	1	1	0.5351
GBCOU974-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.4522	0.4522	0.4522
FBCOK300-13	Insecta	Coleoptera	Cleridae	unk	unk	1	1	0.5478000000000001	0.5087	0.5087
GCOL2727-16	Insecta	Coleoptera	Cerambycidae	Lepturinae	unk	1	1	0.6688999999999999	0.6544	0.6543
GBCOU2886-13	Insecta	Coleoptera	Cryptophagidae	Cryptophaginae	dummy_Cryptophaginae	1	1	1	0.9057000000000001	0.9057000000000001
FBCOC668-10	Insecta	Coleoptera	Cryptophagidae	Cryptophaginae	dummy_Cryptophaginae	1	1	1	0.7824999999999999	0.7824999999999999
FBCOO893-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.7146	0.7146	0.7146
FBCOD1165-11	Insecta	Coleoptera	unk	unk	unk	1	1	0.3934	0.3934	0.3934
GBCOU2465-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.8374	0.8374	0.8374
GBCOU1806-13	Insecta	Coleoptera	Cerambycidae	Lamiinae	Acanthocinini	1	1	1	1	0.9989
GCOL1556-16	Insecta	Coleoptera	Cerambycidae	Lamiinae	unk	1	1	1	1	0.9402
FBCON697-13	Insecta	Coleoptera	Cryptophagidae	Atomariinae	dummy_Atomariinae	1	1	0.9863999999999999	0.7627	0.7627
FBCOQ162-13	Insecta	Coleoptera	Cerambycidae	Lamiinae	unk	1	1	1	1	0.8577000000000001
GCOL3689-16	Insecta	Coleoptera	Cerambycidae	Lamiinae	unk	1	1	1	1	0.9454
FBCOC163-10	Insecta	Coleoptera	Cerambycidae	Lamiinae	Phytoeciini	1	1	1	1	0.9984999999999999
FBCOE717-12	Insecta	Coleoptera	Cerambycidae	Lamiinae	unk	1	1	1	1	0.8365
FBCOB297-10	Insecta	Coleoptera	Cerambycidae	Lamiinae	unk	1	1	1	1	0.8344
FBCOG881-12	Insecta	Coleoptera	Salpingidae	Salpinginae	dummy_Salpinginae	1	1	0.5588000000000001	0.5588000000000001	0.5588000000000001
GCOL5204-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	1	1	1	0.9727	0.9727
GCOL5163-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	1	1	1	0.9727	0.9727
FBCOE607-12	Insecta	Coleoptera	Histeridae	Dendrophilinae	unk	1	1	0.5683	0.5165	0.3663
GBCOE463-13	Insecta	Coleoptera	Scraptiidae	Anaspidinae	Anaspidini	1	1	0.9994	0.9994	0.9994
GMGRD3006-13	Insecta	Coleoptera	Scraptiidae	Anaspidinae	Anaspidini	1	1	0.9994	0.9994	0.9994
GCOL11271-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.6532	0.6532	0.6532
FBCON064-13	Insecta	Coleoptera	Anthicidae	Anthicinae	Anthicini	1	1	1	0.526	0.526
GBCOF506-13	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	1	1	0.448	0.448	0.36769999999999997
GCOL7524-16	Insecta	Coleoptera	Scraptiidae	Anaspidinae	Anaspidini	1	1	0.9994	0.9994	0.9994
FBCOE1312-12	Insecta	Coleoptera	Oedemeridae	Oedemerinae	Ditylini	1	1	0.9267000000000001	0.9266000000000001	0.48850000000000005
GBCOG010-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	0.9997	0.4557
FBCOB898-10	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	1	0.811	0.811
FBCOI027-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	unk	1	1	1	0.7308	0.5009
FBCOA432-10	Insecta	Coleoptera	unk	unk	unk	1	1	0.8498000000000001	0.8498000000000001	0.8498000000000001
GCOL2677-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	0.6435	0.6435	0.6152
GCOL2645-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.9972	0.9972	0.9972
GBCOU1349-13	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	1	1	0.6573	0.5101	0.4429
GBCOL413-12	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	1	1	0.8758000000000001	0.7387	0.5912999999999999
GCOL4086-16	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	1	1	1	1	0.8903
GCOL3990-16	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	1	1	1	1	0.8903
GBCOF240-13	Insecta	Coleoptera	Histeridae	Dendrophilinae	unk	1	1	0.5683	0.5165	0.3663
FBCOK505-13	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	1	1	1	1	0.8923
FBCOE745-12	Insecta	Coleoptera	Attelabidae	Rhynchitinae	unk	1	1	0.9894999999999999	0.9894999999999999	0.8717000000000001
GBCOU3294-13	Insecta	Coleoptera	Cleridae	Korynetinae	dummy_Korynetinae	1	1	0.7349	0.3779	0.3779
FBCOO832-13	Insecta	Coleoptera	Elateridae	Elaterinae	unk	1	1	1	0.6860999999999999	0.43390000000000006
FBCOG900-12	Insecta	Coleoptera	Histeridae	unk	unk	1	1	0.9374	0.38980000000000004	0.38980000000000004
GBCOU389-13	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	1	1	1	0.5104	0.4615
GCOL3810-16	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	1	1	1	1	0.6459
GCOL4247-16	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	1	1	1	0.7467	0.6949
GBCOL574-12	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	1	1	0.7632	0.7444999999999999	0.6786
GCOL2614-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	0.6435	0.6435	0.6152
GCOL2739-16	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.8615	0.8615
GBCOU1522-13	Insecta	Coleoptera	Histeridae	unk	unk	1	1	1	0.6031	0.6031
GCOL2585-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	0.632	0.632	0.5984999999999999
GCOL2924-16	Insecta	Coleoptera	Tenebrionidae	Diaperinae	Myrmechixenini	1	1	1	1	0.9993
FBCOA371-10	Insecta	Coleoptera	Tenebrionidae	Diaperinae	unk	1	1	1	0.48580000000000007	0.38180000000000003
FBCOQ224-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	0.9766	0.8296000000000001
FBCOB222-10	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.6827	0.6827
GBCOU955-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.8227000000000001	0.8227000000000001	0.8227000000000001
FBCOJ364-12	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	0.6435	0.6435	0.6152
GCOL8572-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.6941999999999999	0.6941999999999999	0.6941999999999999
GBCOU3600-13	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.7363999999999999	0.7363999999999999
FBCOG1211-12	Insecta	Coleoptera	Cantharidae	Cantharinae	Cantharini	1	1	1	1	0.7533
GBCOU2802-13	Insecta	Coleoptera	Cantharidae	Cantharinae	unk	1	1	1	0.7058	0.6571
GBCOU2884-13	Insecta	Coleoptera	Cantharidae	Cantharinae	unk	1	1	1	0.7058	0.6571
GBCOC388-12	Insecta	Coleoptera	Histeridae	Abraeinae	unk	1	1	0.6934999999999999	0.6927	0.5781000000000001
FBCOK191-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.6756
FBCOA587-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	1	1	0.6756
GCOL823-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.9560000000000001	0.9560000000000001	0.9560000000000001
FBCON072-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	1	1	0.8365	0.8209000000000001	0.6640999999999999
GBCL4131-09	Insecta	Coleoptera	Erotylidae	unk	unk	1	1	0.7795	0.4515	0.4515
GCOL1003-16	Insecta	Coleoptera	Hydraenidae	unk	unk	1	1	0.5778000000000001	0.4991	0.4991
FBCON468-13	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	0.5736000000000001	0.4752	0.4752
FBCOA233-10	Insecta	Coleoptera	unk	unk	unk	1	1	0.6112	0.6112	0.6112
FBCOP106-13	Insecta	Coleoptera	Chrysomelidae	unk	unk	1	1	1	0.7741	0.7741
BISCE123-17	Insecta	Coleoptera	Eucnemidae	unk	unk	1	0.5823999999999999	0.26630000000000004	0.254	0.254
FBCOB1024-10	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	0.46780000000000005	0.27740000000000004	0.27740000000000004
GCOL8569-16	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	0.5844999999999999	0.3363	0.3363
GCOL2735-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Luperini	1	1	1	1	0.8032
GCOL11101-16	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	0.8791000000000001	0.46540000000000004	0.46540000000000004
FBCOQ226-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	0.9766	0.8296000000000001
FBCOI362-12	Insecta	Coleoptera	Mordellidae	Mordellinae	Mordellini	1	1	0.547	0.547	0.4272
FBCOQ076-13	Insecta	Coleoptera	unk	unk	unk	1	1	0.8756000000000002	0.8756000000000002	0.8756000000000002
FBCOF1018-12	Insecta	Coleoptera	Mordellidae	Mordellinae	unk	1	1	0.9994	0.9994	0.6756
FBCOK819-13	Insecta	Coleoptera	Zopheridae	Colydiinae	unk	1	1	0.4997	0.4997	0.3489
FBCOK054-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	0.9702	0.8495
GMGMA1548-14	Insecta	Coleoptera	Mordellidae	Mordellinae	unk	1	1	0.9998	0.9998	0.6503
GCOL8723-16	Insecta	Coleoptera	Staphylinidae	Omaliinae	unk	1	1	1	0.9465	0.5967
GCOL5262-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.8740000000000001
GCOL8774-16	Insecta	Coleoptera	Pythidae	dummy_Pythidae	dummy_Pythidae	1	1	0.9996	0.9996	0.9996
FBCOA888-10	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.5	0.5
FBAQU895-10	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	0.4142	0.4142	0.327
GCOL5964-16	Insecta	Coleoptera	Nitidulidae	Carpophilinae	dummy_Carpophilinae	1	1	1	0.9994999999999999	0.9994999999999999
FBCOO505-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	unk	1	1	0.6373	0.5354	0.347
FBCOH678-12	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.7817	0.7817
GCOL6899-16	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.5673	0.5673
FBCOC855-10	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.5105
GBCOF625-13	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.5	0.5
GBCOU3550-13	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.5464	0.5464
FBCOB790-10	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.5	0.5
GBCOE444-13	Insecta	Coleoptera	Nitidulidae	unk	unk	1	1	1	0.8026000000000001	0.8026000000000001
FBCOB137-10	Insecta	Coleoptera	Nitidulidae	Meligethinae	dummy_Meligethinae	1	1	1	0.7634	0.7634
GBCOU1470-13	Insecta	Coleoptera	Nitidulidae	Nitidulinae	dummy_Nitidulinae	1	1	1	0.764	0.764
